CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,23.6,3.8,1.5
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,9.6,2.1,0.0
CPU_ALL,T0004,18.6,8.7,0.0
CPU_ALL,T0005,20.4,12.2,0.7
CPU_ALL,T0006,18.1,10.6,0.0
CPU_ALL,T0007,23.2,18.2,0.0
CPU_ALL,T0008,20.3,13.4,0.0
CPU_ALL,T0009,22.9,25.9,0.0
CPU_ALL,T0010,20.5,26.8,0.3
CPU_ALL,T0011,19.3,65.1,0.0
CPU_ALL,T0012,23.5,69.3,0.0
CPU_ALL,T0013,23.2,68.6,0.0
CPU_ALL,T0014,22.4,71.1,0.0
CPU_ALL,T0015,17.7,55.9,0.5
CPU_ALL,T0016,16.2,48.9,0.0
CPU_ALL,T0017,16.7,56.9,0.0
CPU_ALL,T0018,13.4,74.4,0.0
CPU_ALL,T0019,14.3,82.7,0.0
CPU_ALL,T0020,12.4,84.8,0.0
CPU_ALL,T0021,11.1,79.6,0.0
CPU_ALL,T0022,11.8,78.3,0.0
CPU_ALL,T0023,20.2,76.9,0.0
CPU_ALL,T0024,20.1,78.4,0.0
CPU_ALL,T0025,20.3,77.8,0.0
CPU_ALL,T0026,20.4,78.8,0.0
CPU_ALL,T0027,21.1,76.9,0.0
CPU_ALL,T0028,21.1,77.8,0.0
CPU_ALL,T0029,20.5,77.9,0.0
CPU_ALL,T0030,20.3,78.6,0.0
CPU_ALL,T0031,21.1,76.8,0.0
CPU_ALL,T0032,18.8,76.6,0.0
CPU_ALL,T0033,21.2,77.6,0.0
CPU_ALL,T0034,21.1,78.0,0.0
CPU_ALL,T0035,22.0,77.5,0.0
CPU_ALL,T0036,19.8,78.7,0.1
CPU_ALL,T0037,20.9,78.1,0.0
CPU_ALL,T0038,21.6,77.9,0.0
CPU_ALL,T0039,21.2,77.8,0.0
CPU_ALL,T0040,21.1,77.6,0.0
CPU_ALL,T0041,23.0,76.7,0.0
CPU_ALL,T0042,21.5,78.1,0.0
CPU_ALL,T0043,19.8,76.9,0.0
CPU_ALL,T0044,20.2,78.6,0.0
CPU_ALL,T0045,21.8,77.2,0.0
CPU_ALL,T0046,20.8,78.3,0.0
CPU_ALL,T0047,20.4,78.1,0.0
CPU_ALL,T0048,21.7,77.1,0.0
CPU_ALL,T0049,20.9,77.8,0.0
CPU_ALL,T0050,20.9,78.4,0.0
CPU_ALL,T0051,20.4,78.7,0.0
CPU_ALL,T0052,20.1,78.7,0.0
CPU_ALL,T0053,22.3,77.0,0.0
CPU_ALL,T0054,21.3,77.1,0.0
CPU_ALL,T0055,21.7,77.0,0.0
CPU_ALL,T0056,19.6,77.7,0.0
CPU_ALL,T0057,20.3,77.5,0.0
CPU_ALL,T0058,19.9,79.1,0.0
