MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7230.7,-0.0,-0.0,1956.0,204.1,4242.6,3032.8,-1.0,274.9,0.0,3043.0
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6924.9,-0.0,-0.0,1956.0,156.0,4194.6,3335.0,-1.0,274.9,0.0,3043.0
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6645.5,-0.0,-0.0,1956.0,156.0,4194.6,3556.2,-1.0,274.9,0.0,3043.1
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6387.9,-0.0,-0.0,1956.0,156.3,4196.5,3618.2,-1.0,274.9,0.0,3044.4
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6123.9,-0.0,-0.0,1956.0,156.3,4197.4,3719.1,-1.0,274.9,0.0,3045.6
MEM,T0006,15677.5,-0.0,-0.0,1956.0,5989.9,-0.0,-0.0,1956.0,156.0,4198.2,3760.4,-1.0,274.9,0.0,3046.7
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5850.6,-0.0,-0.0,1956.0,156.0,4198.6,3814.6,-1.0,274.9,0.0,3047.0
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5604.3,-0.0,-0.0,1956.0,156.0,4199.7,3895.7,-1.0,274.9,0.0,3048.2
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5435.0,-0.0,-0.0,1956.0,164.0,4208.9,3951.2,-1.0,274.9,0.0,3049.2
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5289.1,-0.0,-0.0,1956.0,164.1,4209.8,4012.4,-1.0,274.9,0.0,3050.3
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5251.2,-0.0,-0.0,1956.0,164.1,4210.4,4045.8,-1.0,274.9,0.0,3050.8
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5222.8,-0.0,-0.0,1956.0,164.1,4210.6,4067.2,-1.0,274.9,0.0,3051.1
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5212.5,-0.0,-0.0,1956.0,164.1,4210.7,4076.3,-1.0,274.9,0.0,3051.1
MEM,T0014,15677.5,-0.0,-0.0,1956.0,5212.2,-0.0,-0.0,1956.0,164.1,4210.7,4077.3,-1.0,274.9,0.0,3051.1
MEM,T0015,15677.5,-0.0,-0.0,1956.0,5222.5,-0.0,-0.0,1956.0,164.1,4210.7,4078.5,-1.0,274.9,0.0,3051.1
MEM,T0016,15677.5,-0.0,-0.0,1956.0,5231.7,-0.0,-0.0,1956.0,164.1,4210.7,4079.4,-1.0,274.9,0.0,3051.1
