CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0099,29.0,69.6,0.0
CPU_ALL,T0100,28.8,69.0,0.0
CPU_ALL,T0101,29.7,67.9,0.0
CPU_ALL,T0102,29.9,68.3,0.0
CPU_ALL,T0103,29.1,68.7,0.0
CPU_ALL,T0104,29.3,69.2,0.0
CPU_ALL,T0105,28.3,70.8,0.0
CPU_ALL,T0106,29.4,68.7,0.0
CPU_ALL,T0107,29.6,69.1,0.0
CPU_ALL,T0108,28.7,69.3,0.0
CPU_ALL,T0109,29.3,68.9,0.0
CPU_ALL,T0110,28.6,68.0,0.0
CPU_ALL,T0111,29.0,69.1,0.0
CPU_ALL,T0112,28.3,70.7,0.0
CPU_ALL,T0113,29.3,69.1,0.0
CPU_ALL,T0114,29.3,69.3,0.0
CPU_ALL,T0115,29.5,69.8,0.1
CPU_ALL,T0116,29.4,68.5,0.0
CPU_ALL,T0117,29.4,69.5,0.0
CPU_ALL,T0118,29.2,69.6,0.0
CPU_ALL,T0119,29.5,68.0,0.0
CPU_ALL,T0120,29.4,69.3,0.0
CPU_ALL,T0121,28.7,69.9,0.0
CPU_ALL,T0122,28.8,69.5,0.0
CPU_ALL,T0123,28.4,69.6,0.0
CPU_ALL,T0124,29.1,68.8,0.0
CPU_ALL,T0125,29.3,69.2,0.1
CPU_ALL,T0126,28.9,69.6,0.0
CPU_ALL,T0127,29.4,68.8,0.0
CPU_ALL,T0128,29.3,68.5,0.0
CPU_ALL,T0129,29.2,68.4,0.0
CPU_ALL,T0130,24.4,71.5,0.2
CPU_ALL,T0131,20.6,76.4,0.0
CPU_ALL,T0132,20.7,77.0,0.0
CPU_ALL,T0133,20.3,78.2,0.0
CPU_ALL,T0134,21.3,75.9,0.0
CPU_ALL,T0135,20.8,76.9,0.1
CPU_ALL,T0136,20.8,76.7,0.0
CPU_ALL,T0137,20.7,77.4,0.0
CPU_ALL,T0138,20.6,77.4,0.0
