CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.1,3.8,1.6
CPU_ALL,T0002,8.0,0.4,0.0
CPU_ALL,T0003,10.3,2.8,0.0
CPU_ALL,T0004,18.9,9.5,0.0
CPU_ALL,T0005,19.7,11.8,0.2
CPU_ALL,T0006,18.9,12.8,0.0
CPU_ALL,T0007,24.1,17.6,0.0
CPU_ALL,T0008,19.7,13.2,0.0
CPU_ALL,T0009,26.6,28.1,0.1
CPU_ALL,T0010,24.2,29.7,0.4
CPU_ALL,T0011,23.9,64.4,0.2
CPU_ALL,T0012,28.1,66.8,0.1
CPU_ALL,T0013,24.3,72.9,0.0
CPU_ALL,T0014,25.1,72.4,0.1
CPU_ALL,T0015,23.4,73.7,0.1
CPU_ALL,T0016,23.1,74.5,0.0
CPU_ALL,T0017,25.0,72.9,0.0
CPU_ALL,T0018,27.2,69.7,0.6
CPU_ALL,T0019,26.4,72.1,0.0
CPU_ALL,T0020,26.7,70.4,0.3
CPU_ALL,T0021,29.9,69.3,0.0
CPU_ALL,T0022,27.8,70.3,0.1
CPU_ALL,T0023,28.9,70.2,0.0
CPU_ALL,T0024,25.7,73.5,0.0
CPU_ALL,T0025,26.9,71.5,0.0
CPU_ALL,T0026,28.5,70.5,0.0
CPU_ALL,T0027,26.9,71.9,0.0
CPU_ALL,T0028,27.3,72.4,0.0
CPU_ALL,T0029,27.6,72.0,0.0
CPU_ALL,T0030,27.8,70.3,0.0
CPU_ALL,T0031,27.3,71.2,0.0
CPU_ALL,T0032,27.6,68.7,0.0
CPU_ALL,T0033,27.2,71.0,0.0
CPU_ALL,T0034,26.1,73.0,0.0
CPU_ALL,T0035,26.1,73.5,0.0
CPU_ALL,T0036,26.4,73.0,0.0
CPU_ALL,T0037,25.5,70.6,0.0
CPU_ALL,T0038,26.8,72.5,0.0
CPU_ALL,T0039,23.5,74.2,0.0
CPU_ALL,T0040,20.5,78.2,0.0
CPU_ALL,T0041,21.6,77.0,0.0
CPU_ALL,T0042,20.8,77.5,0.0
CPU_ALL,T0043,22.5,77.3,0.0
CPU_ALL,T0044,20.8,78.0,0.0
CPU_ALL,T0045,20.9,77.4,0.0
CPU_ALL,T0046,21.2,76.6,0.0
CPU_ALL,T0047,21.0,76.9,0.0
CPU_ALL,T0048,22.5,76.3,0.0
CPU_ALL,T0049,21.0,77.8,0.0
CPU_ALL,T0050,21.9,75.2,0.1
CPU_ALL,T0051,20.5,77.6,0.0
CPU_ALL,T0052,21.0,77.1,0.0
CPU_ALL,T0053,21.6,77.7,0.0
CPU_ALL,T0054,21.5,77.6,0.0
CPU_ALL,T0055,20.3,77.7,0.0
CPU_ALL,T0056,21.8,77.0,0.0
CPU_ALL,T0057,21.8,77.8,0.0
CPU_ALL,T0058,20.9,77.8,0.0
CPU_ALL,T0059,20.5,78.6,0.0
CPU_ALL,T0060,20.5,77.5,0.0
CPU_ALL,T0061,21.2,76.7,0.0
CPU_ALL,T0062,20.9,77.0,0.0
CPU_ALL,T0063,21.5,75.6,0.0
CPU_ALL,T0064,22.1,77.6,0.0
CPU_ALL,T0065,21.1,77.8,0.0
CPU_ALL,T0066,21.9,77.7,0.0
CPU_ALL,T0067,20.8,77.5,0.0
CPU_ALL,T0068,20.2,78.0,0.0
CPU_ALL,T0069,23.0,76.0,0.0
CPU_ALL,T0070,25.0,72.2,0.1
CPU_ALL,T0071,27.8,71.1,0.0
CPU_ALL,T0072,28.9,69.5,0.0
CPU_ALL,T0073,28.8,69.0,0.0
CPU_ALL,T0074,30.6,68.6,0.0
CPU_ALL,T0075,30.0,67.6,0.0
CPU_ALL,T0076,28.9,69.6,0.0
CPU_ALL,T0077,28.8,69.9,0.0
CPU_ALL,T0078,29.7,68.7,0.0
CPU_ALL,T0079,29.2,69.3,0.0
CPU_ALL,T0080,29.1,70.5,0.0
CPU_ALL,T0081,29.8,69.2,0.0
CPU_ALL,T0082,29.1,68.6,0.0
CPU_ALL,T0083,29.0,69.7,0.0
CPU_ALL,T0084,29.9,68.9,0.0
CPU_ALL,T0085,29.5,69.5,0.0
CPU_ALL,T0086,29.3,68.5,0.0
CPU_ALL,T0087,29.7,68.7,0.0
CPU_ALL,T0088,28.8,69.4,0.0
CPU_ALL,T0089,29.2,69.3,0.0
CPU_ALL,T0090,29.0,69.3,0.0
CPU_ALL,T0091,29.0,69.9,0.0
