CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.1,3.6,1.5
CPU_ALL,T0002,7.9,0.5,0.0
CPU_ALL,T0003,11.3,3.4,0.0
CPU_ALL,T0004,18.9,9.3,0.0
CPU_ALL,T0005,19.8,11.6,0.9
CPU_ALL,T0006,19.1,13.0,0.0
CPU_ALL,T0007,23.6,17.3,0.0
CPU_ALL,T0008,20.0,14.0,0.0
CPU_ALL,T0009,21.9,25.4,0.0
CPU_ALL,T0010,19.0,28.6,0.1
CPU_ALL,T0011,20.7,64.5,0.0
CPU_ALL,T0012,24.6,67.6,0.0
CPU_ALL,T0013,21.6,75.7,0.0
CPU_ALL,T0014,20.7,76.4,0.0
CPU_ALL,T0015,21.9,76.1,0.1
CPU_ALL,T0016,22.4,76.6,0.0
CPU_ALL,T0017,21.8,75.7,0.0
CPU_ALL,T0018,21.4,75.8,0.0
CPU_ALL,T0019,21.2,76.1,0.0
CPU_ALL,T0020,21.1,76.7,0.0
CPU_ALL,T0021,21.3,77.4,0.0
CPU_ALL,T0022,22.1,76.4,0.0
CPU_ALL,T0023,20.9,78.3,0.0
CPU_ALL,T0024,22.7,76.9,0.0
CPU_ALL,T0025,21.0,78.0,0.0
CPU_ALL,T0026,20.4,77.7,0.0
CPU_ALL,T0027,21.3,78.4,0.0
CPU_ALL,T0028,20.0,77.8,0.0
CPU_ALL,T0029,21.6,77.6,0.0
CPU_ALL,T0030,20.5,77.3,0.0
CPU_ALL,T0031,20.3,79.1,0.0
CPU_ALL,T0032,22.2,77.6,0.0
CPU_ALL,T0033,20.9,77.6,0.0
CPU_ALL,T0034,21.8,77.6,0.0
CPU_ALL,T0035,20.5,78.6,0.0
CPU_ALL,T0036,20.1,79.1,0.0
CPU_ALL,T0037,21.4,77.1,0.0
CPU_ALL,T0038,21.5,77.4,0.0
CPU_ALL,T0039,20.1,78.8,0.0
CPU_ALL,T0040,20.7,78.0,0.0
CPU_ALL,T0041,20.3,78.2,0.0
CPU_ALL,T0042,20.6,77.3,0.0
CPU_ALL,T0043,20.9,77.6,0.0
CPU_ALL,T0044,21.0,78.7,0.0
CPU_ALL,T0045,20.8,77.8,0.0
CPU_ALL,T0046,20.6,77.1,0.0
CPU_ALL,T0047,21.1,77.2,0.0
CPU_ALL,T0048,20.9,77.4,0.0
CPU_ALL,T0049,20.8,77.7,0.0
CPU_ALL,T0050,20.1,75.9,0.0
CPU_ALL,T0051,20.5,75.7,0.0
CPU_ALL,T0052,19.8,77.8,0.0
CPU_ALL,T0053,21.9,76.9,0.0
CPU_ALL,T0054,21.2,77.7,0.0
CPU_ALL,T0055,21.1,78.1,0.0
CPU_ALL,T0056,20.6,78.1,0.0
CPU_ALL,T0057,20.4,78.3,0.0
CPU_ALL,T0058,21.2,77.5,0.0
CPU_ALL,T0059,20.0,78.5,0.0
CPU_ALL,T0060,20.7,78.1,0.0
CPU_ALL,T0061,20.9,78.1,0.0
CPU_ALL,T0062,21.3,77.7,0.0
CPU_ALL,T0063,21.5,77.9,0.0
CPU_ALL,T0064,20.2,78.2,0.0
CPU_ALL,T0065,21.1,77.2,0.0
CPU_ALL,T0066,21.4,77.0,0.0
CPU_ALL,T0067,21.0,78.9,0.0
CPU_ALL,T0068,20.7,78.4,0.0
CPU_ALL,T0069,20.5,75.4,0.0
CPU_ALL,T0070,25.5,72.6,0.1
CPU_ALL,T0071,28.8,69.4,0.0
CPU_ALL,T0072,28.3,70.0,0.0
CPU_ALL,T0073,29.5,69.3,0.0
CPU_ALL,T0074,28.2,70.3,0.0
CPU_ALL,T0075,28.9,70.0,0.0
CPU_ALL,T0076,28.5,70.3,0.0
CPU_ALL,T0077,28.6,70.2,0.0
CPU_ALL,T0078,28.9,70.2,0.0
CPU_ALL,T0079,28.5,69.6,0.0
CPU_ALL,T0080,29.3,69.4,0.0
CPU_ALL,T0081,28.9,68.7,0.0
CPU_ALL,T0082,29.8,69.0,0.0
CPU_ALL,T0083,29.2,70.1,0.0
CPU_ALL,T0084,29.1,69.0,0.0
CPU_ALL,T0085,29.4,69.3,0.0
CPU_ALL,T0086,29.4,69.8,0.0
CPU_ALL,T0087,29.3,69.2,0.0
CPU_ALL,T0088,28.8,69.9,0.0
CPU_ALL,T0089,29.0,69.2,0.0
CPU_ALL,T0090,28.6,69.8,0.0
