CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,25.0,3.8,0.8
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,11.7,4.0,0.0
CPU_ALL,T0004,18.4,10.2,0.0
CPU_ALL,T0005,20.2,11.9,0.4
CPU_ALL,T0006,19.6,16.2,0.0
CPU_ALL,T0007,22.0,14.8,0.0
CPU_ALL,T0008,20.2,14.7,0.0
CPU_ALL,T0009,22.6,29.3,0.0
CPU_ALL,T0010,20.1,33.3,0.7
CPU_ALL,T0011,20.6,69.1,0.0
CPU_ALL,T0012,23.1,70.0,0.0
CPU_ALL,T0013,22.2,70.1,0.0
CPU_ALL,T0014,18.3,64.0,0.0
CPU_ALL,T0015,17.3,44.2,0.3
CPU_ALL,T0016,16.7,54.4,0.0
CPU_ALL,T0017,13.7,71.7,0.0
CPU_ALL,T0018,12.8,81.7,0.0
CPU_ALL,T0019,12.0,82.4,0.0
CPU_ALL,T0020,9.8,73.7,0.2
CPU_ALL,T0021,10.0,77.1,0.0
CPU_ALL,T0022,15.0,82.1,0.0
CPU_ALL,T0023,16.3,81.5,0.0
CPU_ALL,T0024,19.4,78.4,0.0
CPU_ALL,T0025,20.3,78.0,0.0
CPU_ALL,T0026,20.4,78.3,0.0
CPU_ALL,T0027,20.2,78.1,0.0
CPU_ALL,T0028,19.6,77.1,0.0
CPU_ALL,T0029,21.0,77.0,0.0
CPU_ALL,T0030,20.8,78.6,0.0
CPU_ALL,T0031,20.9,78.4,0.0
CPU_ALL,T0032,20.5,78.4,0.0
CPU_ALL,T0033,20.4,78.8,0.0
CPU_ALL,T0034,20.1,78.0,0.0
CPU_ALL,T0035,21.1,78.1,0.0
CPU_ALL,T0036,20.9,77.9,0.0
CPU_ALL,T0037,20.6,78.6,0.0
CPU_ALL,T0038,21.2,78.5,0.0
CPU_ALL,T0039,19.8,78.3,0.0
CPU_ALL,T0040,20.1,76.6,0.0
CPU_ALL,T0041,20.6,78.2,0.0
CPU_ALL,T0042,20.3,78.8,0.0
CPU_ALL,T0043,20.7,77.5,0.0
CPU_ALL,T0044,20.5,78.0,0.0
