1747405513.3032217,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3118856,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3164594,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.32034,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3262851,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3307285,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3345377,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3395233,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.350106,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.359408,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3686047,172.18.0.3,172.18.0.2,3,28,0,1,0
1747405513.3775215,172.18.0.3,172.18.0.2,3,36,0,1,0
1747405513.3850043,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.3924236,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4020247,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4104636,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4157326,172.18.0.3,172.18.0.2,3,28,0,1,0
1747405513.4194617,172.18.0.3,172.18.0.2,3,28,0,1,0
1747405513.423486,172.18.0.3,172.18.0.2,3,38,0,1,0
1747405513.4276724,172.18.0.3,172.18.0.2,3,36,0,1,0
1747405513.4355314,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4447486,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4538517,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4591658,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4639437,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4680958,172.18.0.3,172.18.0.2,3,38,0,1,0
1747405513.4717915,172.18.0.3,172.18.0.2,3,28,0,1,0
1747405513.4755368,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.479744,172.18.0.3,172.18.0.2,3,36,0,1,0
1747405513.4837584,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.4879262,172.18.0.3,172.18.0.2,3,37,0,1,0
1747405513.4915814,172.18.0.3,172.18.0.2,3,39,0,1,0
1747405513.4952884,172.18.0.3,172.18.0.2,3,29,0,1,0
1747405513.499077,172.18.0.3,172.18.0.2,3,39,0,1,0
1747405513.502832,172.18.0.3,172.18.0.2,3,39,0,1,0
1747405513.5066924,172.18.0.3,172.18.0.2,3,37,0,1,0
1747405513.5105371,172.18.0.3,172.18.0.2,3,37,0,1,0
1747405513.5141973,172.18.0.3,172.18.0.2,3,37,0,1,0
1747405513.518979,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.5258074,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.5317273,172.18.0.3,172.18.0.2,3,39,0,1,0
1747405513.538893,172.18.0.3,172.18.0.2,1,4,0,0,0
1747405513.5430984,172.18.0.3,172.18.0.2,1,4,0,0,0
