CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.6,3.9,1.0
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,12.7,4.3,0.0
CPU_ALL,T0004,18.7,9.6,0.0
CPU_ALL,T0005,20.6,12.2,1.2
CPU_ALL,T0006,20.8,14.4,0.0
CPU_ALL,T0007,20.6,12.2,0.0
CPU_ALL,T0008,20.0,15.3,0.0
CPU_ALL,T0009,23.5,28.1,0.0
CPU_ALL,T0010,20.0,36.5,0.1
CPU_ALL,T0011,19.9,70.3,0.0
CPU_ALL,T0012,20.7,70.5,0.0
CPU_ALL,T0013,18.2,59.1,0.0
CPU_ALL,T0014,16.8,54.7,0.0
CPU_ALL,T0015,16.8,49.1,0.4
CPU_ALL,T0016,15.8,65.9,0.0
CPU_ALL,T0017,16.3,80.5,0.0
CPU_ALL,T0018,11.7,79.4,0.0
CPU_ALL,T0019,11.2,79.7,0.0
CPU_ALL,T0020,11.6,79.4,0.2
CPU_ALL,T0021,13.1,84.0,0.0
CPU_ALL,T0022,12.7,84.6,0.0
CPU_ALL,T0023,12.2,82.6,0.0
CPU_ALL,T0024,10.7,76.7,0.0
CPU_ALL,T0025,9.2,74.8,0.3
CPU_ALL,T0026,8.2,75.5,0.0
CPU_ALL,T0027,8.6,67.2,0.0
CPU_ALL,T0028,10.3,56.3,0.0
CPU_ALL,T0029,13.7,30.2,0.0
CPU_ALL,T0030,9.1,58.8,0.1
CPU_ALL,T0031,8.7,52.7,0.0
CPU_ALL,T0032,8.7,18.6,0.0
CPU_ALL,T0033,6.3,0.9,0.0
CPU_ALL,T0034,7.5,5.5,0.2
CPU_ALL,T0035,12.4,64.9,0.1
CPU_ALL,T0036,11.8,57.1,0.0
CPU_ALL,T0037,23.1,61.0,0.0
CPU_ALL,T0038,21.4,77.4,0.0
CPU_ALL,T0039,21.1,77.9,0.0
CPU_ALL,T0040,21.4,78.4,0.0
CPU_ALL,T0041,21.0,78.5,0.0
CPU_ALL,T0042,21.8,78.2,0.0
CPU_ALL,T0043,20.7,79.3,0.0
CPU_ALL,T0044,20.7,79.2,0.0
CPU_ALL,T0045,19.8,77.7,0.0
CPU_ALL,T0046,18.3,76.5,0.0
CPU_ALL,T0047,20.9,78.1,0.0
CPU_ALL,T0048,19.6,79.4,0.0
CPU_ALL,T0049,21.3,78.7,0.0
CPU_ALL,T0050,21.0,79.0,0.0
CPU_ALL,T0051,21.0,78.4,0.0
CPU_ALL,T0052,21.5,78.5,0.0
CPU_ALL,T0053,21.4,78.4,0.0
CPU_ALL,T0054,21.6,78.3,0.0
CPU_ALL,T0055,21.3,78.0,0.0
CPU_ALL,T0056,20.2,79.1,0.0
CPU_ALL,T0057,21.4,78.6,0.0
CPU_ALL,T0058,21.9,78.1,0.0
CPU_ALL,T0059,21.5,78.2,0.0
CPU_ALL,T0060,21.8,77.9,0.0
CPU_ALL,T0061,20.8,78.6,0.0
CPU_ALL,T0062,20.8,78.6,0.0
CPU_ALL,T0063,21.6,77.9,0.0
CPU_ALL,T0064,20.4,79.2,0.0
CPU_ALL,T0065,21.6,77.6,0.0
CPU_ALL,T0066,19.7,79.8,0.0
CPU_ALL,T0067,20.7,77.5,0.0
CPU_ALL,T0068,21.8,78.1,0.0
CPU_ALL,T0069,20.9,77.8,0.0
CPU_ALL,T0070,22.7,76.0,0.0
CPU_ALL,T0071,25.9,73.0,0.0
CPU_ALL,T0072,27.9,71.6,0.0
CPU_ALL,T0073,28.1,71.2,0.0
CPU_ALL,T0074,28.1,70.4,0.0
CPU_ALL,T0075,28.3,71.1,0.0
CPU_ALL,T0076,28.4,69.7,0.0
CPU_ALL,T0077,27.9,71.1,0.0
CPU_ALL,T0078,27.7,71.7,0.0
CPU_ALL,T0079,26.4,69.3,0.0
CPU_ALL,T0080,27.5,71.6,0.0
CPU_ALL,T0081,28.2,70.4,0.0
CPU_ALL,T0082,27.2,71.9,0.0
CPU_ALL,T0083,28.5,70.8,0.0
CPU_ALL,T0084,27.9,71.4,0.0
CPU_ALL,T0085,27.7,71.5,0.0
CPU_ALL,T0086,27.9,70.4,0.0
CPU_ALL,T0087,27.8,71.3,0.0
CPU_ALL,T0088,27.4,71.1,0.0
CPU_ALL,T0089,28.0,70.9,0.0
CPU_ALL,T0090,28.0,70.9,0.0
CPU_ALL,T0091,29.0,71.0,0.0
CPU_ALL,T0092,27.7,71.6,0.0
CPU_ALL,T0093,28.2,70.3,0.0
CPU_ALL,T0094,28.2,71.1,0.0
CPU_ALL,T0095,27.9,70.5,0.0
CPU_ALL,T0096,28.3,71.0,0.0
CPU_ALL,T0097,27.9,71.6,0.0
CPU_ALL,T0098,28.1,71.1,0.0
CPU_ALL,T0099,27.9,71.0,0.0
CPU_ALL,T0100,27.6,71.0,0.1
CPU_ALL,T0101,28.1,70.6,0.0
CPU_ALL,T0102,27.9,70.6,0.0
CPU_ALL,T0103,28.3,70.4,0.0
CPU_ALL,T0104,28.0,69.2,0.0
CPU_ALL,T0105,27.6,71.0,0.0
CPU_ALL,T0106,27.6,71.6,0.0
CPU_ALL,T0107,27.9,71.2,0.0
CPU_ALL,T0108,28.3,70.3,0.0
CPU_ALL,T0109,28.5,70.4,0.0
CPU_ALL,T0110,28.1,69.8,0.0
CPU_ALL,T0111,27.5,71.5,0.0
CPU_ALL,T0112,28.2,71.1,0.0
CPU_ALL,T0113,28.2,70.7,0.0
CPU_ALL,T0114,27.5,72.1,0.0
CPU_ALL,T0115,27.2,69.9,0.2
CPU_ALL,T0116,27.8,70.7,0.0
CPU_ALL,T0117,28.7,70.2,0.0
CPU_ALL,T0118,28.0,71.6,0.0
CPU_ALL,T0119,27.8,71.2,0.0
CPU_ALL,T0120,28.0,71.4,0.0
CPU_ALL,T0121,27.8,70.7,0.0
CPU_ALL,T0122,28.0,70.2,0.0
CPU_ALL,T0123,28.8,70.0,0.0
CPU_ALL,T0124,28.2,71.1,0.0
CPU_ALL,T0125,28.3,70.2,0.0
CPU_ALL,T0126,27.2,71.0,0.0
CPU_ALL,T0127,28.0,70.5,0.0
CPU_ALL,T0128,27.8,71.4,0.0
CPU_ALL,T0129,28.3,70.4,0.0
CPU_ALL,T0130,23.5,72.5,0.1
CPU_ALL,T0131,21.5,77.4,0.0
CPU_ALL,T0132,19.1,78.7,0.0
CPU_ALL,T0133,21.6,78.0,0.0
CPU_ALL,T0134,20.3,78.1,0.0
CPU_ALL,T0135,20.8,77.4,0.0
CPU_ALL,T0136,20.1,78.4,0.0
CPU_ALL,T0137,21.6,77.0,0.0
CPU_ALL,T0138,21.4,77.4,0.0
