CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.0,3.9,1.4
CPU_ALL,T0002,8.0,0.6,0.0
CPU_ALL,T0003,11.5,3.6,0.0
CPU_ALL,T0004,18.9,9.9,0.0
CPU_ALL,T0005,20.5,12.2,0.9
CPU_ALL,T0006,19.8,14.1,0.0
CPU_ALL,T0007,21.7,13.4,0.0
CPU_ALL,T0008,20.6,15.3,0.0
CPU_ALL,T0009,21.9,26.4,0.0
CPU_ALL,T0010,18.8,36.3,0.3
CPU_ALL,T0011,20.6,67.9,0.0
CPU_ALL,T0012,24.9,68.4,0.0
CPU_ALL,T0013,25.5,68.9,0.0
CPU_ALL,T0014,22.0,76.2,0.0
CPU_ALL,T0015,21.6,76.1,0.0
CPU_ALL,T0016,21.4,75.4,0.0
CPU_ALL,T0017,20.8,77.6,0.0
CPU_ALL,T0018,22.3,75.0,0.0
CPU_ALL,T0019,21.1,77.5,0.0
CPU_ALL,T0020,22.0,75.3,0.0
CPU_ALL,T0021,21.5,76.6,0.0
CPU_ALL,T0022,21.5,77.0,0.0
CPU_ALL,T0023,19.5,76.8,0.0
CPU_ALL,T0024,21.3,78.5,0.0
CPU_ALL,T0025,21.5,77.5,0.0
CPU_ALL,T0026,21.1,78.5,0.0
CPU_ALL,T0027,21.6,77.5,0.0
CPU_ALL,T0028,20.8,78.2,0.0
CPU_ALL,T0029,22.0,77.7,0.0
CPU_ALL,T0030,20.8,77.5,0.0
CPU_ALL,T0031,20.4,76.8,0.0
CPU_ALL,T0032,20.9,76.0,0.0
CPU_ALL,T0033,20.0,79.3,0.0
CPU_ALL,T0034,21.7,77.3,0.0
CPU_ALL,T0035,19.8,78.9,0.0
CPU_ALL,T0036,23.1,76.0,0.0
CPU_ALL,T0037,21.2,77.0,0.0
CPU_ALL,T0038,20.3,78.3,0.0
CPU_ALL,T0039,19.8,78.3,0.0
CPU_ALL,T0040,21.1,78.3,0.0
CPU_ALL,T0041,20.7,77.0,0.0
CPU_ALL,T0042,20.6,78.0,0.0
CPU_ALL,T0043,20.9,77.7,0.0
CPU_ALL,T0044,20.3,78.6,0.0
CPU_ALL,T0045,21.1,77.1,0.0
CPU_ALL,T0046,20.2,77.4,0.0
CPU_ALL,T0047,20.7,77.5,0.0
CPU_ALL,T0048,20.6,79.0,0.0
CPU_ALL,T0049,20.8,77.3,0.0
CPU_ALL,T0050,21.8,77.7,0.0
CPU_ALL,T0051,21.6,77.5,0.0
CPU_ALL,T0052,20.8,78.3,0.0
CPU_ALL,T0053,21.3,76.9,0.0
CPU_ALL,T0054,20.2,77.6,0.0
CPU_ALL,T0055,21.1,77.4,0.0
CPU_ALL,T0056,20.0,78.4,0.0
CPU_ALL,T0057,20.3,78.3,0.0
CPU_ALL,T0058,20.5,77.8,0.0
CPU_ALL,T0059,19.4,77.5,0.0
CPU_ALL,T0060,21.2,78.2,0.0
CPU_ALL,T0061,20.6,77.5,0.0
CPU_ALL,T0062,20.8,77.9,0.0
CPU_ALL,T0063,19.8,78.5,0.0
CPU_ALL,T0064,20.4,77.9,0.0
CPU_ALL,T0065,20.1,78.8,0.0
CPU_ALL,T0066,21.6,76.9,0.0
CPU_ALL,T0067,16.2,72.1,0.0
CPU_ALL,T0068,20.4,71.3,0.1
CPU_ALL,T0069,23.0,74.1,0.0
CPU_ALL,T0070,25.4,71.3,0.2
CPU_ALL,T0071,29.7,67.9,0.0
CPU_ALL,T0072,31.0,66.7,0.0
CPU_ALL,T0073,30.5,66.2,0.0
CPU_ALL,T0074,29.6,67.1,0.0
CPU_ALL,T0075,34.3,63.5,0.1
CPU_ALL,T0076,31.9,64.5,0.0
CPU_ALL,T0077,31.0,67.1,0.0
CPU_ALL,T0078,30.7,67.2,0.0
CPU_ALL,T0079,29.6,68.8,0.0
CPU_ALL,T0080,29.1,69.0,0.0
CPU_ALL,T0081,32.9,63.3,0.0
CPU_ALL,T0082,30.2,66.8,0.0
CPU_ALL,T0083,30.3,66.7,0.0
CPU_ALL,T0084,30.2,67.6,0.0
CPU_ALL,T0085,34.4,63.7,0.0
CPU_ALL,T0086,32.3,65.4,0.0
CPU_ALL,T0087,30.8,66.2,0.0
