1747407998.466969,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.4737985,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.478436,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.485621,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.4900875,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.4964576,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5051773,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.511932,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5181704,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5226867,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.527384,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5327506,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5377805,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5419655,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5463421,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5505207,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.555702,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5599756,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5645533,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.569081,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5737429,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.578054,172.18.0.3,172.18.0.2,3,28,0,1,0
1747407998.582249,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5864656,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.5907023,172.18.0.3,172.18.0.2,3,28,0,1,0
1747407998.594513,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.598864,172.18.0.3,172.18.0.2,3,36,0,1,0
1747407998.6071708,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6156147,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.620453,172.18.0.3,172.18.0.2,3,29,0,1,0
1747407998.6243405,172.18.0.3,172.18.0.2,3,28,0,1,0
1747407998.628089,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.631941,172.18.0.3,172.18.0.2,3,36,0,1,0
1747407998.6358562,172.18.0.3,172.18.0.2,3,29,0,1,0
1747407998.6395879,172.18.0.3,172.18.0.2,3,38,0,1,0
1747407998.6440475,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.6479123,172.18.0.3,172.18.0.2,3,29,0,1,0
1747407998.6517003,172.18.0.3,172.18.0.2,3,36,0,1,0
1747407998.6566768,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.6625676,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6671515,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.672038,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6759713,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.679906,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6854093,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.689091,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6928096,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.6965222,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7002199,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7042685,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7079337,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.711648,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.7155726,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7196815,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7240424,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7283268,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7336967,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7389784,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7428706,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7469144,172.18.0.3,172.18.0.2,3,37,0,1,0
1747407998.75065,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.755597,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7601376,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.7653532,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.770496,172.18.0.3,172.18.0.2,3,29,0,1,0
1747407998.7755575,172.18.0.3,172.18.0.2,3,29,0,1,0
1747407998.7794561,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7832322,172.18.0.3,172.18.0.2,1,4,0,0,0
1747407998.7871308,172.18.0.3,172.18.0.2,3,37,0,1,0
1747407998.7908409,172.18.0.3,172.18.0.2,3,39,0,1,0
1747407998.7949615,172.18.0.3,172.18.0.2,3,37,0,1,0
1747407998.7996984,172.18.0.3,172.18.0.2,1,4,0,0,0
