1747403114.3404024,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3459802,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3502533,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3543155,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3580453,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3625596,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3727217,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3765585,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3833888,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3878634,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.3917549,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4002404,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4071956,172.18.0.3,172.18.0.2,3,36,0,1,0
1747403114.4118936,172.18.0.3,172.18.0.2,3,28,0,1,0
1747403114.416003,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4220402,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4273763,172.18.0.3,172.18.0.2,3,36,0,1,0
1747403114.4326744,172.18.0.3,172.18.0.2,3,28,0,1,0
1747403114.4366026,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4413013,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4454045,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4494848,172.18.0.3,172.18.0.2,3,38,0,1,0
1747403114.4538772,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4579952,172.18.0.3,172.18.0.2,3,38,0,1,0
1747403114.4617627,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4669156,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4710321,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.47511,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.4797184,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.483864,172.18.0.3,172.18.0.2,3,38,0,1,0
1747403114.4875221,172.18.0.3,172.18.0.2,3,38,0,1,0
1747403114.491263,172.18.0.3,172.18.0.2,3,39,0,1,0
1747403114.4949336,172.18.0.3,172.18.0.2,3,37,0,1,0
1747403114.4985695,172.18.0.3,172.18.0.2,3,28,0,1,0
1747403114.5021574,172.18.0.3,172.18.0.2,3,39,0,1,0
1747403114.5057275,172.18.0.3,172.18.0.2,3,37,0,1,0
1747403114.509322,172.18.0.3,172.18.0.2,3,39,0,1,0
1747403114.5130064,172.18.0.3,172.18.0.2,3,37,0,1,0
1747403114.5165625,172.18.0.3,172.18.0.2,3,29,0,1,0
1747403114.5219553,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5303307,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5342965,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.53875,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5446317,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5484307,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5524898,172.18.0.3,172.18.0.2,3,29,0,1,0
1747403114.5571496,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5612617,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5651653,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5688617,172.18.0.3,172.18.0.2,3,37,0,1,0
1747403114.5727177,172.18.0.3,172.18.0.2,3,29,0,1,0
1747403114.5783052,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5821579,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5861742,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5902975,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5945203,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.5985785,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6029248,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6067634,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6104062,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.614109,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6178312,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6221972,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.625888,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.629882,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6338928,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6375897,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6422734,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6465893,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6510243,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6559014,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6603785,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6670687,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6748588,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.683333,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.6920552,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.7011907,172.18.0.3,172.18.0.2,1,4,0,0,0
1747403114.709866,172.18.0.3,172.18.0.2,1,4,0,0,0
