MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7237.9,-0.0,-0.0,1956.0,200.0,4225.8,3028.9,-1.0,273.5,0.0,3029.0
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6939.6,-0.0,-0.0,1956.0,172.0,4197.8,3324.3,-1.0,273.5,0.0,3029.0
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6692.8,-0.0,-0.0,1956.0,156.0,4182.2,3508.5,-1.0,273.5,0.0,3029.3
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6399.8,-0.0,-0.0,1956.0,156.0,4183.8,3617.8,-1.0,273.5,0.0,3030.9
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6123.6,-0.0,-0.0,1956.0,156.0,4185.0,3713.2,-1.0,273.5,0.0,3032.1
MEM,T0006,15677.5,-0.0,-0.0,1956.0,6014.3,-0.0,-0.0,1956.0,156.0,4185.6,3755.0,-1.0,273.5,0.0,3032.7
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5844.4,-0.0,-0.0,1956.0,156.0,4186.5,3821.5,-1.0,273.5,0.0,3033.7
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5584.4,-0.0,-0.0,1956.0,156.0,4187.7,3899.7,-1.0,273.5,0.0,3034.9
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5464.4,-0.0,-0.0,1956.0,156.0,4188.6,3968.8,-1.0,273.5,0.0,3035.8
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5302.0,-0.0,-0.0,1956.0,164.0,4197.5,4020.2,-1.0,273.5,0.0,3036.7
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5254.4,-0.0,-0.0,1956.0,164.0,4197.8,4053.0,-1.0,273.5,0.0,3037.0
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5226.6,-0.0,-0.0,1956.0,164.0,4197.9,4073.5,-1.0,273.5,0.0,3037.1
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5222.7,-0.0,-0.0,1956.0,164.0,4197.9,4076.2,-1.0,273.5,0.0,3037.1
MEM,T0014,15677.5,-0.0,-0.0,1956.0,5221.7,-0.0,-0.0,1956.0,164.0,4197.9,4077.6,-1.0,273.5,0.0,3037.1
MEM,T0015,15677.5,-0.0,-0.0,1956.0,5221.4,-0.0,-0.0,1956.0,164.0,4198.0,4080.0,-1.0,273.5,0.0,3037.1
MEM,T0016,15677.5,-0.0,-0.0,1956.0,5220.0,-0.0,-0.0,1956.0,164.0,4198.0,4082.1,-1.0,273.5,0.0,3037.2
MEM,T0017,15677.5,-0.0,-0.0,1956.0,5221.5,-0.0,-0.0,1956.0,164.0,4198.0,4083.8,-1.0,273.5,0.0,3037.2
MEM,T0018,15677.5,-0.0,-0.0,1956.0,5226.8,-0.0,-0.0,1956.0,164.0,4198.0,4084.6,-1.0,273.5,0.0,3037.2
MEM,T0019,15677.5,-0.0,-0.0,1956.0,5233.1,-0.0,-0.0,1956.0,164.0,4198.0,4086.8,-1.0,273.5,0.0,3037.2
MEM,T0020,15677.5,-0.0,-0.0,1956.0,5235.9,-0.0,-0.0,1956.0,164.0,4198.0,4088.4,-1.0,273.5,0.0,3037.2
MEM,T0021,15677.5,-0.0,-0.0,1956.0,5240.1,-0.0,-0.0,1956.0,164.0,4198.0,4089.6,-1.0,273.5,0.0,3037.2
MEM,T0022,15677.5,-0.0,-0.0,1956.0,5243.8,-0.0,-0.0,1956.0,164.0,4198.0,4090.8,-1.0,273.5,0.0,3037.2
MEM,T0023,15677.5,-0.0,-0.0,1956.0,5247.9,-0.0,-0.0,1956.0,164.0,4198.0,4091.5,-1.0,273.5,0.0,3037.2
MEM,T0024,15677.5,-0.0,-0.0,1956.0,5250.2,-0.0,-0.0,1956.0,164.0,4198.0,4091.9,-1.0,273.5,0.0,3037.2
MEM,T0025,15677.5,-0.0,-0.0,1956.0,5252.5,-0.0,-0.0,1956.0,164.0,4198.0,4092.8,-1.0,273.5,0.0,3037.2
MEM,T0026,15677.5,-0.0,-0.0,1956.0,5256.2,-0.0,-0.0,1956.0,164.0,4198.0,4093.6,-1.0,273.5,0.0,3037.2
MEM,T0027,15677.5,-0.0,-0.0,1956.0,5261.8,-0.0,-0.0,1956.0,164.0,4198.0,4094.4,-1.0,273.5,0.0,3037.2
MEM,T0028,15677.5,-0.0,-0.0,1956.0,5264.8,-0.0,-0.0,1956.0,164.0,4198.0,4095.5,-1.0,273.5,0.0,3037.2
MEM,T0029,15677.5,-0.0,-0.0,1956.0,5264.1,-0.0,-0.0,1956.0,164.0,4198.0,4096.3,-1.0,273.5,0.0,3037.2
