MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7270.7,-0.0,-0.0,1956.0,208.9,4275.8,2944.1,-1.0,277.9,0.0,3085.1
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6988.0,-0.0,-0.0,1956.0,172.0,4238.9,3231.9,-1.0,277.9,0.0,3085.1
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6688.6,-0.0,-0.0,1956.0,160.0,4226.9,3518.2,-1.0,277.9,0.0,3085.2
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6427.4,-0.0,-0.0,1956.0,156.0,4224.4,3586.1,-1.0,277.9,0.0,3086.7
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6136.6,-0.0,-0.0,1956.0,156.0,4225.7,3686.2,-1.0,277.9,0.0,3087.9
MEM,T0006,15677.5,-0.0,-0.0,1956.0,5993.6,-0.0,-0.0,1956.0,156.0,4226.5,3738.1,-1.0,277.9,0.0,3088.8
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5831.1,-0.0,-0.0,1956.0,156.0,4227.2,3798.2,-1.0,277.9,0.0,3089.5
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5605.4,-0.0,-0.0,1956.0,156.0,4228.4,3885.3,-1.0,277.9,0.0,3090.7
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5444.9,-0.0,-0.0,1956.0,156.0,4229.4,3956.9,-1.0,277.9,0.0,3091.7
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5303.8,-0.0,-0.0,1956.0,164.0,4238.3,3998.1,-1.0,277.9,0.0,3092.6
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5247.6,-0.0,-0.0,1956.0,164.0,4238.7,4029.1,-1.0,277.9,0.0,3092.9
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5221.6,-0.0,-0.0,1956.0,164.0,4238.9,4050.2,-1.0,277.9,0.0,3093.2
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5194.5,-0.0,-0.0,1956.0,164.0,4239.1,4075.3,-1.0,277.9,0.0,3093.3
MEM,T0014,15677.5,-0.0,-0.0,1956.0,5158.4,-0.0,-0.0,1956.0,164.0,4239.3,4101.2,-1.0,277.9,0.0,3093.6
MEM,T0015,15677.5,-0.0,-0.0,1956.0,5028.3,-0.0,-0.0,1956.0,164.0,4240.0,4144.7,-1.0,277.9,0.0,3094.2
MEM,T0016,15677.5,-0.0,-0.0,1956.0,4895.3,-0.0,-0.0,1956.0,164.0,4240.6,4189.4,-1.0,277.9,0.0,3094.8
MEM,T0017,15677.5,-0.0,-0.0,1956.0,4867.5,-0.0,-0.0,1956.0,164.0,4240.9,4214.2,-1.0,277.9,0.0,3095.2
MEM,T0018,15677.5,-0.0,-0.0,1956.0,4857.0,-0.0,-0.0,1956.0,164.0,4241.1,4234.0,-1.0,277.9,0.0,3095.3
MEM,T0019,15677.5,-0.0,-0.0,1956.0,4828.2,-0.0,-0.0,1956.0,164.0,4241.2,4252.9,-1.0,277.9,0.0,3095.5
MEM,T0020,15677.5,-0.0,-0.0,1956.0,4785.8,-0.0,-0.0,1956.0,164.0,4241.5,4277.1,-1.0,277.9,0.0,3095.7
MEM,T0021,15677.5,-0.0,-0.0,1956.0,4766.1,-0.0,-0.0,1956.0,164.0,4241.8,4298.8,-1.0,277.9,0.0,3096.0
MEM,T0022,15677.5,-0.0,-0.0,1956.0,4759.3,-0.0,-0.0,1956.0,164.0,4241.9,4313.4,-1.0,277.9,0.0,3096.1
MEM,T0023,15677.5,-0.0,-0.0,1956.0,4763.7,-0.0,-0.0,1956.0,164.0,4241.9,4315.1,-1.0,277.9,0.0,3096.2
MEM,T0024,15677.5,-0.0,-0.0,1956.0,4765.7,-0.0,-0.0,1956.0,164.0,4241.9,4315.2,-1.0,277.9,0.0,3096.2
MEM,T0025,15677.5,-0.0,-0.0,1956.0,4768.0,-0.0,-0.0,1956.0,164.0,4241.9,4316.0,-1.0,277.9,0.0,3096.2
MEM,T0026,15677.5,-0.0,-0.0,1956.0,4770.8,-0.0,-0.0,1956.0,164.0,4241.9,4316.5,-1.0,277.9,0.0,3096.2
