MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,10067.7,-0.0,-0.0,1956.0,191.9,2699.0,2807.5,-1.0,142.7,0.0,1415.9
MEM,T0002,15677.5,-0.0,-0.0,1956.0,9815.9,-0.0,-0.0,1956.0,173.9,2681.0,3076.8,-1.0,142.7,0.0,1415.9
MEM,T0003,15677.5,-0.0,-0.0,1956.0,9487.7,-0.0,-0.0,1956.0,157.8,2664.9,3368.9,-1.0,142.7,0.0,1416.0
MEM,T0004,15677.5,-0.0,-0.0,1956.0,9274.8,-0.0,-0.0,1956.0,157.8,2665.9,3436.9,-1.0,142.7,0.0,1416.9
MEM,T0005,15677.5,-0.0,-0.0,1956.0,8974.2,-0.0,-0.0,1956.0,157.8,2667.3,3543.8,-1.0,142.7,0.0,1418.3
MEM,T0006,15677.5,-0.0,-0.0,1956.0,8834.6,-0.0,-0.0,1956.0,157.8,2668.3,3595.0,-1.0,142.7,0.0,1419.4
MEM,T0007,15677.5,-0.0,-0.0,1956.0,8672.6,-0.0,-0.0,1956.0,157.8,2668.9,3661.9,-1.0,142.7,0.0,1419.9
MEM,T0008,15677.5,-0.0,-0.0,1956.0,8439.6,-0.0,-0.0,1956.0,157.8,2669.9,3738.1,-1.0,142.7,0.0,1421.0
MEM,T0009,15677.5,-0.0,-0.0,1956.0,8276.6,-0.0,-0.0,1956.0,157.8,2671.0,3810.8,-1.0,142.7,0.0,1422.1
MEM,T0010,15677.5,-0.0,-0.0,1956.0,8144.9,-0.0,-0.0,1956.0,165.8,2679.8,3848.0,-1.0,142.7,0.0,1422.9
MEM,T0011,15677.5,-0.0,-0.0,1956.0,8100.4,-0.0,-0.0,1956.0,165.8,2680.4,3880.8,-1.0,142.7,0.0,1423.5
MEM,T0012,15677.5,-0.0,-0.0,1956.0,8083.9,-0.0,-0.0,1956.0,165.8,2680.7,3902.7,-1.0,142.7,0.0,1423.8
MEM,T0013,15677.5,-0.0,-0.0,1956.0,8059.2,-0.0,-0.0,1956.0,165.8,2680.9,3924.0,-1.0,142.7,0.0,1423.9
MEM,T0014,15677.5,-0.0,-0.0,1956.0,7979.2,-0.0,-0.0,1956.0,165.8,2681.1,3959.3,-1.0,142.7,0.0,1424.1
MEM,T0015,15677.5,-0.0,-0.0,1956.0,7821.5,-0.0,-0.0,1956.0,165.8,2681.7,4004.4,-1.0,142.7,0.0,1424.8
MEM,T0016,15677.5,-0.0,-0.0,1956.0,7727.8,-0.0,-0.0,1956.0,165.8,2682.3,4044.6,-1.0,142.7,0.0,1425.4
MEM,T0017,15677.5,-0.0,-0.0,1956.0,7703.5,-0.0,-0.0,1956.0,165.8,2682.8,4069.4,-1.0,142.7,0.0,1425.8
MEM,T0018,15677.5,-0.0,-0.0,1956.0,7688.4,-0.0,-0.0,1956.0,165.8,2682.9,4088.6,-1.0,142.7,0.0,1426.0
MEM,T0019,15677.5,-0.0,-0.0,1956.0,7667.7,-0.0,-0.0,1956.0,165.8,2683.2,4107.0,-1.0,142.7,0.0,1426.3
MEM,T0020,15677.5,-0.0,-0.0,1956.0,7605.2,-0.0,-0.0,1956.0,165.8,2683.4,4132.7,-1.0,142.7,0.0,1426.4
MEM,T0021,15677.5,-0.0,-0.0,1956.0,7568.6,-0.0,-0.0,1956.0,165.8,2683.7,4152.4,-1.0,142.7,0.0,1426.7
MEM,T0022,15677.5,-0.0,-0.0,1956.0,7568.2,-0.0,-0.0,1956.0,165.8,2683.8,4167.6,-1.0,142.7,0.0,1426.9
MEM,T0023,15677.5,-0.0,-0.0,1956.0,7566.2,-0.0,-0.0,1956.0,165.8,2683.8,4173.1,-1.0,142.7,0.0,1426.9
MEM,T0024,15677.5,-0.0,-0.0,1956.0,7566.0,-0.0,-0.0,1956.0,165.8,2683.9,4174.2,-1.0,142.7,0.0,1426.9
MEM,T0025,15677.5,-0.0,-0.0,1956.0,7566.0,-0.0,-0.0,1956.0,165.8,2683.9,4174.4,-1.0,142.7,0.0,1426.9
MEM,T0026,15677.5,-0.0,-0.0,1956.0,7566.0,-0.0,-0.0,1956.0,165.8,2683.9,4174.8,-1.0,142.7,0.0,1426.9
MEM,T0027,15677.5,-0.0,-0.0,1956.0,7565.5,-0.0,-0.0,1956.0,165.8,2683.9,4175.4,-1.0,142.7,0.0,1426.9
MEM,T0028,15677.5,-0.0,-0.0,1956.0,7565.5,-0.0,-0.0,1956.0,165.8,2683.9,4175.9,-1.0,142.7,0.0,1426.9
MEM,T0029,15677.5,-0.0,-0.0,1956.0,7565.5,-0.0,-0.0,1956.0,165.8,2683.9,4176.4,-1.0,142.7,0.0,1426.9
MEM,T0030,15677.5,-0.0,-0.0,1956.0,7567.6,-0.0,-0.0,1956.0,165.8,2683.9,4176.6,-1.0,142.7,0.0,1426.9
MEM,T0031,15677.5,-0.0,-0.0,1956.0,7576.4,-0.0,-0.0,1956.0,165.8,2683.9,4177.1,-1.0,142.7,0.0,1427.0
MEM,T0032,15677.5,-0.0,-0.0,1956.0,7584.0,-0.0,-0.0,1956.0,165.8,2683.9,4177.7,-1.0,142.7,0.0,1427.0
MEM,T0033,15677.5,-0.0,-0.0,1956.0,7584.3,-0.0,-0.0,1956.0,165.8,2683.9,4177.9,-1.0,142.7,0.0,1427.0
MEM,T0034,15677.5,-0.0,-0.0,1956.0,7591.2,-0.0,-0.0,1956.0,165.8,2683.9,4178.3,-1.0,142.7,0.0,1427.0
MEM,T0035,15677.5,-0.0,-0.0,1956.0,7596.6,-0.0,-0.0,1956.0,165.8,2683.9,4178.5,-1.0,142.7,0.0,1427.0
MEM,T0036,15677.5,-0.0,-0.0,1956.0,7600.6,-0.0,-0.0,1956.0,165.8,2683.9,4178.7,-1.0,142.7,0.0,1427.0
MEM,T0037,15677.5,-0.0,-0.0,1956.0,7601.3,-0.0,-0.0,1956.0,165.8,2683.9,4178.9,-1.0,142.7,0.0,1427.0
MEM,T0038,15677.5,-0.0,-0.0,1956.0,7601.4,-0.0,-0.0,1956.0,165.8,2683.9,4179.5,-1.0,142.7,0.0,1427.0
MEM,T0039,15677.5,-0.0,-0.0,1956.0,7601.3,-0.0,-0.0,1956.0,165.8,2683.9,4179.7,-1.0,142.7,0.0,1427.0
MEM,T0040,15677.5,-0.0,-0.0,1956.0,7600.3,-0.0,-0.0,1956.0,165.8,2683.9,4180.3,-1.0,142.7,0.0,1427.0
MEM,T0041,15677.5,-0.0,-0.0,1956.0,7599.6,-0.0,-0.0,1956.0,165.8,2683.9,4180.6,-1.0,142.7,0.0,1427.0
MEM,T0042,15677.5,-0.0,-0.0,1956.0,7600.2,-0.0,-0.0,1956.0,165.8,2683.9,4180.9,-1.0,142.7,0.0,1427.0
MEM,T0043,15677.5,-0.0,-0.0,1956.0,7597.8,-0.0,-0.0,1956.0,165.8,2683.9,4181.3,-1.0,142.7,0.0,1427.0
MEM,T0044,15677.5,-0.0,-0.0,1956.0,7599.3,-0.0,-0.0,1956.0,165.8,2683.9,4181.6,-1.0,142.7,0.0,1427.0
MEM,T0045,15677.5,-0.0,-0.0,1956.0,7597.1,-0.0,-0.0,1956.0,165.8,2683.9,4182.3,-1.0,142.7,0.0,1427.0
MEM,T0046,15677.5,-0.0,-0.0,1956.0,7597.8,-0.0,-0.0,1956.0,165.8,2683.9,4182.8,-1.0,142.7,0.0,1427.0
MEM,T0047,15677.5,-0.0,-0.0,1956.0,7614.1,-0.0,-0.0,1956.0,165.8,2683.9,4167.6,-1.0,142.7,0.0,1427.0
MEM,T0048,15677.5,-0.0,-0.0,1956.0,7614.5,-0.0,-0.0,1956.0,165.8,2683.9,4167.7,-1.0,142.7,0.0,1427.0
MEM,T0049,15677.5,-0.0,-0.0,1956.0,7614.5,-0.0,-0.0,1956.0,165.8,2683.9,4168.9,-1.0,142.7,0.0,1427.0
MEM,T0050,15677.5,-0.0,-0.0,1956.0,7614.5,-0.0,-0.0,1956.0,165.8,2683.9,4169.4,-1.0,142.7,0.0,1427.0
MEM,T0051,15677.5,-0.0,-0.0,1956.0,7614.8,-0.0,-0.0,1956.0,165.8,2683.9,4169.2,-1.0,142.8,0.0,1427.0
MEM,T0052,15677.5,-0.0,-0.0,1956.0,7614.7,-0.0,-0.0,1956.0,165.8,2683.9,4169.5,-1.0,142.8,0.0,1427.0
MEM,T0053,15677.5,-0.0,-0.0,1956.0,7614.7,-0.0,-0.0,1956.0,165.8,2683.9,4169.9,-1.0,142.8,0.0,1427.0
MEM,T0054,15677.5,-0.0,-0.0,1956.0,7614.8,-0.0,-0.0,1956.0,165.8,2683.9,4170.1,-1.0,142.8,0.0,1427.0
MEM,T0055,15677.5,-0.0,-0.0,1956.0,7614.6,-0.0,-0.0,1956.0,165.8,2683.9,4170.5,-1.0,142.8,0.0,1427.0
MEM,T0056,15677.5,-0.0,-0.0,1956.0,7614.4,-0.0,-0.0,1956.0,165.8,2683.9,4170.8,-1.0,142.8,0.0,1427.0
MEM,T0057,15677.5,-0.0,-0.0,1956.0,7614.1,-0.0,-0.0,1956.0,165.8,2683.9,4171.1,-1.0,142.8,0.0,1427.0
MEM,T0058,15677.5,-0.0,-0.0,1956.0,7613.4,-0.0,-0.0,1956.0,165.8,2683.9,4171.8,-1.0,142.8,0.0,1427.0
MEM,T0059,15677.5,-0.0,-0.0,1956.0,7613.4,-0.0,-0.0,1956.0,165.8,2683.9,4172.2,-1.0,142.8,0.0,1427.0
MEM,T0060,15677.5,-0.0,-0.0,1956.0,7613.0,-0.0,-0.0,1956.0,165.8,2683.9,4172.6,-1.0,142.8,0.0,1427.0
MEM,T0061,15677.5,-0.0,-0.0,1956.0,7613.3,-0.0,-0.0,1956.0,165.8,2683.9,4173.2,-1.0,142.8,0.0,1427.1
MEM,T0062,15677.5,-0.0,-0.0,1956.0,7613.1,-0.0,-0.0,1956.0,165.8,2683.9,4173.4,-1.0,142.8,0.0,1427.1
MEM,T0063,15677.5,-0.0,-0.0,1956.0,7611.8,-0.0,-0.0,1956.0,165.8,2683.9,4173.5,-1.0,142.8,0.0,1427.1
MEM,T0064,15677.5,-0.0,-0.0,1956.0,7611.6,-0.0,-0.0,1956.0,165.8,2683.9,4173.8,-1.0,142.8,0.0,1427.1
MEM,T0065,15677.5,-0.0,-0.0,1956.0,7611.8,-0.0,-0.0,1956.0,165.8,2683.9,4174.1,-1.0,142.8,0.0,1427.1
MEM,T0066,15677.5,-0.0,-0.0,1956.0,7611.3,-0.0,-0.0,1956.0,165.8,2683.9,4174.8,-1.0,142.8,0.0,1427.1
MEM,T0067,15677.5,-0.0,-0.0,1956.0,7610.7,-0.0,-0.0,1956.0,165.8,2683.9,4175.0,-1.0,142.8,0.0,1427.1
MEM,T0068,15677.5,-0.0,-0.0,1956.0,7610.7,-0.0,-0.0,1956.0,165.8,2683.9,4175.3,-1.0,142.8,0.0,1427.1
MEM,T0069,15677.5,-0.0,-0.0,1956.0,7597.6,-0.0,-0.0,1956.0,165.8,2683.9,4191.4,-1.0,142.8,0.0,1427.1
