CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.7,3.9,1.0
CPU_ALL,T0002,8.0,0.7,0.0
CPU_ALL,T0003,11.8,3.7,0.0
CPU_ALL,T0004,18.6,9.9,0.0
CPU_ALL,T0005,20.2,12.1,1.0
CPU_ALL,T0006,19.8,14.6,0.0
CPU_ALL,T0007,24.3,17.1,0.0
CPU_ALL,T0008,19.9,13.8,0.0
CPU_ALL,T0009,22.7,28.9,0.0
CPU_ALL,T0010,19.8,29.7,0.1
CPU_ALL,T0011,20.2,66.4,0.0
CPU_ALL,T0012,24.6,68.7,0.0
CPU_ALL,T0013,25.5,68.8,0.0
CPU_ALL,T0014,20.9,76.6,0.0
CPU_ALL,T0015,21.3,76.9,0.1
CPU_ALL,T0016,22.0,77.1,0.0
CPU_ALL,T0017,22.0,76.1,0.0
CPU_ALL,T0018,21.8,76.5,0.0
CPU_ALL,T0019,21.7,76.2,0.0
CPU_ALL,T0020,21.4,76.6,0.0
CPU_ALL,T0021,22.0,75.2,0.0
CPU_ALL,T0022,21.2,77.1,0.0
CPU_ALL,T0023,19.9,79.4,0.0
CPU_ALL,T0024,20.8,78.4,0.0
CPU_ALL,T0025,21.0,78.1,0.0
CPU_ALL,T0026,21.6,77.6,0.0
CPU_ALL,T0027,20.6,78.8,0.0
CPU_ALL,T0028,19.3,77.7,0.0
CPU_ALL,T0029,21.0,77.3,0.0
CPU_ALL,T0030,22.2,76.8,0.0
CPU_ALL,T0031,20.2,74.9,0.0
CPU_ALL,T0032,21.4,77.8,0.0
CPU_ALL,T0033,21.5,77.9,0.0
CPU_ALL,T0034,21.7,77.0,0.0
CPU_ALL,T0035,20.7,78.3,0.0
CPU_ALL,T0036,21.2,77.2,0.0
CPU_ALL,T0037,20.8,77.7,0.0
CPU_ALL,T0038,22.1,77.0,0.0
CPU_ALL,T0039,20.8,77.9,0.0
CPU_ALL,T0040,20.9,78.4,0.0
CPU_ALL,T0041,20.6,77.8,0.0
CPU_ALL,T0042,22.2,77.6,0.0
CPU_ALL,T0043,21.2,76.8,0.0
CPU_ALL,T0044,20.4,78.2,0.0
CPU_ALL,T0045,21.5,76.7,0.0
CPU_ALL,T0046,21.5,77.0,0.0
CPU_ALL,T0047,21.7,77.1,0.0
CPU_ALL,T0048,20.5,78.0,0.0
CPU_ALL,T0049,20.9,76.2,0.0
CPU_ALL,T0050,20.1,78.1,0.0
CPU_ALL,T0051,20.7,77.3,0.0
CPU_ALL,T0052,21.2,77.6,0.0
CPU_ALL,T0053,21.6,78.1,0.0
CPU_ALL,T0054,22.1,77.2,0.0
CPU_ALL,T0055,21.0,77.7,0.0
CPU_ALL,T0056,21.3,77.6,0.0
CPU_ALL,T0057,20.9,77.7,0.0
CPU_ALL,T0058,20.1,76.6,0.0
CPU_ALL,T0059,21.3,76.9,0.0
CPU_ALL,T0060,22.0,77.4,0.0
CPU_ALL,T0061,22.7,76.3,0.1
CPU_ALL,T0062,21.2,76.9,0.0
CPU_ALL,T0063,20.2,78.2,0.0
CPU_ALL,T0064,21.7,77.3,0.0
CPU_ALL,T0065,21.6,77.1,0.0
CPU_ALL,T0066,22.5,76.8,0.0
CPU_ALL,T0067,21.7,75.8,0.0
CPU_ALL,T0068,21.5,77.1,0.0
CPU_ALL,T0069,22.5,76.2,0.0
CPU_ALL,T0070,25.7,72.2,0.0
CPU_ALL,T0071,28.5,70.7,0.0
CPU_ALL,T0072,28.8,69.6,0.0
CPU_ALL,T0073,29.9,68.7,0.0
CPU_ALL,T0074,29.0,69.7,0.0
CPU_ALL,T0075,28.8,69.4,0.0
CPU_ALL,T0076,29.1,69.4,0.0
CPU_ALL,T0077,29.2,68.8,0.0
CPU_ALL,T0078,29.1,69.5,0.1
CPU_ALL,T0079,29.1,69.5,0.0
CPU_ALL,T0080,28.9,69.7,0.0
CPU_ALL,T0081,29.5,68.3,0.0
CPU_ALL,T0082,29.2,68.9,0.0
CPU_ALL,T0083,29.4,69.0,0.0
CPU_ALL,T0084,30.1,69.6,0.0
CPU_ALL,T0085,29.6,69.0,0.0
CPU_ALL,T0086,29.1,69.6,0.0
CPU_ALL,T0087,30.0,68.0,0.0
CPU_ALL,T0088,29.3,69.6,0.0
CPU_ALL,T0089,29.7,68.6,0.0
CPU_ALL,T0090,29.5,68.8,0.0
CPU_ALL,T0091,29.6,68.9,0.0
CPU_ALL,T0092,29.5,68.4,0.0
CPU_ALL,T0093,29.1,68.7,0.0
CPU_ALL,T0094,28.6,69.5,0.0
CPU_ALL,T0095,30.2,67.6,0.0
CPU_ALL,T0096,29.5,69.3,0.0
CPU_ALL,T0097,29.2,68.9,0.0
CPU_ALL,T0098,29.0,68.3,0.0
CPU_ALL,T0099,28.7,69.5,0.0
CPU_ALL,T0100,29.1,69.4,0.0
CPU_ALL,T0101,28.8,69.2,0.0
CPU_ALL,T0102,29.0,69.6,0.0
CPU_ALL,T0103,29.2,69.1,0.0
CPU_ALL,T0104,29.7,69.4,0.0
CPU_ALL,T0105,29.6,67.9,0.0
CPU_ALL,T0106,29.0,68.8,0.0
CPU_ALL,T0107,28.8,69.1,0.0
CPU_ALL,T0108,29.1,68.9,0.0
CPU_ALL,T0109,29.2,68.9,0.0
CPU_ALL,T0110,28.7,69.2,0.0
CPU_ALL,T0111,29.6,68.4,0.0
CPU_ALL,T0112,29.4,69.3,0.0
CPU_ALL,T0113,29.5,68.4,0.0
CPU_ALL,T0114,28.5,69.9,0.0
CPU_ALL,T0115,29.7,68.8,0.0
CPU_ALL,T0116,29.4,68.3,0.0
CPU_ALL,T0117,29.7,68.1,0.0
CPU_ALL,T0118,29.6,68.8,0.0
CPU_ALL,T0119,29.1,68.9,0.0
CPU_ALL,T0120,28.7,68.5,0.0
CPU_ALL,T0121,29.5,68.9,0.0
CPU_ALL,T0122,28.9,69.1,0.0
CPU_ALL,T0123,28.8,69.7,0.0
CPU_ALL,T0124,29.3,69.2,0.0
CPU_ALL,T0125,33.9,64.5,0.0
CPU_ALL,T0126,35.6,63.4,0.0
CPU_ALL,T0127,33.6,65.2,0.0
CPU_ALL,T0128,31.8,65.9,0.0
CPU_ALL,T0129,31.5,66.5,0.0
CPU_ALL,T0130,25.2,70.7,0.1
CPU_ALL,T0131,21.1,76.6,0.0
CPU_ALL,T0132,21.3,77.2,0.0
CPU_ALL,T0133,20.3,76.9,0.0
CPU_ALL,T0134,21.3,76.2,0.0
CPU_ALL,T0135,21.1,76.9,0.0
CPU_ALL,T0136,21.0,76.4,0.0
CPU_ALL,T0137,20.3,77.4,0.0
CPU_ALL,T0138,22.0,76.0,0.0
