MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,10141.2,-0.0,-0.0,1956.0,192.9,2627.7,2829.0,-1.0,139.4,0.0,1351.2
MEM,T0002,15677.5,-0.0,-0.0,1956.0,9857.9,-0.0,-0.0,1956.0,164.9,2599.7,3098.6,-1.0,139.4,0.0,1351.2
MEM,T0003,15677.5,-0.0,-0.0,1956.0,9629.2,-0.0,-0.0,1956.0,145.5,2580.5,3306.7,-1.0,139.4,0.0,1351.4
MEM,T0004,15677.5,-0.0,-0.0,1956.0,9364.6,-0.0,-0.0,1956.0,145.5,2581.9,3415.6,-1.0,139.4,0.0,1352.9
MEM,T0005,15677.5,-0.0,-0.0,1956.0,9087.0,-0.0,-0.0,1956.0,161.1,2598.7,3510.9,-1.0,139.4,0.0,1354.1
MEM,T0006,15677.5,-0.0,-0.0,1956.0,8869.3,-0.0,-0.0,1956.0,161.2,2599.7,3578.1,-1.0,139.4,0.0,1355.0
MEM,T0007,15677.5,-0.0,-0.0,1956.0,8766.2,-0.0,-0.0,1956.0,145.1,2584.2,3623.9,-1.0,139.4,0.0,1355.5
MEM,T0008,15677.5,-0.0,-0.0,1956.0,8520.8,-0.0,-0.0,1956.0,145.0,2585.3,3703.1,-1.0,139.4,0.0,1356.8
MEM,T0009,15677.5,-0.0,-0.0,1956.0,8378.8,-0.0,-0.0,1956.0,149.0,2590.2,3781.2,-1.0,139.4,0.0,1357.7
MEM,T0010,15677.5,-0.0,-0.0,1956.0,8139.8,-0.0,-0.0,1956.0,165.1,2655.0,3874.8,-1.0,139.9,0.0,1399.6
MEM,T0011,15677.5,-0.0,-0.0,1956.0,8034.8,-0.0,-0.0,1956.0,171.5,2673.0,3923.7,-1.0,141.1,0.0,1409.1
MEM,T0012,15677.5,-0.0,-0.0,1956.0,8002.6,-0.0,-0.0,1956.0,155.5,2657.1,3946.2,-1.0,141.1,0.0,1409.2
MEM,T0013,15677.5,-0.0,-0.0,1956.0,8002.6,-0.0,-0.0,1956.0,155.5,2657.1,3907.8,-1.0,141.1,0.0,1409.3
MEM,T0014,15677.5,-0.0,-0.0,1956.0,8002.6,-0.0,-0.0,1956.0,155.5,2657.2,3909.2,-1.0,141.1,0.0,1409.3
MEM,T0015,15677.5,-0.0,-0.0,1956.0,8042.4,-0.0,-0.0,1956.0,155.5,2657.2,3910.1,-1.0,141.1,0.0,1409.3
MEM,T0016,15677.5,-0.0,-0.0,1956.0,8049.7,-0.0,-0.0,1956.0,155.5,2657.2,3911.3,-1.0,141.1,0.0,1409.3
MEM,T0017,15677.5,-0.0,-0.0,1956.0,8061.6,-0.0,-0.0,1956.0,155.5,2657.2,3912.6,-1.0,141.1,0.0,1409.3
MEM,T0018,15677.5,-0.0,-0.0,1956.0,8070.1,-0.0,-0.0,1956.0,155.5,2657.2,3913.9,-1.0,141.1,0.0,1409.3
MEM,T0019,15677.5,-0.0,-0.0,1956.0,8077.0,-0.0,-0.0,1956.0,155.5,2657.2,3915.1,-1.0,141.1,0.0,1409.3
MEM,T0020,15677.5,-0.0,-0.0,1956.0,8084.4,-0.0,-0.0,1956.0,155.5,2657.2,3917.0,-1.0,141.1,0.0,1409.3
MEM,T0021,15677.5,-0.0,-0.0,1956.0,8089.1,-0.0,-0.0,1956.0,155.5,2657.2,3918.1,-1.0,141.1,0.0,1409.3
MEM,T0022,15677.5,-0.0,-0.0,1956.0,8092.3,-0.0,-0.0,1956.0,155.5,2657.2,3919.1,-1.0,141.1,0.0,1409.3
MEM,T0023,15677.5,-0.0,-0.0,1956.0,8094.6,-0.0,-0.0,1956.0,155.5,2657.2,3919.9,-1.0,141.1,0.0,1409.3
MEM,T0024,15677.5,-0.0,-0.0,1956.0,8101.5,-0.0,-0.0,1956.0,155.5,2657.2,3920.7,-1.0,141.1,0.0,1409.3
MEM,T0025,15677.5,-0.0,-0.0,1956.0,8102.2,-0.0,-0.0,1956.0,155.5,2657.2,3921.7,-1.0,141.1,0.0,1409.3
MEM,T0026,15677.5,-0.0,-0.0,1956.0,8102.9,-0.0,-0.0,1956.0,155.5,2657.2,3923.1,-1.0,141.1,0.0,1409.3
MEM,T0027,15677.5,-0.0,-0.0,1956.0,8108.6,-0.0,-0.0,1956.0,155.5,2657.2,3923.4,-1.0,141.1,0.0,1409.3
MEM,T0028,15677.5,-0.0,-0.0,1956.0,8115.9,-0.0,-0.0,1956.0,155.5,2657.2,3924.0,-1.0,141.1,0.0,1409.3
MEM,T0029,15677.5,-0.0,-0.0,1956.0,8116.5,-0.0,-0.0,1956.0,155.5,2657.2,3924.8,-1.0,141.1,0.0,1409.3
MEM,T0030,15677.5,-0.0,-0.0,1956.0,8119.3,-0.0,-0.0,1956.0,155.5,2657.2,3925.6,-1.0,141.1,0.0,1409.3
MEM,T0031,15677.5,-0.0,-0.0,1956.0,8119.0,-0.0,-0.0,1956.0,155.5,2657.2,3926.3,-1.0,141.1,0.0,1409.3
MEM,T0032,15677.5,-0.0,-0.0,1956.0,8119.1,-0.0,-0.0,1956.0,155.5,2657.2,3928.0,-1.0,141.1,0.0,1409.4
MEM,T0033,15677.5,-0.0,-0.0,1956.0,8121.1,-0.0,-0.0,1956.0,155.5,2657.2,3929.1,-1.0,141.1,0.0,1409.4
MEM,T0034,15677.5,-0.0,-0.0,1956.0,8120.8,-0.0,-0.0,1956.0,155.5,2657.2,3929.5,-1.0,141.1,0.0,1409.4
MEM,T0035,15677.5,-0.0,-0.0,1956.0,8120.5,-0.0,-0.0,1956.0,155.5,2657.2,3930.7,-1.0,141.1,0.0,1409.4
MEM,T0036,15677.5,-0.0,-0.0,1956.0,8119.9,-0.0,-0.0,1956.0,155.5,2657.2,3931.2,-1.0,141.1,0.0,1409.4
MEM,T0037,15677.5,-0.0,-0.0,1956.0,8118.9,-0.0,-0.0,1956.0,155.5,2657.2,3931.9,-1.0,141.1,0.0,1409.4
MEM,T0038,15677.5,-0.0,-0.0,1956.0,8118.4,-0.0,-0.0,1956.0,155.5,2657.2,3932.4,-1.0,141.1,0.0,1409.4
