CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,23.5,3.8,1.0
CPU_ALL,T0002,7.9,0.5,0.0
CPU_ALL,T0003,11.0,3.1,0.0
CPU_ALL,T0004,18.8,10.0,0.0
CPU_ALL,T0005,20.3,11.6,0.3
CPU_ALL,T0006,19.5,12.5,0.0
CPU_ALL,T0007,23.6,16.4,0.0
CPU_ALL,T0008,19.4,14.0,0.0
CPU_ALL,T0009,21.5,25.8,0.2
CPU_ALL,T0010,22.0,33.0,0.1
CPU_ALL,T0011,23.7,62.4,0.0
CPU_ALL,T0012,26.6,66.8,0.0
CPU_ALL,T0013,22.3,73.9,0.1
CPU_ALL,T0014,22.3,74.4,0.0
CPU_ALL,T0015,22.1,74.9,0.0
CPU_ALL,T0016,21.8,74.4,0.0
CPU_ALL,T0017,24.1,73.4,0.0
CPU_ALL,T0018,22.2,75.5,0.0
CPU_ALL,T0019,19.7,76.4,0.0
CPU_ALL,T0020,24.8,74.0,0.0
CPU_ALL,T0021,23.6,74.4,0.0
CPU_ALL,T0022,23.0,74.5,0.0
CPU_ALL,T0023,23.5,75.2,0.0
CPU_ALL,T0024,22.8,76.7,0.0
CPU_ALL,T0025,21.4,78.0,0.0
CPU_ALL,T0026,21.3,77.7,0.0
CPU_ALL,T0027,21.5,76.5,0.0
CPU_ALL,T0028,21.4,77.2,0.0
CPU_ALL,T0029,21.8,77.8,0.0
CPU_ALL,T0030,20.8,78.1,0.0
CPU_ALL,T0031,21.1,77.8,0.0
CPU_ALL,T0032,20.4,78.3,0.0
CPU_ALL,T0033,21.8,78.1,0.0
CPU_ALL,T0034,21.0,76.9,0.0
CPU_ALL,T0035,20.0,78.2,0.0
CPU_ALL,T0036,21.5,77.5,0.0
CPU_ALL,T0037,21.8,77.8,0.0
CPU_ALL,T0038,20.9,78.1,0.0
CPU_ALL,T0039,20.1,78.7,0.0
CPU_ALL,T0040,21.0,78.3,0.0
CPU_ALL,T0041,21.4,77.3,0.0
CPU_ALL,T0042,20.2,78.7,0.0
CPU_ALL,T0043,20.1,77.7,0.0
CPU_ALL,T0044,21.8,76.6,0.0
CPU_ALL,T0045,22.0,76.9,0.0
CPU_ALL,T0046,20.2,78.1,0.0
CPU_ALL,T0047,21.2,78.2,0.0
CPU_ALL,T0048,22.5,76.7,0.0
CPU_ALL,T0049,20.5,77.8,0.0
CPU_ALL,T0050,20.7,78.3,0.0
CPU_ALL,T0051,21.2,76.9,0.0
CPU_ALL,T0052,21.1,77.6,0.0
CPU_ALL,T0053,20.0,78.4,0.0
CPU_ALL,T0054,23.0,77.0,0.0
CPU_ALL,T0055,20.8,78.0,0.0
CPU_ALL,T0056,26.1,73.3,0.0
CPU_ALL,T0057,26.8,70.6,0.0
CPU_ALL,T0058,27.5,71.8,0.0
CPU_ALL,T0059,26.6,72.5,0.0
CPU_ALL,T0060,27.7,71.9,0.0
CPU_ALL,T0061,26.3,71.8,0.0
CPU_ALL,T0062,29.5,69.7,0.0
CPU_ALL,T0063,30.6,68.1,0.0
CPU_ALL,T0064,26.3,69.1,0.0
CPU_ALL,T0065,27.3,71.5,0.0
CPU_ALL,T0066,24.5,74.3,0.0
CPU_ALL,T0067,25.1,73.3,0.1
CPU_ALL,T0068,20.4,79.2,0.0
CPU_ALL,T0069,21.1,76.8,0.0
CPU_ALL,T0070,24.7,73.3,0.1
CPU_ALL,T0071,28.4,68.6,0.0
CPU_ALL,T0072,29.0,69.5,0.0
CPU_ALL,T0073,28.7,68.7,0.0
CPU_ALL,T0074,28.7,70.1,0.0
CPU_ALL,T0075,29.2,69.0,0.0
CPU_ALL,T0076,29.1,69.6,0.0
CPU_ALL,T0077,29.1,69.0,0.0
CPU_ALL,T0078,28.4,68.9,0.0
CPU_ALL,T0079,29.0,68.4,0.0
CPU_ALL,T0080,28.5,69.8,0.0
CPU_ALL,T0081,28.6,69.2,0.0
CPU_ALL,T0082,29.2,68.9,0.0
CPU_ALL,T0083,29.6,68.8,0.0
CPU_ALL,T0084,30.8,68.7,0.0
CPU_ALL,T0085,29.1,70.1,0.0
CPU_ALL,T0086,31.2,67.4,0.0
CPU_ALL,T0087,32.8,65.1,0.0
CPU_ALL,T0088,28.8,69.0,0.0
CPU_ALL,T0089,29.1,69.8,0.0
CPU_ALL,T0090,28.9,70.3,0.0
CPU_ALL,T0091,28.5,69.5,0.0
CPU_ALL,T0092,28.8,68.6,0.0
CPU_ALL,T0093,28.9,70.2,0.0
CPU_ALL,T0094,29.3,69.3,0.0
CPU_ALL,T0095,29.5,69.2,0.0
CPU_ALL,T0096,28.8,70.4,0.0
CPU_ALL,T0097,28.8,70.2,0.0
CPU_ALL,T0098,31.0,68.3,0.0
CPU_ALL,T0099,33.8,64.2,0.0
CPU_ALL,T0100,36.0,62.0,0.0
CPU_ALL,T0101,32.0,65.8,0.1
CPU_ALL,T0102,31.6,66.6,0.0
CPU_ALL,T0103,32.6,66.1,0.0
CPU_ALL,T0104,34.1,64.2,0.0
CPU_ALL,T0105,32.9,66.4,0.0
CPU_ALL,T0106,33.6,64.5,0.0
CPU_ALL,T0107,33.8,64.6,0.0
CPU_ALL,T0108,33.6,65.0,0.0
CPU_ALL,T0109,33.5,64.8,0.0
CPU_ALL,T0110,33.6,65.6,0.0
CPU_ALL,T0111,33.0,66.5,0.0
CPU_ALL,T0112,33.6,65.5,0.0
CPU_ALL,T0113,34.1,64.9,0.0
CPU_ALL,T0114,33.2,65.4,0.0
CPU_ALL,T0115,33.1,66.1,0.0
CPU_ALL,T0116,33.1,65.9,0.1
CPU_ALL,T0117,33.6,65.0,0.0
CPU_ALL,T0118,33.1,66.2,0.0
CPU_ALL,T0119,33.4,65.1,0.0
CPU_ALL,T0120,33.7,65.2,0.0
CPU_ALL,T0121,33.5,65.0,0.0
CPU_ALL,T0122,33.6,65.0,0.0
CPU_ALL,T0123,33.6,64.2,0.0
CPU_ALL,T0124,34.3,64.5,0.0
CPU_ALL,T0125,33.1,65.7,0.0
CPU_ALL,T0126,33.0,66.1,0.1
CPU_ALL,T0127,33.4,65.3,0.0
CPU_ALL,T0128,34.0,64.9,0.0
CPU_ALL,T0129,34.5,63.7,0.0
CPU_ALL,T0130,26.8,70.2,0.0
CPU_ALL,T0131,26.3,71.6,0.0
CPU_ALL,T0132,25.0,73.3,0.0
CPU_ALL,T0133,25.6,72.9,0.0
CPU_ALL,T0134,25.0,72.8,0.0
CPU_ALL,T0135,25.3,72.2,0.0
CPU_ALL,T0136,25.9,72.9,0.0
CPU_ALL,T0137,25.9,72.5,0.0
CPU_ALL,T0138,26.2,72.7,0.0
