MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7039.3,-0.0,-0.0,1956.0,212.2,4305.8,3014.2,-1.0,392.5,0.0,3226.1
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6795.4,-0.0,-0.0,1956.0,157.9,4251.6,3294.1,-1.0,392.5,0.0,3226.2
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6499.9,-0.0,-0.0,1956.0,157.9,4251.7,3532.6,-1.0,392.5,0.0,3226.3
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6271.9,-0.0,-0.0,1956.0,157.9,4253.1,3601.9,-1.0,392.5,0.0,3227.7
MEM,T0005,15677.5,-0.0,-0.0,1956.0,5966.3,-0.0,-0.0,1956.0,157.9,4254.4,3705.5,-1.0,392.5,0.0,3229.0
MEM,T0006,15677.5,-0.0,-0.0,1956.0,5798.7,-0.0,-0.0,1956.0,157.9,4255.2,3795.2,-1.0,392.5,0.0,3229.8
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5618.3,-0.0,-0.0,1956.0,157.9,4255.9,3873.5,-1.0,392.5,0.0,3230.5
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5418.3,-0.0,-0.0,1956.0,155.9,4255.1,3961.7,-1.0,392.5,0.0,3231.7
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5231.7,-0.0,-0.0,1956.0,163.9,4264.1,4024.4,-1.0,392.5,0.0,3232.6
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5087.9,-0.0,-0.0,1956.0,163.9,4264.9,4081.1,-1.0,392.5,0.0,3233.5
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5057.1,-0.0,-0.0,1956.0,163.9,4265.4,4114.8,-1.0,392.5,0.0,3234.0
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5042.2,-0.0,-0.0,1956.0,163.9,4265.5,4138.8,-1.0,392.5,0.0,3234.1
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5037.8,-0.0,-0.0,1956.0,163.9,4265.5,4142.7,-1.0,392.5,0.0,3234.2
MEM,T0014,15677.5,-0.0,-0.0,1956.0,4994.2,-0.0,-0.0,1956.0,163.9,4265.5,4088.2,-1.0,392.5,0.0,3234.1
