CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.9,4.0,1.0
CPU_ALL,T0002,7.9,0.7,0.0
CPU_ALL,T0003,11.6,3.5,0.0
CPU_ALL,T0004,18.4,9.7,0.0
CPU_ALL,T0005,20.9,12.1,0.6
CPU_ALL,T0006,20.3,14.1,0.0
CPU_ALL,T0007,23.2,15.7,0.0
CPU_ALL,T0008,19.4,14.4,0.0
CPU_ALL,T0009,20.8,26.9,0.0
CPU_ALL,T0010,19.4,32.8,0.1
CPU_ALL,T0011,20.0,66.7,0.0
CPU_ALL,T0012,25.7,66.6,0.0
CPU_ALL,T0013,21.7,75.6,0.0
CPU_ALL,T0014,20.7,76.8,0.0
CPU_ALL,T0015,21.8,76.0,0.0
CPU_ALL,T0016,22.0,76.2,0.0
CPU_ALL,T0017,21.2,76.9,0.0
CPU_ALL,T0018,20.7,77.7,0.0
CPU_ALL,T0019,22.4,76.0,0.0
CPU_ALL,T0020,21.7,77.0,0.0
CPU_ALL,T0021,21.2,77.1,0.0
CPU_ALL,T0022,22.0,77.2,0.0
CPU_ALL,T0023,21.1,77.5,0.0
CPU_ALL,T0024,21.5,78.1,0.0
CPU_ALL,T0025,21.1,78.1,0.1
CPU_ALL,T0026,21.4,77.8,0.0
CPU_ALL,T0027,21.0,78.4,0.0
CPU_ALL,T0028,22.0,76.7,0.0
CPU_ALL,T0029,21.4,77.2,0.0
CPU_ALL,T0030,23.0,76.6,0.0
CPU_ALL,T0031,22.6,77.1,0.0
CPU_ALL,T0032,21.0,78.6,0.0
CPU_ALL,T0033,20.9,77.8,0.0
CPU_ALL,T0034,21.7,77.9,0.0
CPU_ALL,T0035,21.5,77.3,0.0
CPU_ALL,T0036,21.6,77.5,0.0
CPU_ALL,T0037,20.9,78.6,0.0
CPU_ALL,T0038,21.5,77.6,0.0
CPU_ALL,T0039,21.3,77.1,0.0
CPU_ALL,T0040,22.0,77.5,0.0
CPU_ALL,T0041,21.6,77.0,0.0
CPU_ALL,T0042,20.6,78.1,0.0
CPU_ALL,T0043,21.5,77.7,0.0
CPU_ALL,T0044,20.6,77.7,0.0
CPU_ALL,T0045,20.9,76.5,0.0
CPU_ALL,T0046,21.7,77.5,0.0
CPU_ALL,T0047,21.6,77.5,0.0
CPU_ALL,T0048,21.3,77.9,0.0
CPU_ALL,T0049,20.9,77.0,0.0
CPU_ALL,T0050,21.9,77.7,0.0
CPU_ALL,T0051,21.6,77.1,0.0
CPU_ALL,T0052,20.6,77.2,0.0
CPU_ALL,T0053,19.9,79.1,0.0
CPU_ALL,T0054,21.0,78.6,0.0
CPU_ALL,T0055,20.5,78.5,0.0
CPU_ALL,T0056,21.1,77.4,0.0
CPU_ALL,T0057,19.6,79.9,0.0
CPU_ALL,T0058,21.6,78.1,0.0
CPU_ALL,T0059,20.9,78.8,0.0
CPU_ALL,T0060,21.9,77.5,0.0
CPU_ALL,T0061,21.7,77.6,0.0
CPU_ALL,T0062,21.5,78.1,0.0
CPU_ALL,T0063,20.7,77.7,0.0
CPU_ALL,T0064,20.3,78.4,0.0
CPU_ALL,T0065,21.8,77.0,0.0
CPU_ALL,T0066,20.4,77.9,0.0
CPU_ALL,T0067,23.0,77.0,0.0
CPU_ALL,T0068,21.9,77.5,0.0
CPU_ALL,T0069,22.4,76.6,0.0
CPU_ALL,T0070,25.1,72.7,0.1
CPU_ALL,T0071,28.0,71.0,0.0
CPU_ALL,T0072,29.6,69.0,0.0
CPU_ALL,T0073,28.8,69.3,0.0
CPU_ALL,T0074,29.3,69.4,0.0
CPU_ALL,T0075,28.9,69.3,0.1
CPU_ALL,T0076,28.6,69.4,0.0
CPU_ALL,T0077,29.3,69.6,0.0
CPU_ALL,T0078,29.3,68.8,0.0
CPU_ALL,T0079,28.8,69.2,0.0
CPU_ALL,T0080,29.1,68.8,0.0
CPU_ALL,T0081,29.2,70.1,0.0
CPU_ALL,T0082,28.9,69.2,0.0
CPU_ALL,T0083,29.1,69.5,0.0
CPU_ALL,T0084,28.7,70.3,0.0
CPU_ALL,T0085,29.2,68.6,0.0
CPU_ALL,T0086,29.3,69.0,0.0
CPU_ALL,T0087,28.5,68.2,0.0
CPU_ALL,T0088,29.2,69.2,0.0
CPU_ALL,T0089,28.6,69.6,0.0
CPU_ALL,T0090,29.5,69.3,0.0
CPU_ALL,T0091,29.0,69.2,0.0
CPU_ALL,T0092,28.9,68.7,0.0
CPU_ALL,T0093,29.0,70.1,0.0
CPU_ALL,T0094,28.8,70.2,0.0
CPU_ALL,T0095,30.3,68.4,0.0
CPU_ALL,T0096,29.4,69.1,0.0
CPU_ALL,T0097,29.5,68.9,0.0
CPU_ALL,T0098,28.7,68.6,0.0
CPU_ALL,T0099,29.6,69.4,0.0
CPU_ALL,T0100,29.0,69.9,0.0
CPU_ALL,T0101,29.4,69.5,0.0
CPU_ALL,T0102,29.3,69.8,0.0
CPU_ALL,T0103,29.2,69.4,0.0
CPU_ALL,T0104,29.1,69.1,0.0
CPU_ALL,T0105,29.5,68.9,0.1
CPU_ALL,T0106,29.4,69.2,0.0
CPU_ALL,T0107,29.4,69.4,0.0
CPU_ALL,T0108,30.2,68.9,0.0
CPU_ALL,T0109,29.1,69.2,0.0
CPU_ALL,T0110,29.3,69.3,0.0
CPU_ALL,T0111,29.0,69.7,0.0
CPU_ALL,T0112,28.8,68.8,0.0
CPU_ALL,T0113,29.0,69.9,0.0
CPU_ALL,T0114,29.6,69.1,0.0
CPU_ALL,T0115,29.3,69.2,0.0
CPU_ALL,T0116,29.2,69.5,0.0
CPU_ALL,T0117,29.7,68.8,0.0
CPU_ALL,T0118,28.4,70.0,0.0
CPU_ALL,T0119,29.3,69.5,0.0
CPU_ALL,T0120,28.3,69.4,0.0
CPU_ALL,T0121,29.7,68.7,0.0
CPU_ALL,T0122,28.9,69.9,0.0
CPU_ALL,T0123,28.7,70.1,0.0
CPU_ALL,T0124,29.0,68.9,0.0
CPU_ALL,T0125,28.6,69.1,0.1
CPU_ALL,T0126,30.0,68.9,0.0
CPU_ALL,T0127,29.7,68.3,0.0
CPU_ALL,T0128,28.9,68.6,0.0
CPU_ALL,T0129,29.6,68.7,0.0
CPU_ALL,T0130,24.3,73.3,0.0
CPU_ALL,T0131,20.9,76.7,0.0
CPU_ALL,T0132,20.5,77.6,0.0
CPU_ALL,T0133,21.5,75.9,0.0
CPU_ALL,T0134,22.1,76.2,0.0
CPU_ALL,T0135,21.5,76.2,0.1
CPU_ALL,T0136,21.6,77.1,0.0
CPU_ALL,T0137,22.1,76.1,0.0
CPU_ALL,T0138,20.3,76.5,0.0
