CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,25.5,4.1,0.7
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,12.2,4.1,0.0
CPU_ALL,T0004,18.7,9.9,0.0
CPU_ALL,T0005,20.8,11.8,0.3
CPU_ALL,T0006,20.4,16.6,0.0
CPU_ALL,T0007,20.7,12.3,0.0
CPU_ALL,T0008,19.5,15.9,0.0
CPU_ALL,T0009,21.7,23.6,0.0
CPU_ALL,T0010,19.5,38.0,0.3
CPU_ALL,T0011,20.1,68.6,0.0
CPU_ALL,T0012,23.6,67.1,0.0
CPU_ALL,T0013,24.9,68.2,0.0
CPU_ALL,T0014,22.0,75.7,0.0
CPU_ALL,T0015,22.1,75.9,0.0
CPU_ALL,T0016,21.4,77.9,0.0
CPU_ALL,T0017,20.8,77.0,0.0
CPU_ALL,T0018,22.2,76.2,0.0
CPU_ALL,T0019,21.8,76.4,0.0
CPU_ALL,T0020,20.8,77.4,0.1
CPU_ALL,T0021,21.8,75.8,0.0
CPU_ALL,T0022,22.0,76.7,0.0
CPU_ALL,T0023,21.8,76.4,0.0
CPU_ALL,T0024,19.8,75.3,0.0
CPU_ALL,T0025,21.8,77.4,0.0
CPU_ALL,T0026,20.3,77.0,0.0
CPU_ALL,T0027,21.0,76.8,0.0
CPU_ALL,T0028,21.6,77.2,0.0
CPU_ALL,T0029,19.5,77.6,0.0
CPU_ALL,T0030,20.9,77.3,0.0
CPU_ALL,T0031,19.8,79.3,0.0
CPU_ALL,T0032,21.8,76.7,0.0
CPU_ALL,T0033,20.4,77.8,0.0
CPU_ALL,T0034,20.7,78.6,0.0
CPU_ALL,T0035,20.9,77.9,0.0
CPU_ALL,T0036,20.9,76.5,0.0
CPU_ALL,T0037,22.1,76.7,0.0
CPU_ALL,T0038,21.2,77.8,0.0
CPU_ALL,T0039,21.0,77.7,0.0
CPU_ALL,T0040,22.1,77.7,0.0
CPU_ALL,T0041,21.3,74.9,0.0
CPU_ALL,T0042,20.6,77.1,0.0
CPU_ALL,T0043,21.1,77.3,0.0
CPU_ALL,T0044,20.3,78.4,0.0
CPU_ALL,T0045,20.9,77.1,0.0
CPU_ALL,T0046,21.2,77.4,0.0
CPU_ALL,T0047,20.7,78.0,0.0
CPU_ALL,T0048,21.5,77.6,0.0
CPU_ALL,T0049,21.0,77.9,0.0
CPU_ALL,T0050,19.5,78.1,0.0
CPU_ALL,T0051,21.5,78.4,0.0
CPU_ALL,T0052,21.5,76.4,0.0
CPU_ALL,T0053,20.9,77.8,0.0
CPU_ALL,T0054,21.8,77.4,0.0
CPU_ALL,T0055,23.5,75.9,0.0
CPU_ALL,T0056,21.0,76.5,0.0
CPU_ALL,T0057,21.4,77.8,0.0
CPU_ALL,T0058,20.6,78.2,0.0
CPU_ALL,T0059,20.9,76.1,0.0
CPU_ALL,T0060,20.7,77.6,0.0
CPU_ALL,T0061,20.7,77.1,0.0
CPU_ALL,T0062,20.6,78.9,0.0
CPU_ALL,T0063,21.0,76.5,0.0
CPU_ALL,T0064,20.3,78.6,0.0
CPU_ALL,T0065,19.6,78.6,0.0
CPU_ALL,T0066,21.3,77.7,0.0
