CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,19.3,17.5,0.2
CPU_ALL,T0002,24.4,68.3,0.0
CPU_ALL,T0003,25.9,66.0,0.0
CPU_ALL,T0004,21.7,75.0,0.0
CPU_ALL,T0005,22.4,76.2,0.0
CPU_ALL,T0006,22.8,76.6,0.0
CPU_ALL,T0007,23.8,74.4,0.0
CPU_ALL,T0008,22.3,76.7,0.0
CPU_ALL,T0009,22.1,76.5,0.0
CPU_ALL,T0010,22.6,75.4,0.0
CPU_ALL,T0011,21.6,76.3,0.0
CPU_ALL,T0012,21.0,77.7,0.0
CPU_ALL,T0013,21.0,77.5,0.0
CPU_ALL,T0014,21.3,76.0,0.0
CPU_ALL,T0015,21.8,77.6,0.1
CPU_ALL,T0016,22.4,77.2,0.0
CPU_ALL,T0017,21.5,77.2,0.0
CPU_ALL,T0018,21.5,78.2,0.0
CPU_ALL,T0019,21.7,76.1,0.0
CPU_ALL,T0020,21.0,77.8,0.1
CPU_ALL,T0021,20.2,79.0,0.0
CPU_ALL,T0022,21.5,76.1,0.0
CPU_ALL,T0023,21.4,77.8,0.0
CPU_ALL,T0024,21.3,77.4,0.0
CPU_ALL,T0025,21.5,77.3,0.0
CPU_ALL,T0026,21.0,77.7,0.0
CPU_ALL,T0027,20.8,76.9,0.0
CPU_ALL,T0028,21.4,77.6,0.0
CPU_ALL,T0029,21.0,78.2,0.0
CPU_ALL,T0030,21.8,77.3,0.0
CPU_ALL,T0031,20.7,77.0,0.0
CPU_ALL,T0032,22.8,76.8,0.0
CPU_ALL,T0033,21.4,77.7,0.0
CPU_ALL,T0034,21.2,77.6,0.0
CPU_ALL,T0035,21.3,77.5,0.0
CPU_ALL,T0036,20.9,77.2,0.0
CPU_ALL,T0037,20.5,77.7,0.0
CPU_ALL,T0038,21.9,76.9,0.0
CPU_ALL,T0039,21.3,77.4,0.0
CPU_ALL,T0040,21.1,76.5,0.0
CPU_ALL,T0041,21.6,77.2,0.1
CPU_ALL,T0042,21.2,74.8,0.0
CPU_ALL,T0043,20.1,78.4,0.0
CPU_ALL,T0044,20.1,78.0,0.0
CPU_ALL,T0045,21.3,77.5,0.0
CPU_ALL,T0046,20.5,78.2,0.0
CPU_ALL,T0047,20.0,78.0,0.0
CPU_ALL,T0048,20.4,78.2,0.0
CPU_ALL,T0049,21.3,77.2,0.0
CPU_ALL,T0050,20.6,77.5,0.0
CPU_ALL,T0051,21.1,77.7,0.0
CPU_ALL,T0052,22.3,76.1,0.0
CPU_ALL,T0053,20.0,75.6,0.0
CPU_ALL,T0054,20.7,77.5,0.0
CPU_ALL,T0055,19.5,78.4,0.0
CPU_ALL,T0056,20.8,77.4,0.0
CPU_ALL,T0057,20.6,78.2,0.0
CPU_ALL,T0058,20.3,78.7,0.0
CPU_ALL,T0059,22.3,76.3,0.0
CPU_ALL,T0060,25.8,71.2,0.0
CPU_ALL,T0061,28.9,68.9,0.0
CPU_ALL,T0062,30.1,68.4,0.0
CPU_ALL,T0063,30.1,68.8,0.0
CPU_ALL,T0064,29.7,69.0,0.0
CPU_ALL,T0065,29.3,68.7,0.0
CPU_ALL,T0066,29.0,69.6,0.0
CPU_ALL,T0067,28.5,69.5,0.0
CPU_ALL,T0068,29.6,68.9,0.0
CPU_ALL,T0069,29.2,68.5,0.0
CPU_ALL,T0070,29.3,68.9,0.0
CPU_ALL,T0071,29.5,69.0,0.0
CPU_ALL,T0072,30.1,68.5,0.0
CPU_ALL,T0073,29.6,69.0,0.0
CPU_ALL,T0074,29.6,68.9,0.0
CPU_ALL,T0075,29.1,69.2,0.0
CPU_ALL,T0076,29.4,68.3,0.0
CPU_ALL,T0077,28.4,70.4,0.0
CPU_ALL,T0078,29.1,69.3,0.0
CPU_ALL,T0079,29.2,69.4,0.0
CPU_ALL,T0080,29.4,68.7,0.0
CPU_ALL,T0081,29.6,68.8,0.0
CPU_ALL,T0082,29.2,68.7,0.0
CPU_ALL,T0083,29.3,68.8,0.0
CPU_ALL,T0084,29.1,68.8,0.0
CPU_ALL,T0085,30.0,68.9,0.0
CPU_ALL,T0086,28.9,69.9,0.0
CPU_ALL,T0087,29.4,69.1,0.0
CPU_ALL,T0088,30.1,68.0,0.0
CPU_ALL,T0089,29.5,68.0,0.0
CPU_ALL,T0090,29.9,68.5,0.1
CPU_ALL,T0091,29.3,67.3,0.0
CPU_ALL,T0092,29.1,69.4,0.0
CPU_ALL,T0093,29.5,68.7,0.0
CPU_ALL,T0094,30.2,68.3,0.0
CPU_ALL,T0095,29.1,69.6,0.0
CPU_ALL,T0096,29.1,68.8,0.0
CPU_ALL,T0097,29.8,68.6,0.0
CPU_ALL,T0098,28.9,68.2,0.0
CPU_ALL,T0099,29.8,68.4,0.0
CPU_ALL,T0100,28.8,69.5,0.0
CPU_ALL,T0101,29.2,69.4,0.0
CPU_ALL,T0102,29.4,68.9,0.0
CPU_ALL,T0103,30.0,69.1,0.0
CPU_ALL,T0104,29.4,68.5,0.0
CPU_ALL,T0105,29.4,68.6,0.0
CPU_ALL,T0106,29.2,68.7,0.0
CPU_ALL,T0107,29.1,68.2,0.0
CPU_ALL,T0108,29.6,68.8,0.0
CPU_ALL,T0109,30.0,68.8,0.0
CPU_ALL,T0110,29.9,67.7,0.0
CPU_ALL,T0111,29.2,69.2,0.0
CPU_ALL,T0112,29.9,68.4,0.0
CPU_ALL,T0113,29.4,68.2,0.0
CPU_ALL,T0114,28.6,68.6,0.0
CPU_ALL,T0115,29.1,69.3,0.0
CPU_ALL,T0116,29.2,69.5,0.0
CPU_ALL,T0117,29.4,69.0,0.0
CPU_ALL,T0118,29.9,67.9,0.0
CPU_ALL,T0119,29.4,68.7,0.0
CPU_ALL,T0120,23.2,73.0,0.1
CPU_ALL,T0121,20.8,76.8,0.0
CPU_ALL,T0122,21.5,75.5,0.0
CPU_ALL,T0123,20.6,76.2,0.0
CPU_ALL,T0124,21.1,77.1,0.0
CPU_ALL,T0125,20.0,76.9,0.0
CPU_ALL,T0126,21.1,76.5,0.0
CPU_ALL,T0127,20.7,76.6,0.0
CPU_ALL,T0128,20.4,77.5,0.0
