CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,25.6,4.2,1.8
CPU_ALL,T0002,8.1,0.5,0.0
CPU_ALL,T0003,14.0,5.6,0.1
CPU_ALL,T0004,19.3,11.0,0.0
CPU_ALL,T0005,19.9,12.4,0.1
CPU_ALL,T0006,21.3,15.7,0.0
CPU_ALL,T0007,20.3,12.0,0.0
CPU_ALL,T0008,21.5,20.9,0.3
CPU_ALL,T0009,19.9,19.7,0.1
CPU_ALL,T0010,18.9,49.4,0.0
CPU_ALL,T0011,20.7,69.6,0.0
CPU_ALL,T0012,21.7,69.0,0.0
CPU_ALL,T0013,19.7,63.0,0.0
CPU_ALL,T0014,17.2,50.9,0.3
CPU_ALL,T0015,16.9,50.8,0.0
CPU_ALL,T0016,14.8,72.0,0.0
CPU_ALL,T0017,13.3,82.8,0.0
CPU_ALL,T0018,11.0,75.1,0.0
CPU_ALL,T0019,10.8,77.6,0.1
CPU_ALL,T0020,11.0,77.3,0.0
CPU_ALL,T0021,13.2,80.2,0.0
CPU_ALL,T0022,16.5,80.6,0.0
CPU_ALL,T0023,19.3,79.1,0.0
CPU_ALL,T0024,18.9,79.7,0.0
CPU_ALL,T0025,22.0,77.2,0.0
CPU_ALL,T0026,20.5,78.9,0.0
CPU_ALL,T0027,20.7,77.9,0.0
CPU_ALL,T0028,20.7,78.0,0.0
CPU_ALL,T0029,20.3,78.4,0.0
CPU_ALL,T0030,19.0,79.8,0.0
CPU_ALL,T0031,19.6,76.3,0.0
CPU_ALL,T0032,19.3,78.7,0.0
CPU_ALL,T0033,21.0,77.5,0.0
CPU_ALL,T0034,20.9,78.1,0.0
CPU_ALL,T0035,21.1,76.9,0.0
CPU_ALL,T0036,21.5,76.9,0.0
CPU_ALL,T0037,20.5,77.7,0.0
CPU_ALL,T0038,21.6,77.7,0.0
CPU_ALL,T0039,21.1,77.8,0.0
CPU_ALL,T0040,21.0,77.5,0.0
CPU_ALL,T0041,19.9,78.8,0.0
CPU_ALL,T0042,20.1,78.4,0.0
CPU_ALL,T0043,22.2,76.7,0.0
CPU_ALL,T0044,20.3,78.9,0.0
CPU_ALL,T0045,21.7,77.8,0.0
CPU_ALL,T0046,19.9,78.1,0.0
CPU_ALL,T0047,21.3,78.3,0.0
CPU_ALL,T0048,21.2,76.5,0.0
CPU_ALL,T0049,23.2,76.3,0.0
CPU_ALL,T0050,20.5,78.5,0.0
CPU_ALL,T0051,20.0,78.7,0.0
CPU_ALL,T0052,21.7,77.3,0.0
CPU_ALL,T0053,20.4,78.2,0.0
CPU_ALL,T0054,19.1,78.7,0.0
CPU_ALL,T0055,21.8,75.8,0.0
CPU_ALL,T0056,20.9,77.8,0.0
CPU_ALL,T0057,21.7,78.1,0.0
CPU_ALL,T0058,21.4,77.7,0.0
CPU_ALL,T0059,18.8,79.3,0.0
CPU_ALL,T0060,20.5,78.6,0.0
CPU_ALL,T0061,21.1,77.6,0.0
CPU_ALL,T0062,19.7,78.9,0.0
CPU_ALL,T0063,20.2,77.4,0.0
CPU_ALL,T0064,18.8,78.2,0.0
CPU_ALL,T0065,19.5,77.8,0.0
CPU_ALL,T0066,21.2,77.3,0.0
CPU_ALL,T0067,20.0,77.5,0.0
CPU_ALL,T0068,20.4,77.5,0.0
CPU_ALL,T0069,21.7,77.0,0.1
CPU_ALL,T0070,22.0,74.2,0.1
CPU_ALL,T0071,26.3,72.3,0.1
CPU_ALL,T0072,28.4,70.2,0.0
CPU_ALL,T0073,28.3,70.0,0.0
CPU_ALL,T0074,29.4,69.6,0.0
CPU_ALL,T0075,28.7,70.5,0.0
CPU_ALL,T0076,29.6,69.5,0.0
CPU_ALL,T0077,29.0,69.6,0.0
CPU_ALL,T0078,28.8,69.7,0.0
CPU_ALL,T0079,29.2,68.3,0.0
CPU_ALL,T0080,28.1,69.8,0.0
CPU_ALL,T0081,29.2,69.2,0.0
CPU_ALL,T0082,28.4,70.5,0.0
CPU_ALL,T0083,29.5,68.6,0.0
CPU_ALL,T0084,28.9,70.2,0.0
CPU_ALL,T0085,29.0,68.3,0.0
CPU_ALL,T0086,29.2,69.5,0.0
CPU_ALL,T0087,28.6,69.5,0.0
CPU_ALL,T0088,28.5,70.6,0.0
CPU_ALL,T0089,28.8,69.9,0.0
CPU_ALL,T0090,29.3,69.6,0.0
CPU_ALL,T0091,29.0,68.6,0.0
CPU_ALL,T0092,28.4,69.7,0.0
CPU_ALL,T0093,28.6,69.7,0.0
CPU_ALL,T0094,29.1,69.5,0.0
CPU_ALL,T0095,28.4,69.6,0.0
CPU_ALL,T0096,28.6,70.0,0.0
CPU_ALL,T0097,28.8,69.8,0.0
CPU_ALL,T0098,28.8,70.2,0.0
CPU_ALL,T0099,29.0,69.6,0.0
CPU_ALL,T0100,28.4,68.8,0.0
CPU_ALL,T0101,28.7,69.8,0.0
CPU_ALL,T0102,29.3,69.9,0.0
CPU_ALL,T0103,28.8,69.0,0.0
CPU_ALL,T0104,30.1,68.6,0.0
CPU_ALL,T0105,28.7,70.0,0.0
CPU_ALL,T0106,28.4,70.7,0.0
CPU_ALL,T0107,29.1,69.2,0.0
CPU_ALL,T0108,29.4,69.5,0.0
CPU_ALL,T0109,28.8,69.7,0.0
CPU_ALL,T0110,28.9,69.5,0.0
CPU_ALL,T0111,28.6,70.3,0.0
CPU_ALL,T0112,28.4,69.9,0.0
CPU_ALL,T0113,28.6,69.6,0.0
CPU_ALL,T0114,29.3,69.4,0.0
CPU_ALL,T0115,29.2,69.3,0.0
CPU_ALL,T0116,29.3,68.8,0.0
CPU_ALL,T0117,28.7,70.1,0.0
CPU_ALL,T0118,28.8,69.9,0.0
CPU_ALL,T0119,28.6,69.1,0.0
CPU_ALL,T0120,28.5,70.0,0.0
CPU_ALL,T0121,28.8,68.9,0.0
CPU_ALL,T0122,29.2,69.3,0.0
CPU_ALL,T0123,29.2,69.6,0.0
CPU_ALL,T0124,28.3,69.1,0.0
CPU_ALL,T0125,28.6,69.4,0.0
CPU_ALL,T0126,28.5,70.0,0.0
CPU_ALL,T0127,28.6,69.4,0.0
CPU_ALL,T0128,28.6,69.8,0.0
CPU_ALL,T0129,28.6,68.3,0.0
CPU_ALL,T0130,23.0,72.0,0.1
CPU_ALL,T0131,21.5,75.8,0.0
CPU_ALL,T0132,20.5,77.3,0.0
CPU_ALL,T0133,21.1,76.6,0.0
CPU_ALL,T0134,21.0,77.0,0.0
CPU_ALL,T0135,20.9,77.0,0.0
CPU_ALL,T0136,19.2,78.1,0.0
CPU_ALL,T0137,20.9,75.8,0.0
CPU_ALL,T0138,20.6,77.7,0.0
