MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7435.2,-0.0,-0.0,1956.0,172.0,4071.5,3010.3,-1.0,267.3,0.0,2896.2
MEM,T0002,15677.5,-0.0,-0.0,1956.0,7120.5,-0.0,-0.0,1956.0,172.0,4071.5,3319.6,-1.0,267.3,0.0,2896.2
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6864.0,-0.0,-0.0,1956.0,160.0,4059.7,3534.3,-1.0,267.3,0.0,2896.4
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6617.1,-0.0,-0.0,1956.0,156.0,4057.2,3595.0,-1.0,267.3,0.0,2897.9
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6305.2,-0.0,-0.0,1956.0,156.0,4058.4,3695.5,-1.0,267.3,0.0,2899.1
MEM,T0006,15677.5,-0.0,-0.0,1956.0,6187.8,-0.0,-0.0,1956.0,156.0,4059.3,3741.3,-1.0,267.3,0.0,2900.0
MEM,T0007,15677.5,-0.0,-0.0,1956.0,6040.3,-0.0,-0.0,1956.0,156.0,4059.9,3801.4,-1.0,267.3,0.0,2900.6
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5788.9,-0.0,-0.0,1956.0,156.0,4061.1,3877.9,-1.0,267.3,0.0,2901.8
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5683.1,-0.0,-0.0,1956.0,156.0,4061.9,3940.3,-1.0,267.3,0.0,2902.6
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5542.0,-0.0,-0.0,1956.0,164.0,4070.8,3983.1,-1.0,267.3,0.0,2903.5
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5486.4,-0.0,-0.0,1956.0,164.0,4071.3,4018.7,-1.0,267.3,0.0,2904.0
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5468.6,-0.0,-0.0,1956.0,164.0,4071.4,4040.5,-1.0,267.3,0.0,2904.2
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5440.3,-0.0,-0.0,1956.0,164.0,4071.6,4059.7,-1.0,267.3,0.0,2904.3
MEM,T0014,15677.5,-0.0,-0.0,1956.0,5436.9,-0.0,-0.0,1956.0,164.0,4071.6,4062.2,-1.0,267.3,0.0,2904.3
MEM,T0015,15677.5,-0.0,-0.0,1956.0,5429.0,-0.0,-0.0,1956.0,164.0,4071.6,4064.0,-1.0,267.3,0.0,2904.3
MEM,T0016,15677.5,-0.0,-0.0,1956.0,5427.3,-0.0,-0.0,1956.0,164.0,4071.6,4064.9,-1.0,267.3,0.0,2904.3
MEM,T0017,15677.5,-0.0,-0.0,1956.0,5427.3,-0.0,-0.0,1956.0,164.0,4071.6,4066.3,-1.0,267.3,0.0,2904.3
MEM,T0018,15677.5,-0.0,-0.0,1956.0,5426.8,-0.0,-0.0,1956.0,164.0,4071.6,4067.0,-1.0,267.3,0.0,2904.3
MEM,T0019,15677.5,-0.0,-0.0,1956.0,5423.9,-0.0,-0.0,1956.0,164.0,4071.6,4068.5,-1.0,267.3,0.0,2904.3
MEM,T0020,15677.5,-0.0,-0.0,1956.0,5423.6,-0.0,-0.0,1956.0,164.0,4071.6,4069.9,-1.0,267.3,0.0,2904.3
MEM,T0021,15677.5,-0.0,-0.0,1956.0,5422.9,-0.0,-0.0,1956.0,164.0,4071.6,4072.1,-1.0,267.3,0.0,2904.3
MEM,T0022,15677.5,-0.0,-0.0,1956.0,5420.2,-0.0,-0.0,1956.0,164.0,4071.6,4074.5,-1.0,267.3,0.0,2904.3
MEM,T0023,15677.5,-0.0,-0.0,1956.0,5419.2,-0.0,-0.0,1956.0,164.0,4071.6,4075.3,-1.0,267.3,0.0,2904.3
MEM,T0024,15677.5,-0.0,-0.0,1956.0,5419.1,-0.0,-0.0,1956.0,164.0,4071.6,4077.0,-1.0,267.3,0.0,2904.4
MEM,T0025,15677.5,-0.0,-0.0,1956.0,5421.1,-0.0,-0.0,1956.0,164.0,4071.6,4078.2,-1.0,267.3,0.0,2904.4
MEM,T0026,15677.5,-0.0,-0.0,1956.0,5426.2,-0.0,-0.0,1956.0,164.0,4071.6,4078.8,-1.0,267.3,0.0,2904.4
MEM,T0027,15677.5,-0.0,-0.0,1956.0,5435.5,-0.0,-0.0,1956.0,164.0,4071.6,4079.7,-1.0,267.3,0.0,2904.4
MEM,T0028,15677.5,-0.0,-0.0,1956.0,5436.9,-0.0,-0.0,1956.0,164.0,4071.6,4081.4,-1.0,267.3,0.0,2904.4
MEM,T0029,15677.5,-0.0,-0.0,1956.0,5440.3,-0.0,-0.0,1956.0,164.0,4071.6,4082.4,-1.0,267.3,0.0,2904.4
MEM,T0030,15677.5,-0.0,-0.0,1956.0,5441.1,-0.0,-0.0,1956.0,164.0,4071.6,4084.0,-1.0,267.3,0.0,2904.4
MEM,T0031,15677.5,-0.0,-0.0,1956.0,5442.6,-0.0,-0.0,1956.0,164.0,4071.6,4086.2,-1.0,267.3,0.0,2904.4
MEM,T0032,15677.5,-0.0,-0.0,1956.0,5441.9,-0.0,-0.0,1956.0,164.0,4071.7,4087.1,-1.0,267.3,0.0,2904.4
MEM,T0033,15677.5,-0.0,-0.0,1956.0,5439.0,-0.0,-0.0,1956.0,164.0,4071.7,4087.9,-1.0,267.3,0.0,2904.4
MEM,T0034,15677.5,-0.0,-0.0,1956.0,5441.7,-0.0,-0.0,1956.0,164.0,4071.7,4089.7,-1.0,267.3,0.0,2904.4
MEM,T0035,15677.5,-0.0,-0.0,1956.0,5442.2,-0.0,-0.0,1956.0,164.0,4071.7,4090.7,-1.0,267.3,0.0,2904.4
MEM,T0036,15677.5,-0.0,-0.0,1956.0,5443.0,-0.0,-0.0,1956.0,164.0,4071.7,4091.4,-1.0,267.3,0.0,2904.4
MEM,T0037,15677.5,-0.0,-0.0,1956.0,5444.7,-0.0,-0.0,1956.0,164.0,4071.7,4092.1,-1.0,267.3,0.0,2904.4
MEM,T0038,15677.5,-0.0,-0.0,1956.0,5444.5,-0.0,-0.0,1956.0,164.0,4071.7,4092.8,-1.0,267.3,0.0,2904.4
MEM,T0039,15677.5,-0.0,-0.0,1956.0,5441.1,-0.0,-0.0,1956.0,164.0,4071.7,4094.6,-1.0,267.3,0.0,2904.4
MEM,T0040,15677.5,-0.0,-0.0,1956.0,5440.6,-0.0,-0.0,1956.0,164.0,4071.7,4095.6,-1.0,267.3,0.0,2904.4
MEM,T0041,15677.5,-0.0,-0.0,1956.0,5439.9,-0.0,-0.0,1956.0,164.0,4071.7,4095.7,-1.0,267.3,0.0,2904.5
MEM,T0042,15677.5,-0.0,-0.0,1956.0,5439.3,-0.0,-0.0,1956.0,164.0,4071.7,4096.2,-1.0,267.3,0.0,2904.5
MEM,T0043,15677.5,-0.0,-0.0,1956.0,5436.4,-0.0,-0.0,1956.0,164.0,4071.7,4097.8,-1.0,267.3,0.0,2904.5
MEM,T0044,15677.5,-0.0,-0.0,1956.0,5435.6,-0.0,-0.0,1956.0,164.0,4071.7,4098.7,-1.0,267.3,0.0,2904.5
MEM,T0045,15677.5,-0.0,-0.0,1956.0,5435.9,-0.0,-0.0,1956.0,164.0,4071.7,4099.5,-1.0,267.3,0.0,2904.5
MEM,T0046,15677.5,-0.0,-0.0,1956.0,5435.0,-0.0,-0.0,1956.0,164.0,4071.7,4100.5,-1.0,267.3,0.0,2904.5
MEM,T0047,15677.5,-0.0,-0.0,1956.0,5434.5,-0.0,-0.0,1956.0,164.0,4071.7,4101.6,-1.0,267.3,0.0,2904.5
MEM,T0048,15677.5,-0.0,-0.0,1956.0,5433.9,-0.0,-0.0,1956.0,164.0,4071.7,4102.6,-1.0,267.3,0.0,2904.5
MEM,T0049,15677.5,-0.0,-0.0,1956.0,5434.0,-0.0,-0.0,1956.0,164.0,4071.7,4103.4,-1.0,267.3,0.0,2904.5
MEM,T0050,15677.5,-0.0,-0.0,1956.0,5427.7,-0.0,-0.0,1956.0,164.0,4071.7,4104.1,-1.0,267.3,0.0,2904.5
MEM,T0051,15677.5,-0.0,-0.0,1956.0,5429.9,-0.0,-0.0,1956.0,164.0,4071.7,4105.4,-1.0,267.3,0.0,2904.5
MEM,T0052,15677.5,-0.0,-0.0,1956.0,5430.0,-0.0,-0.0,1956.0,164.0,4071.7,4106.3,-1.0,267.3,0.0,2904.5
MEM,T0053,15677.5,-0.0,-0.0,1956.0,5430.7,-0.0,-0.0,1956.0,164.0,4071.7,4105.9,-1.0,267.3,0.0,2904.5
MEM,T0054,15677.5,-0.0,-0.0,1956.0,5429.8,-0.0,-0.0,1956.0,164.0,4071.7,4106.7,-1.0,267.3,0.0,2904.5
MEM,T0055,15677.5,-0.0,-0.0,1956.0,5429.2,-0.0,-0.0,1956.0,164.0,4071.7,4108.0,-1.0,267.3,0.0,2904.5
MEM,T0056,15677.5,-0.0,-0.0,1956.0,5427.4,-0.0,-0.0,1956.0,164.0,4071.7,4109.0,-1.0,267.3,0.0,2904.5
MEM,T0057,15677.5,-0.0,-0.0,1956.0,5425.4,-0.0,-0.0,1956.0,164.0,4071.7,4110.4,-1.0,267.3,0.0,2904.5
MEM,T0058,15677.5,-0.0,-0.0,1956.0,5422.7,-0.0,-0.0,1956.0,164.0,4071.8,4111.7,-1.0,267.3,0.0,2904.5
MEM,T0059,15677.5,-0.0,-0.0,1956.0,5420.6,-0.0,-0.0,1956.0,164.0,4071.8,4112.8,-1.0,267.3,0.0,2904.5
MEM,T0060,15677.5,-0.0,-0.0,1956.0,5417.6,-0.0,-0.0,1956.0,164.0,4071.8,4113.9,-1.0,267.4,0.0,2904.6
MEM,T0061,15677.5,-0.0,-0.0,1956.0,5414.5,-0.0,-0.0,1956.0,164.0,4071.8,4114.6,-1.0,267.4,0.0,2904.6
MEM,T0062,15677.5,-0.0,-0.0,1956.0,5417.6,-0.0,-0.0,1956.0,164.0,4071.8,4115.2,-1.0,267.4,0.0,2904.6
MEM,T0063,15677.5,-0.0,-0.0,1956.0,5418.0,-0.0,-0.0,1956.0,164.0,4071.8,4116.4,-1.0,267.4,0.0,2904.6
MEM,T0064,15677.5,-0.0,-0.0,1956.0,5418.7,-0.0,-0.0,1956.0,164.0,4071.8,4117.1,-1.0,267.4,0.0,2904.6
MEM,T0065,15677.5,-0.0,-0.0,1956.0,5418.3,-0.0,-0.0,1956.0,164.0,4071.8,4117.5,-1.0,267.4,0.0,2904.6
MEM,T0066,15677.5,-0.0,-0.0,1956.0,5419.6,-0.0,-0.0,1956.0,164.0,4071.8,4118.2,-1.0,267.4,0.0,2904.6
MEM,T0067,15677.5,-0.0,-0.0,1956.0,5418.5,-0.0,-0.0,1956.0,164.0,4071.8,4119.6,-1.0,267.4,0.0,2904.6
MEM,T0068,15677.5,-0.0,-0.0,1956.0,5418.3,-0.0,-0.0,1956.0,164.0,4071.8,4120.0,-1.0,267.4,0.0,2904.6
MEM,T0069,15677.5,-0.0,-0.0,1956.0,5394.3,-0.0,-0.0,1956.0,164.0,4071.8,4135.1,-1.0,267.4,0.0,2904.6
MEM,T0070,15677.5,-0.0,-0.0,1956.0,5323.3,-0.0,-0.0,1956.0,168.1,4075.9,4188.3,-1.0,267.6,0.0,2904.8
MEM,T0071,15677.5,-0.0,-0.0,1956.0,5309.3,-0.0,-0.0,1956.0,168.1,4076.1,4197.2,-1.0,267.6,0.0,2905.0
MEM,T0072,15677.5,-0.0,-0.0,1956.0,5307.4,-0.0,-0.0,1956.0,168.1,4076.2,4199.4,-1.0,267.6,0.0,2905.2
MEM,T0073,15677.5,-0.0,-0.0,1956.0,5303.4,-0.0,-0.0,1956.0,168.1,4076.4,4202.2,-1.0,267.6,0.0,2905.3
MEM,T0074,15677.5,-0.0,-0.0,1956.0,5330.4,-0.0,-0.0,1956.0,168.1,4076.5,4160.2,-1.0,267.6,0.0,2905.4
MEM,T0075,15677.5,-0.0,-0.0,1956.0,5339.2,-0.0,-0.0,1956.0,168.1,4076.6,4161.5,-1.0,267.6,0.0,2905.6
MEM,T0076,15677.5,-0.0,-0.0,1956.0,5340.2,-0.0,-0.0,1956.0,168.1,4076.8,4165.0,-1.0,267.6,0.0,2905.7
MEM,T0077,15677.5,-0.0,-0.0,1956.0,5341.7,-0.0,-0.0,1956.0,168.1,4076.9,4168.2,-1.0,267.6,0.0,2905.9
MEM,T0078,15677.5,-0.0,-0.0,1956.0,5341.1,-0.0,-0.0,1956.0,168.1,4077.1,4171.4,-1.0,267.6,0.0,2906.0
MEM,T0079,15677.5,-0.0,-0.0,1956.0,5339.8,-0.0,-0.0,1956.0,168.1,4077.2,4174.8,-1.0,267.6,0.0,2906.1
MEM,T0080,15677.5,-0.0,-0.0,1956.0,5337.9,-0.0,-0.0,1956.0,168.1,4077.3,4176.8,-1.0,267.6,0.0,2906.3
