CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,23.9,3.7,1.4
CPU_ALL,T0002,7.9,0.5,0.0
CPU_ALL,T0003,11.3,3.5,0.0
CPU_ALL,T0004,18.3,9.8,0.0
CPU_ALL,T0005,20.0,12.0,0.9
CPU_ALL,T0006,22.9,14.8,0.0
CPU_ALL,T0007,24.8,14.9,0.0
CPU_ALL,T0008,22.4,14.9,0.3
CPU_ALL,T0009,20.9,24.5,0.0
CPU_ALL,T0010,18.3,33.0,0.1
CPU_ALL,T0011,22.2,64.9,0.0
CPU_ALL,T0012,26.6,65.4,0.0
CPU_ALL,T0013,22.0,75.6,0.0
CPU_ALL,T0014,24.0,72.2,0.0
CPU_ALL,T0015,22.8,74.6,0.0
CPU_ALL,T0016,22.4,73.8,0.0
CPU_ALL,T0017,23.7,73.2,0.0
CPU_ALL,T0018,24.4,73.3,0.0
CPU_ALL,T0019,21.7,77.2,0.1
CPU_ALL,T0020,23.1,73.9,0.0
CPU_ALL,T0021,21.8,76.2,0.0
CPU_ALL,T0022,21.4,77.5,0.0
CPU_ALL,T0023,21.2,78.7,0.0
CPU_ALL,T0024,22.2,76.2,0.0
CPU_ALL,T0025,22.1,76.5,0.0
CPU_ALL,T0026,21.4,77.1,0.0
CPU_ALL,T0027,20.9,78.1,0.0
CPU_ALL,T0028,22.5,76.7,0.0
CPU_ALL,T0029,20.4,78.0,0.0
CPU_ALL,T0030,21.6,77.0,0.0
CPU_ALL,T0031,20.8,75.9,0.0
CPU_ALL,T0032,20.9,76.9,0.0
CPU_ALL,T0033,20.5,77.9,0.0
CPU_ALL,T0034,21.3,77.3,0.0
CPU_ALL,T0035,21.7,76.3,0.0
CPU_ALL,T0036,22.1,76.4,0.0
CPU_ALL,T0037,22.2,76.6,0.0
CPU_ALL,T0038,22.3,76.7,0.0
CPU_ALL,T0039,22.6,76.1,0.0
CPU_ALL,T0040,22.0,77.0,0.0
CPU_ALL,T0041,21.1,77.9,0.0
CPU_ALL,T0042,21.6,77.5,0.0
CPU_ALL,T0043,20.2,77.9,0.0
CPU_ALL,T0044,20.9,76.2,0.0
CPU_ALL,T0045,21.2,77.7,0.0
CPU_ALL,T0046,21.8,77.4,0.0
CPU_ALL,T0047,22.3,77.3,0.0
CPU_ALL,T0048,20.8,78.3,0.0
CPU_ALL,T0049,22.8,76.4,0.0
CPU_ALL,T0050,21.5,77.2,0.0
CPU_ALL,T0051,20.7,78.0,0.0
CPU_ALL,T0052,19.7,74.5,0.0
CPU_ALL,T0053,20.5,76.3,0.0
CPU_ALL,T0054,21.0,77.2,0.0
CPU_ALL,T0055,21.3,77.8,0.0
CPU_ALL,T0056,21.4,77.6,0.0
CPU_ALL,T0057,21.8,76.8,0.0
CPU_ALL,T0058,21.0,78.1,0.0
CPU_ALL,T0059,19.9,78.3,0.0
CPU_ALL,T0060,22.1,76.6,0.0
CPU_ALL,T0061,21.3,76.9,0.0
CPU_ALL,T0062,21.6,77.5,0.0
CPU_ALL,T0063,20.7,78.0,0.0
CPU_ALL,T0064,21.5,78.3,0.0
CPU_ALL,T0065,20.0,75.1,0.0
CPU_ALL,T0066,21.2,77.4,0.1
CPU_ALL,T0067,20.9,78.6,0.0
CPU_ALL,T0068,20.6,77.7,0.0
CPU_ALL,T0069,21.5,76.6,0.0
CPU_ALL,T0070,23.9,70.9,0.2
CPU_ALL,T0071,27.7,71.2,0.0
CPU_ALL,T0072,28.9,70.0,0.0
CPU_ALL,T0073,28.3,70.3,0.0
CPU_ALL,T0074,29.8,69.6,0.0
CPU_ALL,T0075,28.4,70.4,0.1
CPU_ALL,T0076,29.0,69.2,0.0
CPU_ALL,T0077,29.3,69.3,0.0
CPU_ALL,T0078,29.1,68.9,0.0
CPU_ALL,T0079,28.5,67.6,0.0
CPU_ALL,T0080,29.7,69.6,0.0
CPU_ALL,T0081,30.2,69.1,0.0
CPU_ALL,T0082,29.5,69.2,0.0
CPU_ALL,T0083,29.9,69.1,0.0
CPU_ALL,T0084,28.6,69.6,0.0
CPU_ALL,T0085,28.8,69.4,0.0
CPU_ALL,T0086,29.6,69.0,0.0
CPU_ALL,T0087,28.5,70.5,0.0
CPU_ALL,T0088,29.5,69.2,0.0
CPU_ALL,T0089,28.8,70.0,0.0
CPU_ALL,T0090,29.5,70.0,0.0
CPU_ALL,T0091,30.0,69.1,0.0
CPU_ALL,T0092,28.9,70.5,0.0
CPU_ALL,T0093,28.7,69.8,0.0
CPU_ALL,T0094,29.9,69.4,0.0
CPU_ALL,T0095,29.0,69.4,0.0
CPU_ALL,T0096,28.8,69.6,0.0
CPU_ALL,T0097,29.5,69.3,0.0
CPU_ALL,T0098,29.0,69.9,0.0
CPU_ALL,T0099,29.0,68.5,0.0
CPU_ALL,T0100,29.1,69.2,0.0
CPU_ALL,T0101,29.4,68.6,0.0
CPU_ALL,T0102,29.2,69.6,0.0
CPU_ALL,T0103,29.1,70.2,0.0
CPU_ALL,T0104,29.1,69.7,0.0
CPU_ALL,T0105,29.1,69.1,0.0
CPU_ALL,T0106,29.1,69.7,0.0
CPU_ALL,T0107,28.7,68.9,0.0
CPU_ALL,T0108,30.1,69.3,0.0
CPU_ALL,T0109,30.0,68.8,0.0
CPU_ALL,T0110,29.5,69.1,0.0
CPU_ALL,T0111,29.2,69.3,0.0
CPU_ALL,T0112,29.6,69.3,0.0
CPU_ALL,T0113,28.8,68.4,0.0
CPU_ALL,T0114,29.5,69.4,0.0
CPU_ALL,T0115,29.9,67.9,0.0
CPU_ALL,T0116,29.2,69.6,0.0
CPU_ALL,T0117,29.2,68.9,0.0
CPU_ALL,T0118,28.7,69.8,0.0
CPU_ALL,T0119,29.7,68.7,0.0
CPU_ALL,T0120,30.2,67.9,0.0
CPU_ALL,T0121,29.3,69.2,0.0
CPU_ALL,T0122,29.6,68.8,0.0
CPU_ALL,T0123,29.6,68.8,0.0
CPU_ALL,T0124,29.7,68.3,0.0
CPU_ALL,T0125,29.5,68.4,0.0
CPU_ALL,T0126,28.7,69.9,0.0
CPU_ALL,T0127,29.8,68.0,0.0
CPU_ALL,T0128,29.5,69.0,0.0
CPU_ALL,T0129,29.6,69.2,0.0
CPU_ALL,T0130,25.6,71.5,0.1
CPU_ALL,T0131,21.6,76.2,0.0
CPU_ALL,T0132,21.2,75.6,0.0
CPU_ALL,T0133,20.8,76.3,0.0
CPU_ALL,T0134,21.2,76.7,0.0
CPU_ALL,T0135,21.8,75.5,0.1
CPU_ALL,T0136,22.1,75.5,0.0
CPU_ALL,T0137,20.6,75.6,0.0
CPU_ALL,T0138,20.8,76.5,0.0
