CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0065,24.9,73.6,0.0
CPU_ALL,T0066,23.3,75.6,0.0
CPU_ALL,T0067,22.0,76.9,0.0
CPU_ALL,T0068,20.4,76.9,0.0
CPU_ALL,T0069,21.4,75.9,0.1
CPU_ALL,T0070,25.5,72.1,0.0
CPU_ALL,T0071,31.9,66.3,0.0
CPU_ALL,T0072,29.5,69.3,0.0
CPU_ALL,T0073,31.8,66.3,0.0
CPU_ALL,T0074,29.3,68.9,0.0
CPU_ALL,T0075,32.9,66.4,0.0
CPU_ALL,T0076,32.9,66.3,0.0
CPU_ALL,T0077,31.5,67.4,0.0
CPU_ALL,T0078,30.6,66.9,0.1
CPU_ALL,T0079,31.0,68.2,0.0
CPU_ALL,T0080,33.0,66.3,0.0
CPU_ALL,T0081,29.2,69.4,0.0
CPU_ALL,T0082,28.1,70.9,0.0
CPU_ALL,T0083,28.4,70.0,0.0
CPU_ALL,T0084,29.3,68.8,0.0
CPU_ALL,T0085,29.5,69.2,0.0
CPU_ALL,T0086,28.9,69.1,0.0
CPU_ALL,T0087,29.3,70.0,0.0
CPU_ALL,T0088,29.0,70.3,0.0
CPU_ALL,T0089,28.8,69.7,0.0
CPU_ALL,T0090,29.8,68.8,0.0
CPU_ALL,T0091,28.5,69.7,0.0
CPU_ALL,T0092,30.1,69.3,0.0
CPU_ALL,T0093,29.2,69.7,0.0
CPU_ALL,T0094,28.9,69.2,0.0
CPU_ALL,T0095,30.0,68.4,0.0
CPU_ALL,T0096,29.1,70.0,0.0
CPU_ALL,T0097,29.2,69.5,0.0
CPU_ALL,T0098,29.1,69.0,0.0
CPU_ALL,T0099,29.5,69.4,0.0
CPU_ALL,T0100,28.7,70.0,0.0
CPU_ALL,T0101,29.5,69.8,0.0
CPU_ALL,T0102,29.3,68.7,0.0
CPU_ALL,T0103,29.3,68.8,0.0
CPU_ALL,T0104,29.2,68.8,0.0
CPU_ALL,T0105,29.9,68.2,0.0
CPU_ALL,T0106,29.2,69.0,0.0
CPU_ALL,T0107,30.8,67.3,0.0
CPU_ALL,T0108,35.9,62.9,0.0
CPU_ALL,T0109,31.9,65.0,0.0
CPU_ALL,T0110,28.9,68.7,0.0
CPU_ALL,T0111,29.7,69.6,0.0
CPU_ALL,T0112,29.5,69.4,0.0
CPU_ALL,T0113,28.7,68.7,0.0
CPU_ALL,T0114,29.8,68.9,0.0
CPU_ALL,T0115,29.9,68.3,0.0
CPU_ALL,T0116,29.2,69.4,0.0
CPU_ALL,T0117,29.2,69.1,0.0
CPU_ALL,T0118,28.4,67.1,0.0
CPU_ALL,T0119,29.4,67.7,0.1
CPU_ALL,T0120,29.1,69.7,0.0
CPU_ALL,T0121,29.7,69.1,0.0
CPU_ALL,T0122,29.7,69.0,0.0
CPU_ALL,T0123,29.4,68.9,0.0
CPU_ALL,T0124,29.0,69.2,0.0
CPU_ALL,T0125,28.8,69.7,0.0
CPU_ALL,T0126,28.8,69.9,0.0
CPU_ALL,T0127,29.1,69.0,0.0
CPU_ALL,T0128,29.5,69.0,0.0
CPU_ALL,T0129,29.1,69.6,0.0
CPU_ALL,T0130,23.0,73.2,0.1
CPU_ALL,T0131,21.5,76.9,0.0
CPU_ALL,T0132,21.7,76.5,0.0
CPU_ALL,T0133,20.7,77.2,0.0
CPU_ALL,T0134,20.4,76.4,0.0
CPU_ALL,T0135,22.1,76.3,0.0
CPU_ALL,T0136,20.9,76.9,0.0
CPU_ALL,T0137,20.2,76.8,0.0
CPU_ALL,T0138,22.4,76.5,0.0
