CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,22.8,3.5,1.3
CPU_ALL,T0002,7.8,0.6,0.0
CPU_ALL,T0003,13.7,4.9,0.0
CPU_ALL,T0004,18.6,10.4,0.0
CPU_ALL,T0005,19.9,11.7,1.4
CPU_ALL,T0006,22.7,17.4,0.0
CPU_ALL,T0007,21.3,12.9,0.0
CPU_ALL,T0008,19.6,16.0,0.0
CPU_ALL,T0009,21.1,24.6,0.0
CPU_ALL,T0010,19.4,38.3,0.4
CPU_ALL,T0011,21.1,69.8,0.0
CPU_ALL,T0012,24.0,67.9,0.0
CPU_ALL,T0013,26.0,67.0,0.0
CPU_ALL,T0014,23.6,72.1,0.0
CPU_ALL,T0015,21.5,76.0,0.0
CPU_ALL,T0016,21.1,76.2,0.0
CPU_ALL,T0017,20.8,76.6,0.0
CPU_ALL,T0018,21.8,76.2,0.0
CPU_ALL,T0019,19.8,77.7,0.0
CPU_ALL,T0020,20.4,77.7,0.1
CPU_ALL,T0021,21.1,77.7,0.0
CPU_ALL,T0022,20.6,77.8,0.0
CPU_ALL,T0023,20.6,77.6,0.0
CPU_ALL,T0024,21.8,78.2,0.0
CPU_ALL,T0025,21.4,77.5,0.0
CPU_ALL,T0026,20.7,77.7,0.0
CPU_ALL,T0027,20.6,77.8,0.0
CPU_ALL,T0028,20.0,77.9,0.0
CPU_ALL,T0029,22.4,76.6,0.0
CPU_ALL,T0030,21.6,76.5,0.0
CPU_ALL,T0031,21.0,78.0,0.0
CPU_ALL,T0032,21.8,77.5,0.0
CPU_ALL,T0033,20.8,78.1,0.0
CPU_ALL,T0034,20.8,78.4,0.0
CPU_ALL,T0035,20.3,77.4,0.0
CPU_ALL,T0036,20.3,77.6,0.0
CPU_ALL,T0037,21.5,76.3,0.0
CPU_ALL,T0038,20.2,76.7,0.0
CPU_ALL,T0039,20.1,77.6,0.0
CPU_ALL,T0040,21.0,76.5,0.0
CPU_ALL,T0041,20.2,78.4,0.0
CPU_ALL,T0042,21.3,77.4,0.0
CPU_ALL,T0043,20.8,78.2,0.0
CPU_ALL,T0044,21.9,75.8,0.0
CPU_ALL,T0045,19.7,79.0,0.0
CPU_ALL,T0046,21.3,77.8,0.0
CPU_ALL,T0047,22.3,77.7,0.0
CPU_ALL,T0048,21.6,76.4,0.0
CPU_ALL,T0049,20.5,78.0,0.0
CPU_ALL,T0050,20.9,77.4,0.0
CPU_ALL,T0051,20.2,78.8,0.0
CPU_ALL,T0052,20.7,77.1,0.0
CPU_ALL,T0053,19.5,78.2,0.0
CPU_ALL,T0054,20.4,77.7,0.0
CPU_ALL,T0055,20.3,78.2,0.0
CPU_ALL,T0056,20.7,77.0,0.0
CPU_ALL,T0057,20.3,78.5,0.0
CPU_ALL,T0058,21.3,77.1,0.0
CPU_ALL,T0059,21.0,77.7,0.0
CPU_ALL,T0060,22.1,75.8,0.0
