CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,24.1,3.6,1.5
CPU_ALL,T0002,8.0,0.6,0.0
CPU_ALL,T0003,9.8,2.3,0.0
CPU_ALL,T0004,18.4,9.4,0.0
CPU_ALL,T0005,19.6,11.6,0.3
CPU_ALL,T0006,17.5,9.8,0.0
CPU_ALL,T0007,22.6,18.8,0.0
CPU_ALL,T0008,20.1,13.6,0.1
CPU_ALL,T0009,21.3,26.0,0.0
CPU_ALL,T0010,20.6,30.8,0.0
CPU_ALL,T0011,19.7,65.3,0.0
CPU_ALL,T0012,24.6,68.1,0.0
CPU_ALL,T0013,25.0,66.8,0.0
CPU_ALL,T0014,21.9,75.3,0.0
CPU_ALL,T0015,22.5,76.0,0.0
CPU_ALL,T0016,21.7,76.3,0.0
CPU_ALL,T0017,22.1,76.1,0.0
CPU_ALL,T0018,21.2,75.9,0.0
CPU_ALL,T0019,22.2,75.9,0.0
CPU_ALL,T0020,21.5,77.1,0.0
CPU_ALL,T0021,20.8,75.4,0.0
CPU_ALL,T0022,22.2,76.4,0.0
CPU_ALL,T0023,20.7,77.8,0.0
CPU_ALL,T0024,21.2,76.8,0.0
CPU_ALL,T0025,21.0,77.7,0.0
CPU_ALL,T0026,21.4,77.8,0.0
CPU_ALL,T0027,20.7,78.2,0.0
CPU_ALL,T0028,22.4,76.4,0.0
CPU_ALL,T0029,21.2,78.1,0.0
CPU_ALL,T0030,20.7,77.9,0.0
CPU_ALL,T0031,20.6,77.3,0.0
CPU_ALL,T0032,20.4,78.0,0.0
CPU_ALL,T0033,21.1,76.5,0.0
CPU_ALL,T0034,21.6,77.0,0.0
CPU_ALL,T0035,21.7,77.5,0.0
CPU_ALL,T0036,20.6,78.0,0.0
CPU_ALL,T0037,21.0,76.8,0.0
CPU_ALL,T0038,22.5,76.2,0.0
CPU_ALL,T0039,21.0,78.1,0.0
CPU_ALL,T0040,22.8,74.3,0.0
CPU_ALL,T0041,19.9,77.4,0.0
CPU_ALL,T0042,22.9,74.3,0.0
CPU_ALL,T0043,25.5,73.3,0.0
CPU_ALL,T0044,22.6,73.3,0.0
CPU_ALL,T0045,22.3,76.3,0.0
CPU_ALL,T0046,21.3,77.5,0.0
CPU_ALL,T0047,20.5,78.1,0.0
CPU_ALL,T0048,21.8,76.8,0.0
CPU_ALL,T0049,24.2,73.4,0.0
CPU_ALL,T0050,23.5,73.8,0.0
CPU_ALL,T0051,20.5,76.8,0.0
CPU_ALL,T0052,24.0,74.1,0.0
CPU_ALL,T0053,23.9,72.9,0.0
CPU_ALL,T0054,24.1,72.3,0.0
CPU_ALL,T0055,21.9,76.3,0.0
CPU_ALL,T0056,24.1,73.8,0.0
CPU_ALL,T0057,21.1,76.5,0.0
CPU_ALL,T0058,20.7,77.0,0.0
CPU_ALL,T0059,21.1,77.6,0.0
CPU_ALL,T0060,21.1,77.9,0.0
CPU_ALL,T0061,21.0,77.9,0.0
CPU_ALL,T0062,21.1,77.9,0.0
CPU_ALL,T0063,21.4,76.8,0.0
CPU_ALL,T0064,20.7,77.4,0.0
CPU_ALL,T0065,21.4,77.7,0.0
CPU_ALL,T0066,21.3,77.1,0.1
CPU_ALL,T0067,22.1,77.2,0.0
CPU_ALL,T0068,19.2,78.7,0.0
CPU_ALL,T0069,21.6,77.8,0.0
CPU_ALL,T0070,25.4,72.2,0.1
CPU_ALL,T0071,28.4,70.7,0.0
CPU_ALL,T0072,29.4,69.5,0.0
CPU_ALL,T0073,29.5,68.3,0.0
CPU_ALL,T0074,29.4,68.0,0.0
CPU_ALL,T0075,29.3,69.1,0.1
CPU_ALL,T0076,29.4,69.2,0.0
CPU_ALL,T0077,29.4,69.5,0.0
CPU_ALL,T0078,28.8,70.5,0.0
CPU_ALL,T0079,28.8,69.6,0.0
CPU_ALL,T0080,29.6,68.7,0.0
CPU_ALL,T0081,29.1,69.0,0.0
CPU_ALL,T0082,28.6,69.4,0.0
CPU_ALL,T0083,28.8,69.4,0.0
CPU_ALL,T0084,28.8,69.0,0.0
CPU_ALL,T0085,29.8,68.9,0.0
CPU_ALL,T0086,29.8,68.5,0.0
CPU_ALL,T0087,30.1,68.9,0.0
CPU_ALL,T0088,30.0,68.0,0.0
CPU_ALL,T0089,29.5,69.1,0.0
CPU_ALL,T0090,29.1,69.2,0.0
CPU_ALL,T0091,29.3,69.7,0.0
CPU_ALL,T0092,29.1,69.9,0.0
CPU_ALL,T0093,29.3,69.4,0.0
CPU_ALL,T0094,29.3,69.0,0.0
CPU_ALL,T0095,29.0,69.0,0.1
CPU_ALL,T0096,29.3,69.5,0.0
CPU_ALL,T0097,30.5,68.1,0.0
CPU_ALL,T0098,29.6,68.8,0.0
CPU_ALL,T0099,29.5,69.0,0.0
CPU_ALL,T0100,28.9,68.7,0.0
CPU_ALL,T0101,29.1,69.3,0.0
CPU_ALL,T0102,29.5,69.2,0.0
CPU_ALL,T0103,29.8,68.3,0.0
CPU_ALL,T0104,29.1,69.3,0.0
CPU_ALL,T0105,29.8,68.2,0.0
CPU_ALL,T0106,29.3,68.9,0.0
CPU_ALL,T0107,29.6,69.7,0.0
CPU_ALL,T0108,29.7,68.2,0.0
CPU_ALL,T0109,30.6,68.1,0.0
CPU_ALL,T0110,29.1,69.2,0.0
CPU_ALL,T0111,29.4,68.3,0.0
CPU_ALL,T0112,29.9,68.3,0.0
CPU_ALL,T0113,29.2,69.3,0.0
