CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.4,3.3,1.6
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,8.2,2.6,0.0
CPU_ALL,T0004,10.4,8.4,0.0
CPU_ALL,T0005,11.3,11.0,0.5
CPU_ALL,T0006,12.1,10.2,0.0
CPU_ALL,T0007,12.6,12.3,0.0
CPU_ALL,T0008,12.9,11.6,0.0
CPU_ALL,T0009,21.1,26.4,0.0
CPU_ALL,T0010,36.9,11.4,1.0
CPU_ALL,T0011,33.2,14.1,0.0
CPU_ALL,T0012,24.8,25.3,0.1
CPU_ALL,T0013,21.6,33.0,0.2
CPU_ALL,T0014,19.1,69.4,0.0
CPU_ALL,T0015,18.9,43.7,0.7
CPU_ALL,T0016,18.5,58.7,0.1
CPU_ALL,T0017,18.1,52.5,0.1
CPU_ALL,T0018,17.5,62.3,0.1
CPU_ALL,T0019,17.3,66.8,0.0
CPU_ALL,T0020,14.4,82.0,0.0
CPU_ALL,T0021,10.7,78.7,0.0
CPU_ALL,T0022,13.5,83.2,0.0
CPU_ALL,T0023,9.5,79.5,0.0
CPU_ALL,T0024,9.1,77.9,0.0
CPU_ALL,T0025,10.3,81.9,0.1
CPU_ALL,T0026,10.1,75.6,0.0
CPU_ALL,T0027,10.3,74.0,0.0
CPU_ALL,T0028,7.9,73.8,0.0
CPU_ALL,T0029,8.1,70.9,0.0
CPU_ALL,T0030,7.7,70.6,0.1
CPU_ALL,T0031,9.8,54.5,0.1
CPU_ALL,T0032,11.1,42.4,0.0
CPU_ALL,T0033,7.8,42.7,0.0
CPU_ALL,T0034,4.3,15.6,0.0
CPU_ALL,T0035,11.4,54.1,0.3
CPU_ALL,T0036,11.0,62.3,0.0
CPU_ALL,T0037,7.9,33.0,0.0
CPU_ALL,T0038,22.3,54.5,0.0
CPU_ALL,T0039,22.6,76.2,0.0
CPU_ALL,T0040,22.0,77.1,0.0
CPU_ALL,T0041,21.8,76.6,0.0
CPU_ALL,T0042,20.0,78.2,0.0
CPU_ALL,T0043,19.9,79.4,0.0
CPU_ALL,T0044,21.5,78.0,0.0
CPU_ALL,T0045,22.7,76.2,0.0
CPU_ALL,T0046,19.6,78.9,0.0
CPU_ALL,T0047,23.0,76.4,0.0
CPU_ALL,T0048,22.9,76.2,0.0
CPU_ALL,T0049,23.1,76.1,0.0
CPU_ALL,T0050,22.7,77.0,0.1
CPU_ALL,T0051,21.5,77.9,0.0
CPU_ALL,T0052,25.8,73.9,0.0
CPU_ALL,T0053,20.7,78.8,0.0
CPU_ALL,T0054,22.2,76.4,0.0
CPU_ALL,T0055,19.8,79.3,0.0
CPU_ALL,T0056,22.3,76.6,0.0
CPU_ALL,T0057,24.5,74.9,0.0
CPU_ALL,T0058,23.0,76.7,0.0
CPU_ALL,T0059,23.2,76.3,0.0
CPU_ALL,T0060,20.9,78.1,0.0
CPU_ALL,T0061,23.0,76.1,0.0
CPU_ALL,T0062,20.5,79.5,0.0
CPU_ALL,T0063,19.8,79.1,0.0
CPU_ALL,T0064,21.5,78.4,0.0
CPU_ALL,T0065,20.9,78.8,0.0
CPU_ALL,T0066,21.3,78.3,0.0
CPU_ALL,T0067,19.9,79.2,0.0
CPU_ALL,T0068,21.9,77.8,0.0
CPU_ALL,T0069,20.2,78.8,0.0
CPU_ALL,T0070,23.2,74.8,0.1
CPU_ALL,T0071,26.0,72.4,0.0
CPU_ALL,T0072,29.7,69.2,0.0
CPU_ALL,T0073,28.6,69.0,0.0
CPU_ALL,T0074,28.6,68.9,0.1
CPU_ALL,T0075,28.6,70.0,0.0
CPU_ALL,T0076,28.8,69.5,0.0
CPU_ALL,T0077,29.1,68.9,0.0
CPU_ALL,T0078,29.0,68.5,0.1
CPU_ALL,T0079,29.1,67.3,0.0
CPU_ALL,T0080,29.1,68.8,0.0
CPU_ALL,T0081,28.6,67.7,0.1
CPU_ALL,T0082,28.8,68.7,0.0
CPU_ALL,T0083,29.2,68.4,0.0
CPU_ALL,T0084,29.3,68.5,0.1
CPU_ALL,T0085,29.0,68.3,0.0
CPU_ALL,T0086,30.0,67.4,0.0
CPU_ALL,T0087,33.3,64.8,0.0
CPU_ALL,T0088,29.0,68.8,0.0
CPU_ALL,T0089,29.2,68.9,0.0
CPU_ALL,T0090,29.4,68.9,0.1
CPU_ALL,T0091,29.5,68.5,0.0
CPU_ALL,T0092,29.4,64.9,0.0
CPU_ALL,T0093,29.6,67.0,0.0
CPU_ALL,T0094,29.4,69.0,0.1
CPU_ALL,T0095,30.0,68.0,0.0
CPU_ALL,T0096,30.0,68.1,0.0
CPU_ALL,T0097,29.2,68.5,0.0
CPU_ALL,T0098,30.1,68.2,0.1
CPU_ALL,T0099,28.7,69.8,0.0
CPU_ALL,T0100,28.8,68.9,0.1
CPU_ALL,T0101,28.9,68.3,0.0
CPU_ALL,T0102,30.5,66.7,0.1
CPU_ALL,T0103,30.5,67.1,0.0
CPU_ALL,T0104,29.5,68.4,0.0
CPU_ALL,T0105,29.2,68.1,0.0
CPU_ALL,T0106,29.3,68.8,0.0
CPU_ALL,T0107,28.8,68.9,0.1
CPU_ALL,T0108,29.2,69.0,0.0
CPU_ALL,T0109,30.2,67.6,0.0
CPU_ALL,T0110,29.1,68.4,0.1
CPU_ALL,T0111,28.5,68.6,0.0
CPU_ALL,T0112,29.7,66.9,0.0
CPU_ALL,T0113,29.9,67.3,0.1
CPU_ALL,T0114,29.8,68.2,0.0
CPU_ALL,T0115,29.9,68.1,0.0
CPU_ALL,T0116,30.1,67.3,0.1
CPU_ALL,T0117,29.1,68.3,0.0
CPU_ALL,T0118,29.2,68.2,0.0
CPU_ALL,T0119,28.9,69.4,0.0
CPU_ALL,T0120,29.4,68.9,0.1
CPU_ALL,T0121,29.5,68.4,0.0
CPU_ALL,T0122,29.5,67.5,0.0
CPU_ALL,T0123,29.9,66.5,0.1
CPU_ALL,T0124,29.0,67.9,0.0
CPU_ALL,T0125,29.7,68.2,0.1
CPU_ALL,T0126,30.2,66.6,0.0
CPU_ALL,T0127,29.3,68.2,0.0
CPU_ALL,T0128,28.8,68.6,0.0
CPU_ALL,T0129,29.6,67.6,0.1
CPU_ALL,T0130,28.0,69.1,0.0
CPU_ALL,T0131,21.4,77.3,0.0
CPU_ALL,T0132,20.5,78.8,0.0
CPU_ALL,T0133,21.2,77.8,0.0
CPU_ALL,T0134,21.9,77.1,0.0
CPU_ALL,T0135,20.4,78.1,0.0
CPU_ALL,T0136,22.0,77.6,0.1
CPU_ALL,T0137,21.6,77.4,0.0
CPU_ALL,T0138,21.2,77.3,0.0
