1747342122.4550412,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747342122.469101,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747342122.4778795,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747342122.484619,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747342122.4918745,172.18.0.4,172.18.0.2,3,38,0,54,1,0
1747342122.4987013,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747342122.506788,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747342122.5179553,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747342122.5249472,172.18.0.4,172.18.0.2,1,4,0,58,0,0
1747342122.5336468,172.18.0.4,172.18.0.2,1,4,0,59,0,0
1747342122.5402117,172.18.0.4,172.18.0.2,1,4,0,60,0,0
1747342122.5501876,172.18.0.4,172.18.0.2,1,4,0,61,0,0
1747342122.5649526,172.18.0.4,172.18.0.2,1,4,0,62,0,0
1747342122.5732968,172.18.0.4,172.18.0.2,3,38,0,63,1,0
1747342122.5806682,172.18.0.4,172.18.0.2,1,4,0,64,0,0
1747342122.5887022,172.18.0.4,172.18.0.2,3,30,0,65,1,0
1747342122.5954182,172.18.0.4,172.18.0.2,3,38,0,66,1,0
1747342122.6033134,172.18.0.4,172.18.0.2,1,4,0,67,0,0
1747342122.6174474,172.18.0.4,172.18.0.2,3,40,0,68,1,0
1747342122.6305006,172.18.0.4,172.18.0.2,1,4,0,69,0,0
1747342122.6366987,172.18.0.4,172.18.0.2,3,30,0,70,1,0
1747342122.6567404,172.18.0.4,172.18.0.2,1,4,0,71,0,0
1747342122.6766934,172.18.0.4,172.18.0.2,3,30,0,72,1,0
1747342122.7040913,172.18.0.4,172.18.0.2,3,30,0,73,1,0
1747342122.727467,172.18.0.4,172.18.0.2,1,4,0,74,0,0
1747342122.7421098,172.18.0.4,172.18.0.2,1,4,0,75,0,0
1747342122.7509284,172.18.0.4,172.18.0.2,1,4,0,76,0,0
1747342122.7577598,172.18.0.4,172.18.0.2,1,4,0,77,0,0
1747342122.7637782,172.18.0.4,172.18.0.2,1,4,0,78,0,0
1747342122.7710783,172.18.0.4,172.18.0.2,1,4,0,79,0,0
1747342122.7778645,172.18.0.4,172.18.0.2,1,4,0,80,0,0
1747342122.7842362,172.18.0.4,172.18.0.2,1,4,0,81,0,0
1747342122.7911227,172.18.0.4,172.18.0.2,1,4,0,82,0,0
1747342122.8046336,172.18.0.4,172.18.0.2,1,4,0,81,0,0
1747342122.8157597,172.18.0.4,172.18.0.2,1,4,0,76,0,0
1747342122.8215783,172.18.0.4,172.18.0.2,1,4,0,75,0,0
1747342122.8296251,172.18.0.4,172.18.0.2,1,4,0,75,0,0
1747342122.8354251,172.18.0.4,172.18.0.2,1,4,0,74,0,0
1747342122.8452659,172.18.0.4,172.18.0.2,3,30,0,72,1,0
1747342122.8513823,172.18.0.4,172.18.0.2,1,4,0,70,0,0
