CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.3,3.3,0.9
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,8.2,3.7,0.0
CPU_ALL,T0004,10.6,8.4,0.0
CPU_ALL,T0005,12.2,10.7,0.3
CPU_ALL,T0006,11.3,10.6,0.0
CPU_ALL,T0007,13.1,12.3,0.0
CPU_ALL,T0008,12.5,10.0,0.0
CPU_ALL,T0009,24.5,35.7,0.0
CPU_ALL,T0010,34.8,10.2,0.3
CPU_ALL,T0011,36.3,18.2,0.0
CPU_ALL,T0012,20.1,23.9,0.2
CPU_ALL,T0013,19.4,49.5,0.0
CPU_ALL,T0014,19.1,63.5,0.1
CPU_ALL,T0015,18.6,47.8,0.2
CPU_ALL,T0016,18.0,55.2,0.1
CPU_ALL,T0017,17.7,53.2,0.1
CPU_ALL,T0018,16.6,57.7,0.1
CPU_ALL,T0019,16.1,68.4,0.1
CPU_ALL,T0020,14.9,80.2,0.1
CPU_ALL,T0021,9.2,78.7,0.0
CPU_ALL,T0022,12.3,82.1,0.0
CPU_ALL,T0023,8.9,74.3,0.0
CPU_ALL,T0024,9.0,75.7,0.0
CPU_ALL,T0025,9.8,81.7,0.0
CPU_ALL,T0026,9.2,73.4,0.0
CPU_ALL,T0027,8.6,71.9,0.0
CPU_ALL,T0028,7.0,70.8,0.2
CPU_ALL,T0029,7.1,71.2,0.0
CPU_ALL,T0030,7.5,71.0,0.2
CPU_ALL,T0031,9.8,47.3,0.0
CPU_ALL,T0032,11.1,37.5,0.0
CPU_ALL,T0033,10.3,44.4,0.0
CPU_ALL,T0034,3.7,12.1,0.0
CPU_ALL,T0035,12.6,61.2,0.2
CPU_ALL,T0036,11.0,53.8,0.0
CPU_ALL,T0037,9.0,47.3,0.0
CPU_ALL,T0038,9.4,56.7,0.0
CPU_ALL,T0039,20.6,59.4,0.0
CPU_ALL,T0040,22.0,75.5,0.0
CPU_ALL,T0041,21.8,76.1,0.0
CPU_ALL,T0042,21.2,78.2,0.0
CPU_ALL,T0043,21.4,78.0,0.0
CPU_ALL,T0044,21.5,78.5,0.0
CPU_ALL,T0045,21.0,78.6,0.0
CPU_ALL,T0046,21.9,78.1,0.0
CPU_ALL,T0047,21.2,78.1,0.0
CPU_ALL,T0048,21.6,78.0,0.0
CPU_ALL,T0049,21.7,78.3,0.0
CPU_ALL,T0050,20.3,79.6,0.0
CPU_ALL,T0051,21.7,78.1,0.0
CPU_ALL,T0052,21.8,78.1,0.0
CPU_ALL,T0053,20.9,79.1,0.0
CPU_ALL,T0054,21.3,78.7,0.0
CPU_ALL,T0055,21.7,77.5,0.0
CPU_ALL,T0056,21.3,77.8,0.0
CPU_ALL,T0057,20.6,78.7,0.0
