CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.1,3.5,1.4
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,8.6,3.9,0.0
CPU_ALL,T0004,10.2,8.3,0.0
CPU_ALL,T0005,12.0,10.7,0.4
CPU_ALL,T0006,11.4,11.0,0.0
CPU_ALL,T0007,13.6,12.6,0.0
CPU_ALL,T0008,12.1,11.2,0.0
CPU_ALL,T0009,23.8,26.2,0.1
CPU_ALL,T0010,36.0,9.9,0.0
CPU_ALL,T0011,34.9,16.4,0.0
CPU_ALL,T0012,22.7,24.9,0.2
CPU_ALL,T0013,20.2,42.1,0.1
CPU_ALL,T0014,17.7,66.1,0.0
CPU_ALL,T0015,18.6,44.9,0.5
CPU_ALL,T0016,18.0,59.9,0.1
CPU_ALL,T0017,17.8,57.5,0.1
CPU_ALL,T0018,17.1,61.0,0.0
CPU_ALL,T0019,16.1,71.2,0.1
CPU_ALL,T0020,15.1,81.7,0.1
CPU_ALL,T0021,10.1,79.2,0.0
CPU_ALL,T0022,13.3,81.4,0.0
CPU_ALL,T0023,8.5,79.2,0.0
CPU_ALL,T0024,8.9,77.4,0.0
CPU_ALL,T0025,11.2,83.8,0.0
CPU_ALL,T0026,9.8,75.9,0.0
CPU_ALL,T0027,9.4,71.8,0.0
CPU_ALL,T0028,8.0,72.8,0.0
CPU_ALL,T0029,7.2,73.6,0.0
CPU_ALL,T0030,7.0,74.2,0.1
CPU_ALL,T0031,9.5,51.4,0.0
CPU_ALL,T0032,11.9,39.7,0.0
CPU_ALL,T0033,7.5,40.3,0.0
CPU_ALL,T0034,4.7,14.1,0.0
CPU_ALL,T0035,11.4,63.0,0.5
CPU_ALL,T0036,11.6,64.7,0.0
CPU_ALL,T0037,20.8,51.5,0.0
CPU_ALL,T0038,20.9,76.9,0.0
CPU_ALL,T0039,21.4,77.6,0.0
CPU_ALL,T0040,21.1,78.0,0.0
CPU_ALL,T0041,20.8,78.6,0.0
CPU_ALL,T0042,21.3,78.0,0.0
CPU_ALL,T0043,20.4,78.9,0.0
CPU_ALL,T0044,21.3,78.5,0.0
CPU_ALL,T0045,21.1,78.1,0.0
CPU_ALL,T0046,21.2,78.2,0.0
CPU_ALL,T0047,21.4,78.6,0.0
CPU_ALL,T0048,20.7,78.6,0.0
CPU_ALL,T0049,20.7,79.3,0.0
CPU_ALL,T0050,21.1,78.2,0.0
CPU_ALL,T0051,21.1,78.1,0.0
CPU_ALL,T0052,22.2,77.5,0.0
CPU_ALL,T0053,21.4,78.0,0.0
CPU_ALL,T0054,20.3,75.6,0.0
CPU_ALL,T0055,21.2,77.4,0.0
CPU_ALL,T0056,20.7,79.0,0.0
CPU_ALL,T0057,22.6,77.4,0.0
CPU_ALL,T0058,21.2,77.9,0.0
CPU_ALL,T0059,20.6,78.6,0.0
CPU_ALL,T0060,20.6,79.0,0.0
CPU_ALL,T0061,20.2,77.7,0.0
CPU_ALL,T0062,20.8,78.6,0.0
CPU_ALL,T0063,21.4,77.9,0.0
CPU_ALL,T0064,22.1,77.8,0.0
CPU_ALL,T0065,21.8,78.2,0.0
CPU_ALL,T0066,21.3,78.6,0.0
CPU_ALL,T0067,19.0,75.5,0.4
CPU_ALL,T0068,20.8,79.0,0.0
CPU_ALL,T0069,21.9,77.9,0.0
CPU_ALL,T0070,22.7,75.3,0.1
CPU_ALL,T0071,26.0,72.4,0.1
CPU_ALL,T0072,29.8,67.8,0.0
CPU_ALL,T0073,29.6,67.8,0.0
CPU_ALL,T0074,29.2,68.3,0.0
CPU_ALL,T0075,28.6,69.1,0.1
CPU_ALL,T0076,28.6,68.6,0.0
CPU_ALL,T0077,28.9,68.4,0.0
CPU_ALL,T0078,29.6,68.5,0.0
CPU_ALL,T0079,29.1,67.6,0.0
