MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,10332.8,-0.0,-0.0,1956.0,164.4,2506.8,2699.7,-1.0,142.2,0.0,1299.8
MEM,T0002,15677.5,-0.0,-0.0,1956.0,10003.6,-0.0,-0.0,1956.0,152.4,2494.8,3027.9,-1.0,142.2,0.0,1299.8
MEM,T0003,15677.5,-0.0,-0.0,1956.0,9806.4,-0.0,-0.0,1956.0,152.4,2495.0,3182.9,-1.0,142.2,0.0,1300.1
MEM,T0004,15677.5,-0.0,-0.0,1956.0,9699.5,-0.0,-0.0,1956.0,152.4,2495.5,3200.4,-1.0,142.2,0.0,1300.6
MEM,T0005,15677.5,-0.0,-0.0,1956.0,9559.1,-0.0,-0.0,1956.0,152.4,2496.3,3253.8,-1.0,142.2,0.0,1301.3
MEM,T0006,15677.5,-0.0,-0.0,1956.0,9413.2,-0.0,-0.0,1956.0,152.4,2496.9,3301.8,-1.0,142.2,0.0,1301.9
MEM,T0007,15677.5,-0.0,-0.0,1956.0,9309.4,-0.0,-0.0,1956.0,152.4,2497.5,3338.2,-1.0,142.2,0.0,1302.5
MEM,T0008,15677.5,-0.0,-0.0,1956.0,9216.5,-0.0,-0.0,1956.0,152.4,2498.1,3366.3,-1.0,142.2,0.0,1303.1
MEM,T0009,15677.5,-0.0,-0.0,1956.0,9184.0,-0.0,-0.0,1956.0,152.4,2498.5,3398.7,-1.0,142.2,0.0,1303.6
MEM,T0010,15677.5,-0.0,-0.0,1956.0,8869.5,-0.0,-0.0,1956.0,160.4,2506.8,3576.1,-1.0,142.2,0.0,1303.9
MEM,T0011,15677.5,-0.0,-0.0,1956.0,8487.0,-0.0,-0.0,1956.0,168.4,2516.1,3832.6,-1.0,142.2,0.0,1305.0
MEM,T0012,15677.5,-0.0,-0.0,1956.0,8198.3,-0.0,-0.0,1956.0,376.4,2725.3,3889.4,-1.0,142.2,0.0,1305.7
MEM,T0013,15677.5,-0.0,-0.0,1956.0,7878.7,-0.0,-0.0,1956.0,521.0,2870.6,3933.4,-1.0,142.2,0.0,1306.6
MEM,T0014,15677.5,-0.0,-0.0,1956.0,7901.4,-0.0,-0.0,1956.0,368.9,2718.6,3967.6,-1.0,142.2,0.0,1307.0
MEM,T0015,15677.5,-0.0,-0.0,1956.0,7766.6,-0.0,-0.0,1956.0,409.5,2760.2,3962.8,-1.0,142.2,0.0,1307.5
MEM,T0016,15677.5,-0.0,-0.0,1956.0,7620.9,-0.0,-0.0,1956.0,457.2,2808.1,3999.0,-1.0,142.2,0.0,1308.0
MEM,T0017,15677.5,-0.0,-0.0,1956.0,7546.7,-0.0,-0.0,1956.0,476.9,2828.6,4031.2,-1.0,142.2,0.0,1308.5
MEM,T0018,15677.5,-0.0,-0.0,1956.0,7448.5,-0.0,-0.0,1956.0,481.7,2833.5,4066.2,-1.0,142.2,0.0,1309.0
MEM,T0019,15677.5,-0.0,-0.0,1956.0,7495.0,-0.0,-0.0,1956.0,338.0,2690.0,4092.7,-1.0,142.2,0.0,1309.4
MEM,T0020,15677.5,-0.0,-0.0,1956.0,7597.3,-0.0,-0.0,1956.0,169.7,2521.9,4105.6,-1.0,142.2,0.0,1309.6
MEM,T0021,15677.5,-0.0,-0.0,1956.0,7584.3,-0.0,-0.0,1956.0,166.0,2518.3,4119.7,-1.0,142.2,0.0,1309.8
MEM,T0022,15677.5,-0.0,-0.0,1956.0,7567.2,-0.0,-0.0,1956.0,179.1,2531.5,4142.4,-1.0,142.2,0.0,1309.9
MEM,T0023,15677.5,-0.0,-0.0,1956.0,7532.0,-0.0,-0.0,1956.0,187.1,2539.7,4159.0,-1.0,142.2,0.0,1310.1
MEM,T0024,15677.5,-0.0,-0.0,1956.0,7523.8,-0.0,-0.0,1956.0,160.5,2513.4,4177.8,-1.0,142.2,0.0,1310.4
MEM,T0025,15677.5,-0.0,-0.0,1956.0,7514.6,-0.0,-0.0,1956.0,163.8,2517.0,4194.0,-1.0,142.2,0.0,1310.8
MEM,T0026,15677.5,-0.0,-0.0,1956.0,7505.2,-0.0,-0.0,1956.0,163.1,2516.6,4215.1,-1.0,142.2,0.0,1310.9
MEM,T0027,15677.5,-0.0,-0.0,1956.0,7483.7,-0.0,-0.0,1956.0,168.9,2522.7,4234.5,-1.0,142.2,0.0,1311.3
MEM,T0028,15677.5,-0.0,-0.0,1956.0,7449.1,-0.0,-0.0,1956.0,178.6,2532.8,4253.3,-1.0,142.2,0.0,1311.6
MEM,T0029,15677.5,-0.0,-0.0,1956.0,7415.8,-0.0,-0.0,1956.0,188.6,2543.2,4268.1,-1.0,142.3,0.0,1312.1
MEM,T0030,15677.5,-0.0,-0.0,1956.0,7385.0,-0.0,-0.0,1956.0,182.6,2537.5,4283.3,-1.0,142.4,0.0,1312.5
