CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.9,3.3,1.5
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,8.5,3.1,0.0
CPU_ALL,T0004,10.4,8.9,0.0
CPU_ALL,T0005,11.4,10.8,1.2
CPU_ALL,T0006,11.7,10.9,0.0
CPU_ALL,T0007,13.3,12.3,0.0
CPU_ALL,T0008,12.7,11.3,0.0
CPU_ALL,T0009,22.1,26.7,0.0
CPU_ALL,T0010,36.7,10.8,0.8
CPU_ALL,T0011,36.1,15.5,0.0
CPU_ALL,T0012,24.0,25.7,0.1
CPU_ALL,T0013,21.1,35.7,0.2
CPU_ALL,T0014,18.3,66.0,0.0
CPU_ALL,T0015,19.7,42.1,0.4
CPU_ALL,T0016,17.9,60.5,0.1
CPU_ALL,T0017,18.0,56.1,0.1
CPU_ALL,T0018,17.4,63.6,0.1
CPU_ALL,T0019,16.8,64.1,0.0
CPU_ALL,T0020,14.6,82.2,0.1
CPU_ALL,T0021,10.2,78.1,0.0
CPU_ALL,T0022,13.5,82.6,0.0
CPU_ALL,T0023,9.0,79.9,0.0
CPU_ALL,T0024,9.0,77.1,0.0
CPU_ALL,T0025,11.0,81.4,0.0
CPU_ALL,T0026,9.4,76.4,0.0
CPU_ALL,T0027,9.5,72.9,0.0
CPU_ALL,T0028,8.6,72.2,0.0
CPU_ALL,T0029,7.8,71.8,0.0
CPU_ALL,T0030,7.6,68.7,0.1
CPU_ALL,T0031,9.2,54.6,0.0
CPU_ALL,T0032,11.2,44.4,0.0
CPU_ALL,T0033,8.3,42.0,0.0
CPU_ALL,T0034,4.0,13.2,0.0
CPU_ALL,T0035,11.6,55.3,0.3
CPU_ALL,T0036,23.9,57.6,0.0
CPU_ALL,T0037,21.9,77.3,0.0
CPU_ALL,T0038,21.3,76.9,0.0
CPU_ALL,T0039,21.3,77.7,0.0
CPU_ALL,T0040,20.7,78.9,0.0
CPU_ALL,T0041,20.2,78.8,0.0
CPU_ALL,T0042,19.8,79.6,0.0
CPU_ALL,T0043,20.9,79.0,0.0
CPU_ALL,T0044,20.4,78.9,0.0
CPU_ALL,T0045,22.0,77.7,0.0
CPU_ALL,T0046,21.1,78.6,0.0
CPU_ALL,T0047,20.1,78.8,0.0
CPU_ALL,T0048,20.5,77.8,0.0
CPU_ALL,T0049,21.9,77.6,0.0
CPU_ALL,T0050,21.2,78.7,0.0
CPU_ALL,T0051,21.5,77.9,0.0
CPU_ALL,T0052,20.7,78.4,0.0
CPU_ALL,T0053,20.9,79.1,0.0
CPU_ALL,T0054,22.3,77.7,0.0
CPU_ALL,T0055,21.5,78.2,0.0
CPU_ALL,T0056,20.2,79.2,0.0
CPU_ALL,T0057,20.5,79.2,0.0
CPU_ALL,T0058,21.2,77.6,0.0
CPU_ALL,T0059,20.3,78.4,0.0
CPU_ALL,T0060,21.6,77.8,0.0
CPU_ALL,T0061,21.9,77.8,0.0
CPU_ALL,T0062,21.4,78.6,0.0
CPU_ALL,T0063,21.0,78.1,0.0
CPU_ALL,T0064,19.2,75.7,0.0
CPU_ALL,T0065,21.4,78.1,0.0
CPU_ALL,T0066,19.1,79.0,0.0
CPU_ALL,T0067,19.2,75.0,0.0
CPU_ALL,T0068,21.4,78.1,0.0
CPU_ALL,T0069,22.3,77.7,0.0
CPU_ALL,T0070,22.5,76.6,0.0
CPU_ALL,T0071,25.4,74.3,0.0
CPU_ALL,T0072,29.2,68.6,0.0
CPU_ALL,T0073,28.7,68.9,0.0
CPU_ALL,T0074,29.0,67.6,0.1
CPU_ALL,T0075,29.4,69.0,0.0
CPU_ALL,T0076,27.9,69.1,0.0
CPU_ALL,T0077,29.0,69.1,0.0
CPU_ALL,T0078,29.4,68.2,0.0
CPU_ALL,T0079,28.5,69.1,0.0
CPU_ALL,T0080,29.3,69.5,0.1
CPU_ALL,T0081,28.5,69.9,0.0
CPU_ALL,T0082,29.2,68.3,0.0
CPU_ALL,T0083,29.5,67.1,0.0
CPU_ALL,T0084,29.2,68.2,0.0
CPU_ALL,T0085,29.9,68.3,0.0
CPU_ALL,T0086,29.8,68.1,0.1
CPU_ALL,T0087,31.3,66.4,0.0
CPU_ALL,T0088,32.4,66.4,0.0
CPU_ALL,T0089,28.5,69.1,0.0
CPU_ALL,T0090,29.5,67.3,0.1
CPU_ALL,T0091,28.7,68.5,0.0
CPU_ALL,T0092,29.8,66.0,0.0
CPU_ALL,T0093,29.6,67.7,0.1
CPU_ALL,T0094,29.8,68.2,0.0
CPU_ALL,T0095,30.2,68.1,0.0
CPU_ALL,T0096,28.8,68.2,0.0
CPU_ALL,T0097,28.8,69.4,0.0
CPU_ALL,T0098,29.1,68.7,0.0
CPU_ALL,T0099,29.1,68.3,0.0
CPU_ALL,T0100,28.6,68.0,0.1
CPU_ALL,T0101,28.7,68.8,0.0
CPU_ALL,T0102,28.7,66.9,0.0
CPU_ALL,T0103,29.6,67.1,0.0
CPU_ALL,T0104,29.7,67.2,0.1
CPU_ALL,T0105,29.7,67.4,0.0
CPU_ALL,T0106,29.2,69.2,0.0
CPU_ALL,T0107,29.0,68.9,0.0
CPU_ALL,T0108,29.4,68.4,0.0
CPU_ALL,T0109,28.5,68.4,0.0
CPU_ALL,T0110,28.9,67.5,0.0
CPU_ALL,T0111,29.1,69.2,0.1
CPU_ALL,T0112,29.7,68.6,0.0
CPU_ALL,T0113,28.8,68.7,0.0
CPU_ALL,T0114,29.4,68.6,0.0
CPU_ALL,T0115,29.7,67.0,0.0
CPU_ALL,T0116,29.0,68.1,0.1
CPU_ALL,T0117,28.8,68.0,0.0
CPU_ALL,T0118,29.0,68.4,0.0
CPU_ALL,T0119,29.5,66.7,0.0
CPU_ALL,T0120,29.1,67.5,0.1
CPU_ALL,T0121,29.0,69.0,0.0
CPU_ALL,T0122,28.5,69.4,0.0
CPU_ALL,T0123,29.4,69.0,0.0
CPU_ALL,T0124,28.5,68.5,0.1
CPU_ALL,T0125,29.5,67.8,0.0
CPU_ALL,T0126,28.7,68.6,0.0
CPU_ALL,T0127,29.6,68.1,0.1
CPU_ALL,T0128,29.2,69.2,0.0
CPU_ALL,T0129,29.6,67.4,0.0
CPU_ALL,T0130,27.8,67.4,0.3
CPU_ALL,T0131,22.5,76.4,0.0
CPU_ALL,T0132,21.4,77.5,0.0
CPU_ALL,T0133,22.3,77.0,0.0
CPU_ALL,T0134,20.7,78.1,0.0
CPU_ALL,T0135,21.4,77.1,0.1
CPU_ALL,T0136,20.0,77.2,0.0
CPU_ALL,T0137,22.5,77.3,0.0
CPU_ALL,T0138,20.7,77.1,0.0
