MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.4,-0.0,-0.0,1956.0,6841.0,-0.0,-0.0,1956.0,152.8,3950.3,2796.9,-1.0,454.0,0.0,3012.6
MEM,T0002,15677.4,-0.0,-0.0,1956.0,6528.2,-0.0,-0.0,1956.0,152.8,3950.3,3118.6,-1.0,454.0,0.0,3012.6
MEM,T0003,15677.4,-0.0,-0.0,1956.0,6314.9,-0.0,-0.0,1956.0,152.8,3950.5,3303.0,-1.0,454.0,0.0,3012.7
MEM,T0004,15677.4,-0.0,-0.0,1956.0,6216.9,-0.0,-0.0,1956.0,152.8,3951.2,3309.6,-1.0,454.0,0.0,3013.4
MEM,T0005,15677.4,-0.0,-0.0,1956.0,6066.4,-0.0,-0.0,1956.0,152.8,3951.9,3363.2,-1.0,454.0,0.0,3014.1
MEM,T0006,15677.4,-0.0,-0.0,1956.0,5760.5,-0.0,-0.0,1956.0,152.8,3953.1,3463.7,-1.0,454.0,0.0,3015.4
MEM,T0007,15677.4,-0.0,-0.0,1956.0,5672.6,-0.0,-0.0,1956.0,152.8,3954.0,3499.8,-1.0,454.0,0.0,3016.2
MEM,T0008,15677.4,-0.0,-0.0,1956.0,5623.0,-0.0,-0.0,1956.0,152.8,3954.2,3510.0,-1.0,454.0,0.0,3016.4
MEM,T0009,15677.4,-0.0,-0.0,1956.0,5526.5,-0.0,-0.0,1956.0,152.8,3954.7,3561.7,-1.0,454.0,0.0,3017.0
MEM,T0010,15677.4,-0.0,-0.0,1956.0,5225.7,-0.0,-0.0,1956.0,160.8,3963.7,3741.3,-1.0,454.0,0.0,3017.9
MEM,T0011,15677.4,-0.0,-0.0,1956.0,4857.7,-0.0,-0.0,1956.0,168.9,3972.5,3989.5,-1.0,454.0,0.0,3018.6
MEM,T0012,15677.4,-0.0,-0.0,1956.0,4603.5,-0.0,-0.0,1956.0,341.4,4145.7,4037.8,-1.0,454.0,0.0,3019.4
MEM,T0013,15677.4,-0.0,-0.0,1956.0,4549.1,-0.0,-0.0,1956.0,341.3,4145.9,4070.5,-1.0,454.0,0.0,3019.7
MEM,T0014,15677.4,-0.0,-0.0,1956.0,4494.3,-0.0,-0.0,1956.0,284.9,4089.9,4103.6,-1.0,454.0,0.0,3020.1
MEM,T0015,15677.4,-0.0,-0.0,1956.0,4296.5,-0.0,-0.0,1956.0,369.5,4175.1,4131.8,-1.0,454.0,0.0,3020.6
MEM,T0016,15677.4,-0.0,-0.0,1956.0,4082.5,-0.0,-0.0,1956.0,426.0,4232.2,4171.4,-1.0,454.0,0.0,3021.1
MEM,T0017,15677.4,-0.0,-0.0,1956.0,4022.5,-0.0,-0.0,1956.0,409.5,4216.1,4203.5,-1.0,454.0,0.0,3021.6
MEM,T0018,15677.4,-0.0,-0.0,1956.0,4055.7,-0.0,-0.0,1956.0,293.6,4100.5,4233.6,-1.0,454.0,0.0,3021.9
MEM,T0019,15677.4,-0.0,-0.0,1956.0,4015.3,-0.0,-0.0,1956.0,321.7,4128.7,4257.4,-1.0,454.0,0.0,3022.2
MEM,T0020,15677.4,-0.0,-0.0,1956.0,3990.0,-0.0,-0.0,1956.0,321.7,4128.9,4279.0,-1.0,454.0,0.0,3022.4
MEM,T0021,15677.4,-0.0,-0.0,1956.0,3968.5,-0.0,-0.0,1956.0,321.7,4129.0,4297.3,-1.0,454.0,0.0,3022.4
MEM,T0022,15677.4,-0.0,-0.0,1956.0,3967.7,-0.0,-0.0,1956.0,321.7,4129.1,4314.4,-1.0,454.0,0.0,3022.5
MEM,T0023,15677.4,-0.0,-0.0,1956.0,3935.2,-0.0,-0.0,1956.0,321.7,4129.2,4329.1,-1.0,454.0,0.0,3022.7
MEM,T0024,15677.4,-0.0,-0.0,1956.0,3893.8,-0.0,-0.0,1956.0,321.7,4129.5,4347.1,-1.0,454.0,0.0,3023.0
MEM,T0025,15677.4,-0.0,-0.0,1956.0,3877.8,-0.0,-0.0,1956.0,321.7,4129.9,4366.7,-1.0,454.0,0.0,3023.4
MEM,T0026,15677.4,-0.0,-0.0,1956.0,3876.4,-0.0,-0.0,1956.0,321.7,4130.1,4383.8,-1.0,454.0,0.0,3023.6
MEM,T0027,15677.4,-0.0,-0.0,1956.0,3840.3,-0.0,-0.0,1956.0,321.7,4130.6,4403.6,-1.0,454.0,0.0,3024.1
MEM,T0028,15677.4,-0.0,-0.0,1956.0,3791.6,-0.0,-0.0,1956.0,321.7,4131.0,4421.2,-1.0,454.0,0.0,3024.4
MEM,T0029,15677.4,-0.0,-0.0,1956.0,3731.9,-0.0,-0.0,1956.0,321.7,4131.3,4435.7,-1.0,454.0,0.0,3024.8
MEM,T0030,15677.4,-0.0,-0.0,1956.0,3713.0,-0.0,-0.0,1956.0,321.7,4131.6,4450.7,-1.0,454.0,0.0,3025.1
MEM,T0031,15677.4,-0.0,-0.0,1956.0,3708.9,-0.0,-0.0,1956.0,321.7,4132.1,4460.0,-1.0,454.0,0.0,3025.4
MEM,T0032,15677.4,-0.0,-0.0,1956.0,3866.3,-0.0,-0.0,1956.0,321.7,4133.2,4444.5,-1.0,454.0,0.0,3026.7
MEM,T0033,15677.4,-0.0,-0.0,1956.0,4087.5,-0.0,-0.0,1956.0,321.7,4134.3,4376.2,-1.0,454.0,0.0,3027.7
MEM,T0034,15677.4,-0.0,-0.0,1956.0,4087.6,-0.0,-0.0,1956.0,321.7,4134.8,4375.3,-1.0,454.0,0.0,3028.1
MEM,T0035,15677.4,-0.0,-0.0,1956.0,4088.1,-0.0,-0.0,1956.0,321.7,4134.9,4366.1,-1.0,454.1,0.0,3028.4
MEM,T0036,15677.4,-0.0,-0.0,1956.0,4085.2,-0.0,-0.0,1956.0,321.7,4135.1,4367.4,-1.0,454.1,0.0,3028.6
MEM,T0037,15677.4,-0.0,-0.0,1956.0,4084.7,-0.0,-0.0,1956.0,321.7,4135.3,4368.1,-1.0,454.1,0.0,3028.7
MEM,T0038,15677.4,-0.0,-0.0,1956.0,4084.7,-0.0,-0.0,1956.0,321.7,4135.3,4368.1,-1.0,454.1,0.0,3028.7
MEM,T0039,15677.4,-0.0,-0.0,1956.0,4084.7,-0.0,-0.0,1956.0,321.7,4135.3,4368.1,-1.0,454.1,0.0,3028.7
MEM,T0040,15677.4,-0.0,-0.0,1956.0,4084.7,-0.0,-0.0,1956.0,321.7,4135.3,4368.2,-1.0,454.1,0.0,3028.7
MEM,T0041,15677.4,-0.0,-0.0,1956.0,4084.2,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0042,15677.4,-0.0,-0.0,1956.0,4084.2,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0043,15677.4,-0.0,-0.0,1956.0,4084.2,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0044,15677.4,-0.0,-0.0,1956.0,4084.2,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0045,15677.4,-0.0,-0.0,1956.0,4084.2,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0046,15677.4,-0.0,-0.0,1956.0,4084.0,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0047,15677.4,-0.0,-0.0,1956.0,4084.0,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0048,15677.4,-0.0,-0.0,1956.0,4084.0,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0049,15677.4,-0.0,-0.0,1956.0,4084.0,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0050,15677.4,-0.0,-0.0,1956.0,4084.0,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0051,15677.4,-0.0,-0.0,1956.0,4083.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0052,15677.4,-0.0,-0.0,1956.0,4083.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.4,-1.0,454.1,0.0,3028.8
MEM,T0053,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0054,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0055,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0056,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0057,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0058,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0059,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.3,-1.0,454.1,0.0,3028.8
MEM,T0060,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.5,-1.0,454.1,0.0,3028.9
MEM,T0061,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.5,-1.0,454.1,0.0,3028.9
MEM,T0062,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.5,-1.0,454.1,0.0,3028.9
MEM,T0063,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.5,-1.0,454.1,0.0,3028.9
MEM,T0064,15677.4,-0.0,-0.0,1956.0,4081.8,-0.0,-0.0,1956.0,321.6,4135.3,4368.5,-1.0,454.1,0.0,3028.9
