1747335579.1684847,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.178493,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.1960378,172.18.0.3,172.18.0.2,1,4,0,52,0,0
1747335579.2036536,172.18.0.3,172.18.0.2,1,4,0,53,0,0
1747335579.2091036,172.18.0.3,172.18.0.2,1,4,0,54,0,0
1747335579.2158902,172.18.0.3,172.18.0.2,1,4,0,55,0,0
1747335579.2244434,172.18.0.3,172.18.0.2,1,4,0,56,0,0
1747335579.234943,172.18.0.3,172.18.0.2,1,4,0,57,0,0
1747335579.2453873,172.18.0.3,172.18.0.2,3,38,0,58,1,0
1747335579.2582097,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335579.2672935,172.18.0.3,172.18.0.2,1,4,0,60,0,0
1747335579.278129,172.18.0.3,172.18.0.2,1,4,0,61,0,0
1747335579.2918787,172.18.0.3,172.18.0.2,1,4,0,62,0,0
1747335579.2989018,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335579.312375,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.319628,172.18.0.3,172.18.0.2,1,4,0,65,0,0
1747335579.3280356,172.18.0.3,172.18.0.2,1,4,0,66,0,0
1747335579.335355,172.18.0.3,172.18.0.2,1,4,0,67,0,0
1747335579.3407483,172.18.0.3,172.18.0.2,1,4,0,68,0,0
1747335579.3464727,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335579.3554113,172.18.0.3,172.18.0.2,1,4,0,70,0,0
1747335579.3621235,172.18.0.3,172.18.0.2,1,4,0,71,0,0
1747335579.3690507,172.18.0.3,172.18.0.2,1,4,0,72,0,0
1747335579.3742056,172.18.0.3,172.18.0.2,1,4,0,73,0,0
1747335579.3815756,172.18.0.3,172.18.0.2,1,4,0,74,0,0
1747335579.3897657,172.18.0.3,172.18.0.2,1,4,0,75,0,0
1747335579.4523847,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335579.4627585,172.18.0.3,172.18.0.2,1,4,0,68,0,0
1747335579.472454,172.18.0.3,172.18.0.2,1,4,0,66,0,0
1747335579.482676,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.4882998,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.4942482,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.5006502,172.18.0.3,172.18.0.2,1,4,0,65,0,0
1747335579.509711,172.18.0.3,172.18.0.2,3,40,0,64,1,0
1747335579.5203578,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.5347455,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.548202,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.556724,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335579.561991,172.18.0.3,172.18.0.2,1,4,0,65,0,0
1747335579.5679178,172.18.0.3,172.18.0.2,1,4,0,66,0,0
1747335579.573623,172.18.0.3,172.18.0.2,1,4,0,67,0,0
1747335579.5867426,172.18.0.3,172.18.0.2,1,4,0,67,0,0
1747335579.5985167,172.18.0.3,172.18.0.2,3,40,0,64,1,0
1747335579.6099944,172.18.0.3,172.18.0.2,3,38,0,64,1,0
1747335579.6349719,172.18.0.3,172.18.0.2,1,4,0,61,0,0
1747335579.6483135,172.18.0.3,172.18.0.2,1,4,0,56,0,0
1747335579.6654363,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.6886797,172.18.0.3,172.18.0.2,3,39,0,50,1,0
1747335579.700534,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.7081566,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.7184565,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.7246916,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.7345283,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.7435086,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.7738273,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.7899225,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.8048089,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.812441,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.8199952,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.8279502,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.838501,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.8476834,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.853973,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.87117,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.8884542,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.8999577,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747335579.9082751,172.18.0.3,172.18.0.2,1,4,0,51,0,0
1747335579.9203115,172.18.0.3,172.18.0.2,1,4,0,52,0,0
1747335579.927503,172.18.0.3,172.18.0.2,1,4,0,53,0,0
1747335579.9334567,172.18.0.3,172.18.0.2,1,4,0,54,0,0
1747335579.9391255,172.18.0.3,172.18.0.2,1,4,0,55,0,0
1747335579.9437845,172.18.0.3,172.18.0.2,1,4,0,56,0,0
1747335579.949538,172.18.0.3,172.18.0.2,1,4,0,57,0,0
1747335579.9548168,172.18.0.3,172.18.0.2,1,4,0,57,0,0
1747335579.960658,172.18.0.3,172.18.0.2,1,4,0,58,0,0
1747335579.9659395,172.18.0.3,172.18.0.2,1,4,0,58,0,0
1747335579.970623,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335579.9752693,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335579.9835138,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335579.9940443,172.18.0.3,172.18.0.2,1,4,0,58,0,0
1747335580.0001352,172.18.0.3,172.18.0.2,1,4,0,58,0,0
1747335580.0052493,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335580.0104659,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747335580.0170782,172.18.0.3,172.18.0.2,1,4,0,60,0,0
1747335580.025728,172.18.0.3,172.18.0.2,1,4,0,60,0,0
1747335580.0310926,172.18.0.3,172.18.0.2,1,4,0,61,0,0
1747335580.0369883,172.18.0.3,172.18.0.2,1,4,0,61,0,0
1747335580.0432427,172.18.0.3,172.18.0.2,1,4,0,62,0,0
1747335580.04912,172.18.0.3,172.18.0.2,1,4,0,62,0,0
1747335580.0544076,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335580.0606208,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335580.0656104,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335580.0714307,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335580.076968,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747335580.0830712,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335580.088991,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747335580.0951135,172.18.0.3,172.18.0.2,1,4,0,65,0,0
1747335580.1009858,172.18.0.3,172.18.0.2,1,4,0,65,0,0
1747335580.105724,172.18.0.3,172.18.0.2,1,4,0,66,0,0
1747335580.1107647,172.18.0.3,172.18.0.2,1,4,0,66,0,0
1747335580.11689,172.18.0.3,172.18.0.2,1,4,0,67,0,0
1747335580.1228414,172.18.0.3,172.18.0.2,1,4,0,68,0,0
1747335580.12894,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335580.1412833,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335580.14891,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335580.157769,172.18.0.3,172.18.0.2,1,4,0,70,0,0
1747335580.165208,172.18.0.3,172.18.0.2,1,4,0,68,0,0
1747335580.1720932,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747335580.1780748,172.18.0.3,172.18.0.2,1,4,0,69,0,0
