CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.9,3.2,1.3
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,8.6,3.6,0.0
CPU_ALL,T0004,10.1,8.5,0.0
CPU_ALL,T0005,11.9,11.0,0.5
CPU_ALL,T0006,12.3,10.6,0.0
CPU_ALL,T0007,13.1,12.1,0.0
CPU_ALL,T0008,11.9,10.1,0.0
CPU_ALL,T0009,23.5,38.8,0.0
CPU_ALL,T0010,35.8,10.9,0.2
CPU_ALL,T0011,37.3,18.0,0.0
CPU_ALL,T0012,21.6,22.5,0.2
CPU_ALL,T0013,20.6,46.3,0.1
CPU_ALL,T0014,19.1,64.0,0.1
CPU_ALL,T0015,19.3,50.2,0.3
CPU_ALL,T0016,17.7,56.5,0.2
CPU_ALL,T0017,18.2,56.7,0.1
CPU_ALL,T0018,17.6,59.6,0.1
CPU_ALL,T0019,16.2,68.9,0.0
CPU_ALL,T0020,15.4,82.2,0.0
CPU_ALL,T0021,9.1,78.9,0.0
CPU_ALL,T0022,12.5,83.7,0.0
CPU_ALL,T0023,8.3,75.3,0.0
CPU_ALL,T0024,9.5,77.6,0.0
CPU_ALL,T0025,9.8,80.8,0.0
CPU_ALL,T0026,9.7,75.2,0.0
CPU_ALL,T0027,9.2,72.8,0.0
CPU_ALL,T0028,7.7,72.8,0.0
CPU_ALL,T0029,7.6,70.5,0.0
CPU_ALL,T0030,7.5,69.8,0.3
CPU_ALL,T0031,10.1,41.0,0.0
CPU_ALL,T0032,11.3,40.9,0.0
CPU_ALL,T0033,9.6,43.7,0.0
CPU_ALL,T0034,4.9,15.4,0.0
CPU_ALL,T0035,12.1,62.1,0.2
CPU_ALL,T0036,10.5,55.3,0.0
CPU_ALL,T0037,19.0,53.9,0.0
CPU_ALL,T0038,21.9,76.1,0.0
CPU_ALL,T0039,21.8,76.0,0.0
CPU_ALL,T0040,21.9,77.2,0.0
CPU_ALL,T0041,22.5,77.2,0.0
CPU_ALL,T0042,20.7,78.7,0.0
CPU_ALL,T0043,21.2,78.2,0.0
CPU_ALL,T0044,20.4,79.3,0.0
CPU_ALL,T0045,20.4,79.3,0.0
CPU_ALL,T0046,21.5,77.5,0.0
CPU_ALL,T0047,20.6,78.5,0.0
CPU_ALL,T0048,21.0,78.2,0.0
CPU_ALL,T0049,21.2,78.8,0.0
CPU_ALL,T0050,21.3,78.4,0.0
CPU_ALL,T0051,21.0,78.5,0.0
CPU_ALL,T0052,20.9,79.0,0.0
CPU_ALL,T0053,20.7,78.6,0.0
CPU_ALL,T0054,21.1,78.5,0.0
CPU_ALL,T0055,21.3,78.6,0.0
CPU_ALL,T0056,21.2,78.6,0.0
