CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.8,3.5,1.6
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,8.2,3.0,0.0
CPU_ALL,T0004,10.0,8.5,0.0
CPU_ALL,T0005,12.0,11.3,0.8
CPU_ALL,T0006,10.5,10.2,0.0
CPU_ALL,T0007,15.3,14.5,0.0
CPU_ALL,T0008,16.9,19.2,0.0
CPU_ALL,T0009,13.5,11.3,0.0
CPU_ALL,T0010,36.2,17.9,0.6
CPU_ALL,T0011,32.3,21.0,0.1
CPU_ALL,T0012,19.9,51.8,0.1
CPU_ALL,T0013,18.4,54.3,0.0
CPU_ALL,T0014,18.9,69.6,0.1
CPU_ALL,T0015,18.5,47.7,0.1
CPU_ALL,T0016,18.0,48.8,0.1
CPU_ALL,T0017,17.2,54.0,0.2
CPU_ALL,T0018,16.6,54.4,0.1
CPU_ALL,T0019,13.8,78.8,0.0
CPU_ALL,T0020,12.5,80.5,0.1
CPU_ALL,T0021,13.3,82.5,0.0
CPU_ALL,T0022,12.5,82.9,0.0
CPU_ALL,T0023,11.8,84.0,0.0
CPU_ALL,T0024,9.0,78.3,0.0
CPU_ALL,T0025,9.3,74.0,0.3
CPU_ALL,T0026,10.6,74.2,0.0
CPU_ALL,T0027,8.4,74.0,0.0
CPU_ALL,T0028,8.8,68.1,0.0
CPU_ALL,T0029,8.0,70.8,0.0
CPU_ALL,T0030,8.0,71.3,0.1
CPU_ALL,T0031,7.5,70.2,0.0
CPU_ALL,T0032,9.7,43.1,0.0
CPU_ALL,T0033,11.4,34.2,0.0
CPU_ALL,T0034,5.4,29.0,0.0
CPU_ALL,T0035,6.4,23.2,0.1
CPU_ALL,T0036,8.9,74.7,0.1
CPU_ALL,T0037,11.8,50.6,0.0
CPU_ALL,T0038,20.8,72.5,0.0
CPU_ALL,T0039,22.5,75.9,0.0
CPU_ALL,T0040,21.9,76.6,0.0
CPU_ALL,T0041,20.7,79.0,0.0
CPU_ALL,T0042,20.8,78.2,0.0
CPU_ALL,T0043,20.5,78.8,0.0
CPU_ALL,T0044,20.7,78.4,0.0
CPU_ALL,T0045,21.9,78.1,0.0
CPU_ALL,T0046,22.1,77.9,0.0
CPU_ALL,T0047,21.4,77.9,0.0
CPU_ALL,T0048,20.0,78.6,0.0
CPU_ALL,T0049,20.6,77.7,0.0
CPU_ALL,T0050,21.2,78.0,0.0
CPU_ALL,T0051,20.8,79.0,0.0
CPU_ALL,T0052,20.3,78.6,0.0
CPU_ALL,T0053,21.5,78.5,0.0
CPU_ALL,T0054,22.4,77.5,0.0
CPU_ALL,T0055,21.4,78.2,0.0
CPU_ALL,T0056,22.0,77.9,0.0
CPU_ALL,T0057,21.6,77.6,0.0
CPU_ALL,T0058,21.7,78.3,0.0
CPU_ALL,T0059,22.0,77.9,0.0
CPU_ALL,T0060,19.6,76.9,0.0
CPU_ALL,T0061,21.7,78.2,0.0
CPU_ALL,T0062,21.1,78.1,0.0
CPU_ALL,T0063,21.5,77.2,0.0
CPU_ALL,T0064,20.4,79.2,0.0
CPU_ALL,T0065,21.6,77.4,0.0
CPU_ALL,T0066,21.4,78.5,0.0
CPU_ALL,T0067,21.4,77.9,0.0
CPU_ALL,T0068,21.3,78.4,0.0
CPU_ALL,T0069,21.9,77.6,0.0
CPU_ALL,T0070,23.2,74.7,0.1
CPU_ALL,T0071,26.4,73.1,0.0
CPU_ALL,T0072,28.8,69.2,0.0
CPU_ALL,T0073,28.9,69.1,0.0
