1747334746.3075523,172.18.0.4,172.18.0.2,3,40,0,50,1,0
1747334746.3173726,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747334746.324865,172.18.0.4,172.18.0.2,3,30,0,52,1,0
1747334746.3329365,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747334746.3389454,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747334746.3453243,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747334746.3578372,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747334746.3652935,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747334746.3711348,172.18.0.4,172.18.0.2,3,38,0,58,1,0
1747334746.4161546,172.18.0.4,172.18.0.2,1,4,0,59,0,0
1747334746.4477677,172.18.0.4,172.18.0.2,3,40,0,60,1,0
1747334746.4710977,172.18.0.4,172.18.0.2,3,30,0,61,1,0
1747334746.493488,172.18.0.4,172.18.0.2,1,4,0,62,0,0
1747334746.5077941,172.18.0.4,172.18.0.2,3,40,0,63,1,0
1747334746.5256655,172.18.0.4,172.18.0.2,1,4,0,64,0,0
1747334746.5452483,172.18.0.4,172.18.0.2,1,4,0,65,0,0
1747334746.5507255,172.18.0.4,172.18.0.2,1,4,0,66,0,0
1747334746.567438,172.18.0.4,172.18.0.2,1,4,0,67,0,0
1747334746.575611,172.18.0.4,172.18.0.2,1,4,0,68,0,0
1747334746.5805633,172.18.0.4,172.18.0.2,1,4,0,69,0,0
1747334746.5877044,172.18.0.4,172.18.0.2,1,4,0,70,0,0
1747334746.5940495,172.18.0.4,172.18.0.2,1,4,0,71,0,0
1747334746.5988314,172.18.0.4,172.18.0.2,1,4,0,72,0,0
1747334746.6046298,172.18.0.4,172.18.0.2,1,4,0,73,0,0
1747334746.6102161,172.18.0.4,172.18.0.2,1,4,0,74,0,0
1747334746.6182907,172.18.0.4,172.18.0.2,1,4,0,75,0,0
1747334746.6295164,172.18.0.4,172.18.0.2,1,4,0,76,0,0
1747334746.640173,172.18.0.4,172.18.0.2,1,4,0,77,0,0
