CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.0,3.3,1.3
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,8.2,3.1,0.0
CPU_ALL,T0004,9.9,8.5,0.0
CPU_ALL,T0005,12.2,10.9,0.4
CPU_ALL,T0006,11.8,10.9,0.0
CPU_ALL,T0007,13.0,12.3,0.0
CPU_ALL,T0008,13.2,11.6,0.0
CPU_ALL,T0009,18.8,20.5,0.0
CPU_ALL,T0010,38.0,11.7,0.1
CPU_ALL,T0011,33.0,15.6,0.0
CPU_ALL,T0012,23.1,26.2,0.2
CPU_ALL,T0013,20.7,40.6,0.1
CPU_ALL,T0014,17.8,67.1,0.0
CPU_ALL,T0015,19.0,46.3,0.6
CPU_ALL,T0016,18.1,61.1,0.1
CPU_ALL,T0017,18.8,53.8,0.1
CPU_ALL,T0018,17.6,65.5,0.0
CPU_ALL,T0019,16.5,68.0,0.1
CPU_ALL,T0020,16.1,82.0,0.0
CPU_ALL,T0021,10.5,84.4,0.0
CPU_ALL,T0022,13.1,81.4,0.0
CPU_ALL,T0023,9.1,79.7,0.0
CPU_ALL,T0024,9.6,78.4,0.0
CPU_ALL,T0025,9.8,81.7,0.0
CPU_ALL,T0026,9.9,76.9,0.0
CPU_ALL,T0027,8.7,74.4,0.0
CPU_ALL,T0028,8.6,72.1,0.0
CPU_ALL,T0029,7.3,75.9,0.0
CPU_ALL,T0030,8.0,73.1,0.3
CPU_ALL,T0031,8.7,52.0,0.0
CPU_ALL,T0032,11.5,44.7,0.0
CPU_ALL,T0033,9.4,47.4,0.0
CPU_ALL,T0034,3.6,10.0,0.0
CPU_ALL,T0035,12.2,61.0,0.3
CPU_ALL,T0036,11.1,59.7,0.0
CPU_ALL,T0037,8.8,53.8,0.0
CPU_ALL,T0038,13.6,58.3,0.0
CPU_ALL,T0039,24.1,70.1,0.0
CPU_ALL,T0040,21.8,76.3,0.0
CPU_ALL,T0041,20.6,77.6,0.0
CPU_ALL,T0042,21.7,77.6,0.0
CPU_ALL,T0043,21.1,76.8,0.0
CPU_ALL,T0044,20.1,79.3,0.0
CPU_ALL,T0045,21.4,78.6,0.0
CPU_ALL,T0046,22.0,78.0,0.0
CPU_ALL,T0047,21.4,78.1,0.0
CPU_ALL,T0048,21.4,78.6,0.0
CPU_ALL,T0049,21.2,78.5,0.0
CPU_ALL,T0050,22.0,78.0,0.0
CPU_ALL,T0051,21.2,78.1,0.0
CPU_ALL,T0052,21.8,77.8,0.0
CPU_ALL,T0053,21.1,78.1,0.0
CPU_ALL,T0054,21.4,77.9,0.1
CPU_ALL,T0055,20.6,79.1,0.0
CPU_ALL,T0056,21.6,77.7,0.0
CPU_ALL,T0057,20.3,78.8,0.0
CPU_ALL,T0058,21.6,78.2,0.0
CPU_ALL,T0059,21.2,78.7,0.0
CPU_ALL,T0060,20.6,79.2,0.0
CPU_ALL,T0061,21.0,79.0,0.0
CPU_ALL,T0062,20.9,78.6,0.0
CPU_ALL,T0063,20.8,78.5,0.0
CPU_ALL,T0064,21.3,78.7,0.0
CPU_ALL,T0065,20.9,78.5,0.0
CPU_ALL,T0066,21.9,78.1,0.0
CPU_ALL,T0067,20.7,79.0,0.0
CPU_ALL,T0068,20.4,78.5,0.0
CPU_ALL,T0069,21.8,78.2,0.0
CPU_ALL,T0070,21.9,74.5,0.2
CPU_ALL,T0071,26.9,72.8,0.0
CPU_ALL,T0072,28.9,69.8,0.0
CPU_ALL,T0073,27.5,70.7,0.0
CPU_ALL,T0074,28.6,69.7,0.0
CPU_ALL,T0075,29.8,68.1,0.0
CPU_ALL,T0076,29.5,68.8,0.0
CPU_ALL,T0077,29.1,68.7,0.0
CPU_ALL,T0078,29.7,68.4,0.0
CPU_ALL,T0079,29.4,68.5,0.1
CPU_ALL,T0080,29.7,66.9,0.0
CPU_ALL,T0081,29.7,68.7,0.0
CPU_ALL,T0082,28.6,69.2,0.0
CPU_ALL,T0083,29.4,68.5,0.0
CPU_ALL,T0084,29.4,68.9,0.0
CPU_ALL,T0085,28.6,68.6,0.1
CPU_ALL,T0086,30.3,67.1,0.0
CPU_ALL,T0087,35.1,63.7,0.0
CPU_ALL,T0088,29.3,68.2,0.0
CPU_ALL,T0089,29.6,67.5,0.1
CPU_ALL,T0090,28.7,69.6,0.0
CPU_ALL,T0091,28.4,69.6,0.0
CPU_ALL,T0092,29.3,68.1,0.0
CPU_ALL,T0093,29.7,68.0,0.1
CPU_ALL,T0094,29.5,68.5,0.0
CPU_ALL,T0095,29.5,68.1,0.3
CPU_ALL,T0096,30.1,68.1,0.0
CPU_ALL,T0097,29.4,67.4,0.1
CPU_ALL,T0098,29.7,68.9,0.0
CPU_ALL,T0099,29.2,68.9,0.0
CPU_ALL,T0100,29.3,68.2,0.1
CPU_ALL,T0101,28.8,69.2,0.0
CPU_ALL,T0102,28.9,67.8,0.0
CPU_ALL,T0103,29.5,68.0,0.1
CPU_ALL,T0104,28.5,69.0,0.0
CPU_ALL,T0105,29.8,68.2,0.0
CPU_ALL,T0106,29.8,67.5,0.0
CPU_ALL,T0107,28.9,69.6,0.0
CPU_ALL,T0108,28.1,70.4,0.0
CPU_ALL,T0109,29.5,68.2,0.1
CPU_ALL,T0110,30.0,68.2,0.0
CPU_ALL,T0111,29.0,69.1,0.0
CPU_ALL,T0112,29.8,66.8,0.0
CPU_ALL,T0113,29.8,68.1,0.0
CPU_ALL,T0114,29.7,68.0,0.1
CPU_ALL,T0115,30.1,66.8,0.0
CPU_ALL,T0116,28.8,69.4,0.0
CPU_ALL,T0117,28.7,69.4,0.0
CPU_ALL,T0118,29.1,68.4,0.1
CPU_ALL,T0119,28.9,67.5,0.0
CPU_ALL,T0120,28.8,69.2,0.0
CPU_ALL,T0121,29.5,67.9,0.1
CPU_ALL,T0122,29.4,68.4,0.0
CPU_ALL,T0123,28.5,68.9,0.0
CPU_ALL,T0124,28.9,69.5,0.0
CPU_ALL,T0125,29.3,68.2,0.0
CPU_ALL,T0126,29.2,67.9,0.1
CPU_ALL,T0127,29.6,68.5,0.0
CPU_ALL,T0128,29.4,69.1,0.0
CPU_ALL,T0129,29.3,68.2,0.0
CPU_ALL,T0130,28.9,68.9,0.1
CPU_ALL,T0131,20.6,78.3,0.0
CPU_ALL,T0132,20.6,78.8,0.0
CPU_ALL,T0133,22.1,77.9,0.0
CPU_ALL,T0134,21.3,77.9,0.0
CPU_ALL,T0135,21.5,77.9,0.0
CPU_ALL,T0136,21.3,76.8,0.0
CPU_ALL,T0137,21.3,77.3,0.0
CPU_ALL,T0138,22.4,77.6,0.0
