CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.6,3.5,1.6
CPU_ALL,T0002,8.0,0.6,0.0
CPU_ALL,T0003,8.0,2.3,0.0
CPU_ALL,T0004,9.7,8.0,0.0
CPU_ALL,T0005,12.1,10.5,1.1
CPU_ALL,T0006,12.1,10.7,0.0
CPU_ALL,T0007,12.8,11.9,0.0
CPU_ALL,T0008,13.2,11.8,0.0
CPU_ALL,T0009,18.2,24.5,0.0
CPU_ALL,T0010,36.9,11.1,0.8
CPU_ALL,T0011,35.1,14.3,0.0
CPU_ALL,T0012,23.0,24.6,0.1
CPU_ALL,T0013,22.2,34.9,0.2
CPU_ALL,T0014,18.8,69.4,0.0
CPU_ALL,T0015,18.8,43.5,0.3
CPU_ALL,T0016,18.2,57.4,0.1
CPU_ALL,T0017,18.3,51.8,0.1
CPU_ALL,T0018,17.5,61.2,0.1
CPU_ALL,T0019,17.3,60.7,0.0
CPU_ALL,T0020,15.2,80.7,0.1
CPU_ALL,T0021,10.9,76.6,0.0
CPU_ALL,T0022,13.1,82.8,0.0
CPU_ALL,T0023,11.5,79.2,0.0
CPU_ALL,T0024,11.1,78.1,0.0
CPU_ALL,T0025,12.1,80.7,0.0
CPU_ALL,T0026,11.7,78.1,0.0
CPU_ALL,T0027,10.7,74.8,0.0
CPU_ALL,T0028,8.2,72.2,0.0
CPU_ALL,T0029,8.0,69.6,0.0
CPU_ALL,T0030,7.3,74.2,0.1
CPU_ALL,T0031,6.9,74.9,0.0
CPU_ALL,T0032,9.1,55.9,0.0
CPU_ALL,T0033,12.3,43.4,0.0
CPU_ALL,T0034,9.3,25.8,0.2
CPU_ALL,T0035,10.3,51.9,0.0
CPU_ALL,T0036,10.9,61.5,0.0
CPU_ALL,T0037,7.4,34.8,0.0
CPU_ALL,T0038,8.7,73.2,0.0
CPU_ALL,T0039,18.9,49.1,0.0
CPU_ALL,T0040,22.1,75.7,0.0
CPU_ALL,T0041,21.7,76.9,0.0
CPU_ALL,T0042,22.5,77.4,0.0
CPU_ALL,T0043,22.5,77.0,0.0
CPU_ALL,T0044,20.2,79.2,0.0
CPU_ALL,T0045,22.3,77.7,0.0
CPU_ALL,T0046,19.9,78.9,0.0
CPU_ALL,T0047,21.9,77.6,0.0
CPU_ALL,T0048,21.5,78.0,0.0
CPU_ALL,T0049,20.3,79.0,0.0
CPU_ALL,T0050,21.5,78.5,0.0
CPU_ALL,T0051,21.3,78.4,0.0
CPU_ALL,T0052,20.5,78.1,0.0
CPU_ALL,T0053,21.7,78.2,0.0
CPU_ALL,T0054,20.4,79.0,0.0
CPU_ALL,T0055,22.7,77.3,0.0
CPU_ALL,T0056,21.9,77.5,0.0
CPU_ALL,T0057,21.1,78.9,0.0
CPU_ALL,T0058,20.8,77.1,0.0
CPU_ALL,T0059,20.2,79.2,0.0
CPU_ALL,T0060,20.4,78.2,0.0
CPU_ALL,T0061,20.6,78.6,0.2
CPU_ALL,T0062,20.7,78.3,0.0
CPU_ALL,T0063,21.3,78.2,0.0
CPU_ALL,T0064,20.9,78.3,0.0
CPU_ALL,T0065,20.8,78.9,0.0
CPU_ALL,T0066,21.5,78.5,0.0
CPU_ALL,T0067,20.4,78.9,0.0
CPU_ALL,T0068,20.8,77.9,0.0
CPU_ALL,T0069,21.8,77.5,0.0
CPU_ALL,T0070,23.6,74.6,0.1
CPU_ALL,T0071,26.3,73.0,0.0
CPU_ALL,T0072,29.8,68.9,0.0
CPU_ALL,T0073,29.6,68.3,0.0
CPU_ALL,T0074,28.6,68.8,0.0
CPU_ALL,T0075,28.5,68.9,0.1
CPU_ALL,T0076,29.3,68.9,0.0
CPU_ALL,T0077,28.9,67.7,0.1
CPU_ALL,T0078,28.9,68.8,0.0
CPU_ALL,T0079,29.2,68.2,0.0
CPU_ALL,T0080,29.1,69.0,0.0
CPU_ALL,T0081,28.9,69.0,0.0
CPU_ALL,T0082,29.5,68.0,0.0
CPU_ALL,T0083,28.8,68.5,0.1
CPU_ALL,T0084,29.2,69.8,0.0
CPU_ALL,T0085,28.9,69.5,0.0
CPU_ALL,T0086,31.1,67.3,0.0
CPU_ALL,T0087,30.0,67.7,0.0
CPU_ALL,T0088,29.0,68.9,0.1
CPU_ALL,T0089,29.3,68.6,0.0
CPU_ALL,T0090,29.7,68.3,0.0
CPU_ALL,T0091,30.2,68.0,0.0
CPU_ALL,T0092,29.6,68.8,0.1
CPU_ALL,T0093,29.9,68.2,0.0
CPU_ALL,T0094,29.3,68.9,0.0
CPU_ALL,T0095,29.3,67.4,0.1
CPU_ALL,T0096,28.4,69.5,0.0
CPU_ALL,T0097,29.0,68.8,0.0
CPU_ALL,T0098,28.7,68.9,0.1
CPU_ALL,T0099,28.5,68.3,0.0
CPU_ALL,T0100,28.1,67.0,0.1
CPU_ALL,T0101,28.4,68.4,0.0
CPU_ALL,T0102,29.0,67.9,0.0
CPU_ALL,T0103,28.9,68.4,0.0
CPU_ALL,T0104,30.2,67.4,0.0
CPU_ALL,T0105,29.7,68.0,0.1
CPU_ALL,T0106,28.8,67.2,0.0
CPU_ALL,T0107,29.0,68.1,0.0
CPU_ALL,T0108,29.1,68.2,0.1
CPU_ALL,T0109,28.8,68.7,0.0
CPU_ALL,T0110,29.1,67.9,0.1
CPU_ALL,T0111,29.2,68.2,0.0
CPU_ALL,T0112,29.2,67.0,0.0
CPU_ALL,T0113,30.7,67.2,0.0
CPU_ALL,T0114,30.1,64.9,0.1
CPU_ALL,T0115,29.8,67.9,0.0
CPU_ALL,T0116,30.5,67.6,0.0
CPU_ALL,T0117,29.7,68.5,0.0
CPU_ALL,T0118,29.9,67.9,0.0
CPU_ALL,T0119,29.3,67.2,0.1
CPU_ALL,T0120,29.6,68.9,0.0
CPU_ALL,T0121,29.0,68.8,0.0
CPU_ALL,T0122,29.8,68.1,0.1
CPU_ALL,T0123,29.2,68.3,0.0
CPU_ALL,T0124,28.4,69.4,0.0
CPU_ALL,T0125,28.5,69.3,0.1
CPU_ALL,T0126,28.5,68.4,0.0
CPU_ALL,T0127,30.1,67.5,0.1
CPU_ALL,T0128,29.5,67.5,0.0
CPU_ALL,T0129,29.7,68.2,0.0
CPU_ALL,T0130,29.2,67.3,0.2
CPU_ALL,T0131,21.7,76.4,0.0
CPU_ALL,T0132,21.9,76.5,0.0
CPU_ALL,T0133,20.9,77.6,0.0
CPU_ALL,T0134,21.2,77.0,0.0
CPU_ALL,T0135,20.9,78.3,0.0
CPU_ALL,T0136,21.6,76.5,0.0
CPU_ALL,T0137,21.5,77.6,0.0
CPU_ALL,T0138,21.5,77.9,0.0
