CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.8,3.7,1.4
CPU_ALL,T0002,7.9,0.8,0.0
CPU_ALL,T0003,8.5,3.4,0.0
CPU_ALL,T0004,10.4,8.6,0.0
CPU_ALL,T0005,12.0,11.0,0.5
CPU_ALL,T0006,11.4,10.9,0.0
CPU_ALL,T0007,13.4,12.4,0.0
CPU_ALL,T0008,12.6,12.1,0.0
CPU_ALL,T0009,20.0,29.4,0.0
CPU_ALL,T0010,37.5,11.2,0.2
CPU_ALL,T0011,36.1,15.6,0.1
CPU_ALL,T0012,24.1,25.2,0.1
CPU_ALL,T0013,21.6,34.8,0.1
CPU_ALL,T0014,18.6,67.8,0.0
CPU_ALL,T0015,18.8,43.9,0.5
CPU_ALL,T0016,17.9,59.6,0.2
CPU_ALL,T0017,18.5,53.2,0.1
CPU_ALL,T0018,17.6,60.6,0.0
CPU_ALL,T0019,16.8,68.4,0.0
CPU_ALL,T0020,14.6,81.9,0.0
CPU_ALL,T0021,12.5,75.0,0.1
CPU_ALL,T0022,13.5,81.4,0.0
CPU_ALL,T0023,10.4,80.7,0.0
CPU_ALL,T0024,11.3,77.0,0.0
CPU_ALL,T0025,10.1,80.5,0.1
CPU_ALL,T0026,9.9,74.6,0.0
CPU_ALL,T0027,10.9,71.8,0.0
CPU_ALL,T0028,9.4,71.3,0.1
CPU_ALL,T0029,8.1,71.1,0.0
CPU_ALL,T0030,8.0,72.9,0.3
CPU_ALL,T0031,7.7,71.8,0.1
CPU_ALL,T0032,11.6,44.5,0.0
CPU_ALL,T0033,11.5,45.3,0.0
CPU_ALL,T0034,9.6,16.1,0.0
CPU_ALL,T0035,12.0,58.8,0.5
CPU_ALL,T0036,9.9,62.1,0.0
CPU_ALL,T0037,7.0,30.9,0.0
CPU_ALL,T0038,15.8,51.3,0.0
CPU_ALL,T0039,21.5,70.5,0.0
CPU_ALL,T0040,22.7,76.2,0.0
CPU_ALL,T0041,21.5,76.6,0.0
CPU_ALL,T0042,20.1,78.0,0.0
CPU_ALL,T0043,18.8,78.1,0.0
CPU_ALL,T0044,19.0,77.8,0.0
CPU_ALL,T0045,19.8,78.2,0.1
CPU_ALL,T0046,18.1,78.6,0.0
CPU_ALL,T0047,20.7,79.3,0.0
CPU_ALL,T0048,18.8,79.3,0.0
CPU_ALL,T0049,20.9,78.5,0.0
CPU_ALL,T0050,20.2,78.3,0.0
CPU_ALL,T0051,19.3,78.0,0.0
CPU_ALL,T0052,21.9,77.8,0.0
CPU_ALL,T0053,21.3,78.1,0.0
CPU_ALL,T0054,20.5,78.7,0.0
CPU_ALL,T0055,21.5,78.0,0.0
CPU_ALL,T0056,19.7,78.8,0.0
CPU_ALL,T0057,21.1,77.7,0.0
CPU_ALL,T0058,19.9,79.5,0.0
CPU_ALL,T0059,21.1,76.2,0.0
CPU_ALL,T0060,20.5,78.8,0.0
CPU_ALL,T0061,21.0,78.1,0.0
CPU_ALL,T0062,20.5,78.6,0.0
CPU_ALL,T0063,21.2,78.3,0.0
CPU_ALL,T0064,20.3,78.7,0.0
CPU_ALL,T0065,19.0,79.4,0.0
CPU_ALL,T0066,18.5,79.3,0.0
CPU_ALL,T0067,21.6,78.3,0.0
CPU_ALL,T0068,21.3,77.4,0.0
CPU_ALL,T0069,20.9,78.5,0.0
CPU_ALL,T0070,22.9,73.4,0.0
CPU_ALL,T0071,25.9,73.0,0.0
CPU_ALL,T0072,28.8,68.8,0.1
CPU_ALL,T0073,29.2,69.6,0.0
CPU_ALL,T0074,29.6,68.6,0.0
CPU_ALL,T0075,30.0,67.4,0.1
CPU_ALL,T0076,29.0,68.0,0.0
CPU_ALL,T0077,29.8,68.1,0.0
CPU_ALL,T0078,30.1,66.4,0.1
CPU_ALL,T0079,29.3,68.6,0.0
CPU_ALL,T0080,29.3,68.9,0.0
CPU_ALL,T0081,29.5,68.4,0.0
CPU_ALL,T0082,29.9,67.0,0.0
CPU_ALL,T0083,30.4,66.9,0.1
CPU_ALL,T0084,30.2,66.8,0.0
CPU_ALL,T0085,30.3,66.4,0.0
CPU_ALL,T0086,30.8,66.4,0.1
CPU_ALL,T0087,33.8,64.7,0.0
CPU_ALL,T0088,31.3,65.4,0.0
CPU_ALL,T0089,29.7,68.3,0.0
CPU_ALL,T0090,30.0,68.8,0.1
CPU_ALL,T0091,30.4,67.7,0.0
CPU_ALL,T0092,29.1,68.7,0.0
CPU_ALL,T0093,29.0,66.2,0.0
CPU_ALL,T0094,30.4,67.0,0.1
CPU_ALL,T0095,30.1,67.0,0.0
CPU_ALL,T0096,30.1,66.6,0.0
CPU_ALL,T0097,30.0,67.6,0.1
CPU_ALL,T0098,29.1,68.7,0.0
CPU_ALL,T0099,28.8,69.3,0.0
CPU_ALL,T0100,30.0,68.1,0.0
CPU_ALL,T0101,28.5,69.8,0.0
CPU_ALL,T0102,29.3,68.3,0.1
CPU_ALL,T0103,29.4,67.1,0.0
CPU_ALL,T0104,28.8,68.4,0.0
CPU_ALL,T0105,29.8,68.0,0.1
CPU_ALL,T0106,29.1,68.0,0.0
CPU_ALL,T0107,29.8,68.7,0.0
CPU_ALL,T0108,29.9,69.6,0.0
CPU_ALL,T0109,29.2,68.9,0.0
CPU_ALL,T0110,30.2,67.7,0.1
CPU_ALL,T0111,29.5,68.8,0.0
CPU_ALL,T0112,29.7,66.5,0.1
CPU_ALL,T0113,28.8,68.9,0.0
CPU_ALL,T0114,29.8,67.2,0.0
CPU_ALL,T0115,29.9,66.8,0.1
CPU_ALL,T0116,30.2,67.1,0.0
CPU_ALL,T0117,30.5,66.2,0.1
CPU_ALL,T0118,29.3,68.6,0.0
CPU_ALL,T0119,29.6,67.4,0.0
CPU_ALL,T0120,30.4,66.8,0.1
CPU_ALL,T0121,30.2,67.7,0.0
CPU_ALL,T0122,29.4,69.0,0.1
CPU_ALL,T0123,30.4,67.4,0.0
CPU_ALL,T0124,29.9,67.4,0.0
CPU_ALL,T0125,30.0,67.1,0.1
CPU_ALL,T0126,30.0,67.5,0.1
CPU_ALL,T0127,30.6,67.3,0.0
CPU_ALL,T0128,29.1,68.9,0.0
CPU_ALL,T0129,30.5,66.8,0.0
CPU_ALL,T0130,28.3,67.4,0.1
CPU_ALL,T0131,22.3,76.9,0.0
CPU_ALL,T0132,21.0,75.8,0.0
CPU_ALL,T0133,21.8,77.8,0.0
CPU_ALL,T0134,19.8,78.4,0.0
CPU_ALL,T0135,19.8,78.3,0.0
CPU_ALL,T0136,18.4,77.1,0.1
CPU_ALL,T0137,19.7,75.8,0.0
CPU_ALL,T0138,22.3,77.4,0.0
