1747339151.3201532,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339151.3284318,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339151.3397985,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339151.3602946,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339151.3807304,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339151.399651,172.18.0.4,172.18.0.2,3,30,0,55,1,0
1747339151.413639,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747339151.4227803,172.18.0.4,172.18.0.2,3,38,0,57,1,0
1747339151.4365036,172.18.0.4,172.18.0.2,1,4,0,58,0,0
1747339151.4531007,172.18.0.4,172.18.0.2,1,4,0,59,0,0
1747339151.476085,172.18.0.4,172.18.0.2,1,4,0,60,0,0
1747339151.490317,172.18.0.4,172.18.0.2,1,4,0,61,0,0
1747339151.5085015,172.18.0.4,172.18.0.2,1,4,0,62,0,0
1747339151.52169,172.18.0.4,172.18.0.2,3,40,0,63,1,0
1747339151.5393898,172.18.0.4,172.18.0.2,1,4,0,64,0,0
1747339151.552815,172.18.0.4,172.18.0.2,1,4,0,65,0,0
1747339151.5700223,172.18.0.4,172.18.0.2,1,4,0,66,0,0
1747339151.6113467,172.18.0.4,172.18.0.2,1,4,0,67,0,0
1747339151.6664693,172.18.0.4,172.18.0.2,3,40,0,65,1,0
1747339151.683749,172.18.0.4,172.18.0.2,3,38,0,64,1,0
1747339151.701987,172.18.0.4,172.18.0.2,3,30,0,64,1,0
1747339151.7122862,172.18.0.4,172.18.0.2,3,30,0,62,1,0
1747339151.7230546,172.18.0.4,172.18.0.2,1,4,0,61,0,0
1747339151.775048,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339151.8033352,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339151.8805065,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339151.8911896,172.18.0.4,172.18.0.2,3,30,0,50,1,0
1747339151.898839,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339151.908129,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339151.9141772,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339151.9211493,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339151.9279056,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339151.935731,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339151.950561,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339151.9583385,172.18.0.4,172.18.0.2,3,40,0,53,1,0
1747339151.9656925,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339151.9760258,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339151.9956272,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.01035,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.0258904,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.0368922,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.0472023,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.065835,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.0822644,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.0964248,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747339152.1237047,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747339152.1514654,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747339152.1688185,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747339152.1794767,172.18.0.4,172.18.0.2,1,4,0,58,0,0
1747339152.201631,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747339152.2227354,172.18.0.4,172.18.0.2,1,4,0,56,0,0
1747339152.2350001,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747339152.248173,172.18.0.4,172.18.0.2,1,4,0,57,0,0
1747339152.255597,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.2642572,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339152.2931125,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339152.3164535,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339152.3259356,172.18.0.4,172.18.0.2,1,4,0,50,0,0
1747339152.3346822,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.3458931,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339152.352789,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339152.3634236,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.3693426,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.38941,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.3956633,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4016628,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4082704,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4166887,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.423931,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4323967,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4387462,172.18.0.4,172.18.0.2,1,4,0,51,0,0
1747339152.4449022,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339152.4496696,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339152.4597814,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339152.4666216,172.18.0.4,172.18.0.2,1,4,0,52,0,0
1747339152.4716325,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339152.4792233,172.18.0.4,172.18.0.2,1,4,0,53,0,0
1747339152.4896405,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.4980688,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.5118704,172.18.0.4,172.18.0.2,1,4,0,54,0,0
1747339152.5177572,172.18.0.4,172.18.0.2,1,4,0,55,0,0
1747339152.5233884,172.18.0.4,172.18.0.2,1,4,0,56,0,0
