CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.1,3.2,1.5
CPU_ALL,T0002,7.9,0.6,0.0
CPU_ALL,T0003,8.6,3.0,0.0
CPU_ALL,T0004,10.0,8.7,0.0
CPU_ALL,T0005,12.3,10.8,0.6
CPU_ALL,T0006,11.7,10.3,0.0
CPU_ALL,T0007,12.8,12.4,0.0
CPU_ALL,T0008,12.7,11.8,0.0
CPU_ALL,T0009,20.2,22.0,0.0
CPU_ALL,T0010,37.3,12.7,0.4
CPU_ALL,T0011,33.1,15.3,0.1
CPU_ALL,T0012,22.3,23.7,0.1
CPU_ALL,T0013,22.0,35.7,0.1
CPU_ALL,T0014,18.0,65.0,0.0
CPU_ALL,T0015,18.8,45.3,0.7
CPU_ALL,T0016,18.2,59.1,0.2
CPU_ALL,T0017,19.9,59.1,0.0
CPU_ALL,T0018,17.4,59.1,0.1
CPU_ALL,T0019,17.4,66.6,0.1
CPU_ALL,T0020,13.5,82.6,0.0
CPU_ALL,T0021,11.3,74.0,0.0
CPU_ALL,T0022,13.5,81.8,0.0
CPU_ALL,T0023,9.1,78.3,0.0
CPU_ALL,T0024,9.3,76.8,0.0
CPU_ALL,T0025,10.1,78.6,0.1
CPU_ALL,T0026,10.5,79.0,0.0
CPU_ALL,T0027,10.0,71.9,0.0
CPU_ALL,T0028,7.9,73.2,0.0
CPU_ALL,T0029,7.8,69.1,0.0
CPU_ALL,T0030,8.2,71.5,0.1
CPU_ALL,T0031,7.8,70.5,0.0
CPU_ALL,T0032,10.3,37.1,0.0
CPU_ALL,T0033,10.8,31.2,0.0
CPU_ALL,T0034,3.8,20.4,0.0
CPU_ALL,T0035,11.6,59.5,0.1
CPU_ALL,T0036,10.9,64.5,0.0
CPU_ALL,T0037,6.3,22.7,0.0
CPU_ALL,T0038,11.5,51.2,0.0
CPU_ALL,T0039,23.5,68.5,0.0
CPU_ALL,T0040,22.1,77.4,0.0
CPU_ALL,T0041,21.7,77.3,0.0
CPU_ALL,T0042,22.0,77.7,0.0
CPU_ALL,T0043,20.8,79.1,0.0
CPU_ALL,T0044,21.5,78.5,0.0
CPU_ALL,T0045,21.2,78.5,0.0
CPU_ALL,T0046,20.1,79.5,0.0
CPU_ALL,T0047,19.7,77.7,0.0
CPU_ALL,T0048,19.8,79.3,0.0
