MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.4,-0.0,-0.0,1956.0,6848.7,-0.0,-0.0,1956.0,156.9,3939.3,2783.1,-1.0,452.5,0.0,2996.2
MEM,T0002,15677.4,-0.0,-0.0,1956.0,6578.8,-0.0,-0.0,1956.0,152.9,3935.3,3061.5,-1.0,452.5,0.0,2996.2
MEM,T0003,15677.4,-0.0,-0.0,1956.0,6322.6,-0.0,-0.0,1956.0,152.9,3935.4,3284.5,-1.0,452.5,0.0,2996.3
MEM,T0004,15677.4,-0.0,-0.0,1956.0,6224.2,-0.0,-0.0,1956.0,152.9,3936.0,3294.5,-1.0,452.5,0.0,2996.9
MEM,T0005,15677.4,-0.0,-0.0,1956.0,6080.6,-0.0,-0.0,1956.0,152.9,3936.8,3347.1,-1.0,452.6,0.0,2997.7
MEM,T0006,15677.4,-0.0,-0.0,1956.0,5927.9,-0.0,-0.0,1956.0,152.9,3937.4,3400.5,-1.0,452.6,0.0,2998.4
MEM,T0007,15677.4,-0.0,-0.0,1956.0,5804.6,-0.0,-0.0,1956.0,152.9,3938.1,3437.5,-1.0,452.6,0.0,2999.0
MEM,T0008,15677.4,-0.0,-0.0,1956.0,5718.5,-0.0,-0.0,1956.0,153.2,3939.2,3467.7,-1.0,452.6,0.0,2999.6
MEM,T0009,15677.4,-0.0,-0.0,1956.0,5689.4,-0.0,-0.0,1956.0,153.4,3939.7,3496.9,-1.0,452.6,0.0,3000.1
MEM,T0010,15677.4,-0.0,-0.0,1956.0,5391.9,-0.0,-0.0,1956.0,161.2,3948.0,3680.2,-1.0,452.6,0.0,3000.7
MEM,T0011,15677.4,-0.0,-0.0,1956.0,5017.5,-0.0,-0.0,1956.0,184.9,3972.8,3908.5,-1.0,452.6,0.0,3001.7
MEM,T0012,15677.4,-0.0,-0.0,1956.0,4709.5,-0.0,-0.0,1956.0,399.0,4187.8,3956.8,-1.0,452.6,0.0,3002.4
MEM,T0013,15677.4,-0.0,-0.0,1956.0,4515.1,-0.0,-0.0,1956.0,458.1,4247.6,4002.4,-1.0,452.6,0.0,3003.1
MEM,T0014,15677.4,-0.0,-0.0,1956.0,4556.3,-0.0,-0.0,1956.0,273.1,4062.9,4036.5,-1.0,452.6,0.0,3003.6
MEM,T0015,15677.4,-0.0,-0.0,1956.0,4333.8,-0.0,-0.0,1956.0,390.0,4180.5,4072.8,-1.0,452.6,0.0,3004.2
MEM,T0016,15677.4,-0.0,-0.0,1956.0,4203.9,-0.0,-0.0,1956.0,349.7,4140.5,4109.8,-1.0,452.6,0.0,3004.7
MEM,T0017,15677.4,-0.0,-0.0,1956.0,4143.0,-0.0,-0.0,1956.0,401.1,4192.6,4148.2,-1.0,452.6,0.0,3005.2
MEM,T0018,15677.4,-0.0,-0.0,1956.0,4096.0,-0.0,-0.0,1956.0,345.6,4137.5,4179.6,-1.0,452.6,0.0,3005.7
MEM,T0019,15677.4,-0.0,-0.0,1956.0,3983.7,-0.0,-0.0,1956.0,409.6,4201.8,4209.8,-1.0,452.6,0.0,3006.1
MEM,T0020,15677.4,-0.0,-0.0,1956.0,3978.8,-0.0,-0.0,1956.0,409.6,4202.0,4215.0,-1.0,452.6,0.0,3006.3
MEM,T0021,15677.4,-0.0,-0.0,1956.0,3958.8,-0.0,-0.0,1956.0,409.6,4202.1,4231.2,-1.0,452.6,0.0,3006.3
MEM,T0022,15677.4,-0.0,-0.0,1956.0,3935.0,-0.0,-0.0,1956.0,409.6,4202.3,4253.9,-1.0,452.6,0.0,3006.6
MEM,T0023,15677.4,-0.0,-0.0,1956.0,3891.1,-0.0,-0.0,1956.0,409.6,4202.4,4269.7,-1.0,452.6,0.0,3006.7
