1747336534.922428,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747336534.9325922,172.18.0.3,172.18.0.2,3,40,0,51,1,0
1747336534.9411511,172.18.0.3,172.18.0.2,1,4,0,52,0,0
1747336534.9512882,172.18.0.3,172.18.0.2,1,4,0,53,0,0
1747336534.9583757,172.18.0.3,172.18.0.2,1,4,0,54,0,0
1747336534.9679575,172.18.0.3,172.18.0.2,1,4,0,55,0,0
1747336534.9738278,172.18.0.3,172.18.0.2,1,4,0,56,0,0
1747336534.9800467,172.18.0.3,172.18.0.2,1,4,0,57,0,0
1747336534.9862638,172.18.0.3,172.18.0.2,1,4,0,58,0,0
1747336534.992705,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747336535.0014992,172.18.0.3,172.18.0.2,1,4,0,60,0,0
1747336535.0090425,172.18.0.3,172.18.0.2,3,37,0,61,1,0
1747336535.017821,172.18.0.3,172.18.0.2,1,4,0,62,0,0
1747336535.024633,172.18.0.3,172.18.0.2,1,4,0,63,0,0
1747336535.0326235,172.18.0.3,172.18.0.2,1,4,0,64,0,0
1747336535.0400574,172.18.0.3,172.18.0.2,3,37,0,65,1,0
1747336535.047228,172.18.0.3,172.18.0.2,3,38,0,66,1,0
1747336535.0575929,172.18.0.3,172.18.0.2,3,30,0,67,1,0
1747336535.06363,172.18.0.3,172.18.0.2,3,30,0,68,1,0
1747336535.0691586,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747336535.0783749,172.18.0.3,172.18.0.2,1,4,0,70,0,0
1747336535.087532,172.18.0.3,172.18.0.2,1,4,0,71,0,0
1747336535.0988703,172.18.0.3,172.18.0.2,1,4,0,72,0,0
1747336535.1049314,172.18.0.3,172.18.0.2,1,4,0,73,0,0
1747336535.1110373,172.18.0.3,172.18.0.2,1,4,0,74,0,0
1747336535.1176202,172.18.0.3,172.18.0.2,3,40,0,75,1,0
1747336535.1272388,172.18.0.3,172.18.0.2,1,4,0,76,0,0
1747336535.1344714,172.18.0.3,172.18.0.2,1,4,0,77,0,0
1747336535.14083,172.18.0.3,172.18.0.2,3,40,0,78,1,0
1747336535.1477406,172.18.0.3,172.18.0.2,1,4,0,79,0,0
1747336535.154766,172.18.0.3,172.18.0.2,1,4,0,80,0,0
1747336535.1639087,172.18.0.3,172.18.0.2,3,30,0,81,1,0
1747336535.171913,172.18.0.3,172.18.0.2,3,38,0,82,1,0
1747336535.1788912,172.18.0.3,172.18.0.2,3,40,0,83,1,0
1747336535.1935008,172.18.0.3,172.18.0.2,1,4,0,84,0,0
1747336535.2038894,172.18.0.3,172.18.0.2,3,40,0,85,1,0
1747336535.2157583,172.18.0.3,172.18.0.2,1,4,0,86,0,0
1747336535.227148,172.18.0.3,172.18.0.2,3,38,0,87,1,0
1747336535.2427897,172.18.0.3,172.18.0.2,1,4,0,88,0,0
1747336535.2504797,172.18.0.3,172.18.0.2,1,4,0,89,0,0
1747336535.2587528,172.18.0.3,172.18.0.2,1,4,0,90,0,0
1747336535.2674336,172.18.0.3,172.18.0.2,1,4,0,91,0,0
1747336535.2781348,172.18.0.3,172.18.0.2,3,40,0,92,1,0
1747336535.2903829,172.18.0.3,172.18.0.2,3,36,0,93,1,0
1747336535.299248,172.18.0.3,172.18.0.2,1,4,0,93,0,0
1747336535.307068,172.18.0.3,172.18.0.2,3,40,0,94,1,0
1747336535.315191,172.18.0.3,172.18.0.2,1,4,0,93,0,0
1747336535.3227258,172.18.0.3,172.18.0.2,1,4,0,92,0,0
1747336535.3290544,172.18.0.3,172.18.0.2,1,4,0,92,0,0
1747336535.3383603,172.18.0.3,172.18.0.2,1,4,0,89,0,0
1747336535.344711,172.18.0.3,172.18.0.2,1,4,0,90,0,0
1747336535.3512723,172.18.0.3,172.18.0.2,1,4,0,89,0,0
1747336535.3621712,172.18.0.3,172.18.0.2,1,4,0,85,0,0
1747336535.3732378,172.18.0.3,172.18.0.2,1,4,0,79,0,0
1747336535.380404,172.18.0.3,172.18.0.2,1,4,0,77,0,0
1747336535.3869433,172.18.0.3,172.18.0.2,3,38,0,73,1,0
1747336535.397529,172.18.0.3,172.18.0.2,1,4,0,69,0,0
1747336535.406965,172.18.0.3,172.18.0.2,3,38,0,65,1,0
1747336535.41484,172.18.0.3,172.18.0.2,1,4,0,62,0,0
1747336535.4229407,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747336535.4318182,172.18.0.3,172.18.0.2,1,4,0,60,0,0
1747336535.4449751,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747336535.4531398,172.18.0.3,172.18.0.2,1,4,0,59,0,0
1747336535.471129,172.18.0.3,172.18.0.2,3,30,0,58,1,0
1747336535.480599,172.18.0.3,172.18.0.2,3,40,0,57,1,0
1747336536.5332158,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747336536.540602,172.18.0.3,172.18.0.2,1,4,0,50,0,0
1747336536.54794,172.18.0.3,172.18.0.2,1,4,0,50,0,0
