CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.4,3.2,1.0
CPU_ALL,T0002,7.8,0.7,0.0
CPU_ALL,T0003,8.6,4.0,0.0
CPU_ALL,T0004,10.2,8.7,0.0
CPU_ALL,T0005,10.7,10.9,1.3
CPU_ALL,T0006,11.6,11.4,0.0
CPU_ALL,T0007,13.9,12.5,0.0
CPU_ALL,T0008,23.4,30.3,0.0
CPU_ALL,T0009,13.5,12.6,0.0
CPU_ALL,T0010,35.2,11.0,0.0
CPU_ALL,T0011,34.6,22.5,0.0
CPU_ALL,T0012,26.5,25.8,0.1
CPU_ALL,T0013,22.6,67.7,0.0
CPU_ALL,T0014,20.4,70.9,0.0
CPU_ALL,T0015,19.2,41.1,0.6
CPU_ALL,T0016,18.1,57.2,0.1
CPU_ALL,T0017,18.6,45.6,0.2
CPU_ALL,T0018,17.9,65.7,0.1
CPU_ALL,T0019,17.1,77.5,0.0
CPU_ALL,T0020,12.1,79.6,0.0
CPU_ALL,T0021,11.9,85.0,0.0
CPU_ALL,T0022,12.9,80.1,0.0
CPU_ALL,T0023,10.4,80.6,0.0
CPU_ALL,T0024,8.2,76.7,0.0
CPU_ALL,T0025,8.1,74.1,0.1
CPU_ALL,T0026,10.6,73.5,0.0
CPU_ALL,T0027,10.2,73.5,0.0
CPU_ALL,T0028,7.4,74.8,0.0
CPU_ALL,T0029,8.6,68.4,0.0
CPU_ALL,T0030,7.5,71.4,0.3
CPU_ALL,T0031,9.7,54.0,0.0
CPU_ALL,T0032,10.0,53.7,0.0
CPU_ALL,T0033,11.0,43.2,0.0
CPU_ALL,T0034,3.1,3.2,0.0
CPU_ALL,T0035,9.3,47.3,0.3
CPU_ALL,T0036,8.2,32.1,0.0
CPU_ALL,T0037,8.6,73.7,0.0
CPU_ALL,T0038,20.7,57.3,0.0
CPU_ALL,T0039,22.4,75.1,0.1
CPU_ALL,T0040,22.2,76.6,0.0
CPU_ALL,T0041,20.9,78.6,0.0
CPU_ALL,T0042,21.2,78.6,0.0
CPU_ALL,T0043,20.6,78.2,0.0
CPU_ALL,T0044,21.0,79.0,0.0
CPU_ALL,T0045,19.5,78.7,0.0
CPU_ALL,T0046,19.5,78.4,0.0
CPU_ALL,T0047,21.5,75.7,0.0
CPU_ALL,T0048,21.6,78.2,0.0
CPU_ALL,T0049,21.4,78.1,0.0
CPU_ALL,T0050,21.8,78.1,0.0
CPU_ALL,T0051,21.6,78.3,0.0
CPU_ALL,T0052,20.8,78.8,0.0
CPU_ALL,T0053,21.3,78.3,0.0
CPU_ALL,T0054,21.6,78.2,0.0
CPU_ALL,T0055,21.8,78.1,0.0
CPU_ALL,T0056,21.3,78.4,0.0
CPU_ALL,T0057,21.2,76.4,0.0
CPU_ALL,T0058,21.0,79.0,0.0
CPU_ALL,T0059,21.4,78.5,0.0
CPU_ALL,T0060,20.2,79.2,0.0
CPU_ALL,T0061,21.4,78.6,0.0
CPU_ALL,T0062,20.5,79.0,0.0
CPU_ALL,T0063,19.8,78.2,0.0
CPU_ALL,T0064,20.5,78.6,0.0
CPU_ALL,T0065,20.6,78.8,0.0
CPU_ALL,T0066,21.7,78.2,0.0
CPU_ALL,T0067,20.9,78.5,0.0
CPU_ALL,T0068,21.0,78.8,0.0
