CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.7,3.2,1.5
CPU_ALL,T0002,7.9,0.5,0.0
CPU_ALL,T0003,8.4,3.0,0.0
CPU_ALL,T0004,9.9,8.8,0.0
CPU_ALL,T0005,11.7,10.7,0.6
CPU_ALL,T0006,11.3,11.5,0.0
CPU_ALL,T0007,14.0,13.8,0.0
CPU_ALL,T0008,20.1,25.5,0.0
CPU_ALL,T0009,17.0,18.1,0.0
CPU_ALL,T0010,35.9,9.9,0.3
CPU_ALL,T0011,33.4,21.7,0.0
CPU_ALL,T0012,20.7,21.7,0.1
CPU_ALL,T0013,23.1,60.6,0.1
CPU_ALL,T0014,23.8,68.8,0.0
CPU_ALL,T0015,20.9,70.2,0.0
CPU_ALL,T0016,18.9,40.8,0.1
CPU_ALL,T0017,17.7,54.4,0.1
CPU_ALL,T0018,18.0,47.5,0.1
CPU_ALL,T0019,18.0,70.0,0.1
CPU_ALL,T0020,16.9,79.3,0.0
CPU_ALL,T0021,13.0,82.5,0.0
CPU_ALL,T0022,11.2,80.0,0.0
CPU_ALL,T0023,12.1,81.1,0.0
CPU_ALL,T0024,10.2,77.9,0.0
CPU_ALL,T0025,8.0,79.3,0.0
CPU_ALL,T0026,8.0,74.3,0.0
CPU_ALL,T0027,9.6,71.8,0.0
CPU_ALL,T0028,9.8,73.9,0.0
CPU_ALL,T0029,6.8,75.4,0.0
CPU_ALL,T0030,7.9,70.8,0.2
CPU_ALL,T0031,9.9,57.5,0.0
CPU_ALL,T0032,10.4,38.4,0.0
CPU_ALL,T0033,10.7,62.7,0.0
CPU_ALL,T0034,10.8,48.3,0.0
CPU_ALL,T0035,12.4,53.4,0.2
CPU_ALL,T0036,11.0,41.6,0.0
CPU_ALL,T0037,12.6,44.4,0.0
CPU_ALL,T0038,21.3,66.7,0.0
CPU_ALL,T0039,21.1,76.8,0.0
CPU_ALL,T0040,21.0,78.2,0.0
CPU_ALL,T0041,20.3,77.9,0.0
CPU_ALL,T0042,22.2,77.7,0.0
CPU_ALL,T0043,21.5,78.3,0.0
CPU_ALL,T0044,19.7,74.6,0.0
CPU_ALL,T0045,21.8,78.2,0.0
CPU_ALL,T0046,20.4,78.9,0.0
CPU_ALL,T0047,21.0,78.3,0.0
CPU_ALL,T0048,22.0,77.5,0.0
CPU_ALL,T0049,21.0,78.6,0.0
CPU_ALL,T0050,21.3,78.4,0.0
CPU_ALL,T0051,22.0,78.0,0.0
CPU_ALL,T0052,20.7,78.0,0.0
CPU_ALL,T0053,20.1,79.5,0.0
CPU_ALL,T0054,21.9,78.1,0.0
CPU_ALL,T0055,20.6,78.1,0.0
CPU_ALL,T0056,21.0,77.1,0.0
CPU_ALL,T0057,20.2,78.4,0.0
CPU_ALL,T0058,21.7,77.9,0.0
CPU_ALL,T0059,20.3,78.6,0.0
CPU_ALL,T0060,21.2,78.0,0.0
CPU_ALL,T0061,21.1,77.5,0.0
CPU_ALL,T0062,21.4,77.6,0.0
CPU_ALL,T0063,20.0,79.9,0.0
CPU_ALL,T0064,19.7,77.6,0.0
CPU_ALL,T0065,22.2,77.2,0.0
CPU_ALL,T0066,21.9,77.6,0.0
CPU_ALL,T0067,19.8,75.3,0.0
CPU_ALL,T0068,20.3,79.1,0.0
CPU_ALL,T0069,22.4,77.2,0.0
CPU_ALL,T0070,21.5,74.9,0.2
CPU_ALL,T0071,26.4,72.9,0.0
CPU_ALL,T0072,29.8,68.7,0.0
CPU_ALL,T0073,30.0,68.6,0.1
CPU_ALL,T0074,29.7,68.3,0.0
CPU_ALL,T0075,30.3,68.1,0.0
CPU_ALL,T0076,29.0,69.1,0.0
CPU_ALL,T0077,29.4,69.3,0.0
CPU_ALL,T0078,28.5,69.1,0.0
CPU_ALL,T0079,30.0,68.3,0.1
CPU_ALL,T0080,29.7,69.1,0.0
CPU_ALL,T0081,28.9,69.4,0.0
CPU_ALL,T0082,29.2,67.6,0.0
CPU_ALL,T0083,29.2,67.7,0.0
CPU_ALL,T0084,29.6,68.8,0.1
CPU_ALL,T0085,29.9,67.8,0.0
CPU_ALL,T0086,28.8,67.7,0.0
CPU_ALL,T0087,29.6,68.0,0.0
CPU_ALL,T0088,32.2,65.0,0.0
CPU_ALL,T0089,34.5,63.4,0.0
CPU_ALL,T0090,33.2,64.0,0.1
CPU_ALL,T0091,33.3,63.9,0.0
CPU_ALL,T0092,31.8,65.9,0.0
CPU_ALL,T0093,31.6,65.2,0.0
CPU_ALL,T0094,30.2,68.2,0.1
CPU_ALL,T0095,34.0,62.6,0.0
CPU_ALL,T0096,32.0,65.2,0.0
CPU_ALL,T0097,29.3,67.3,0.0
CPU_ALL,T0098,32.8,65.6,0.1
CPU_ALL,T0099,31.6,65.4,0.0
CPU_ALL,T0100,31.8,65.2,0.0
CPU_ALL,T0101,31.9,66.6,0.1
CPU_ALL,T0102,30.4,67.4,0.0
CPU_ALL,T0103,33.7,64.4,0.0
CPU_ALL,T0104,28.9,68.5,0.1
CPU_ALL,T0105,29.2,68.6,0.0
CPU_ALL,T0106,29.6,68.5,0.0
CPU_ALL,T0107,28.7,67.9,0.1
CPU_ALL,T0108,28.6,67.5,0.0
CPU_ALL,T0109,29.2,69.1,0.0
CPU_ALL,T0110,28.9,68.4,0.0
CPU_ALL,T0111,29.1,68.1,0.1
CPU_ALL,T0112,29.2,68.6,0.0
CPU_ALL,T0113,30.1,68.0,0.0
CPU_ALL,T0114,28.9,68.5,0.1
CPU_ALL,T0115,29.9,67.4,0.0
CPU_ALL,T0116,30.5,66.6,0.0
CPU_ALL,T0117,29.9,67.5,0.0
CPU_ALL,T0118,28.3,68.9,0.0
CPU_ALL,T0119,29.5,68.0,0.1
CPU_ALL,T0120,29.5,68.8,0.0
CPU_ALL,T0121,29.1,68.6,0.0
CPU_ALL,T0122,28.7,69.5,0.0
CPU_ALL,T0123,28.9,68.4,0.1
CPU_ALL,T0124,29.2,67.8,0.0
CPU_ALL,T0125,30.1,66.6,0.0
CPU_ALL,T0126,29.2,69.0,0.0
CPU_ALL,T0127,30.2,68.0,0.0
CPU_ALL,T0128,30.1,68.4,0.0
CPU_ALL,T0129,30.1,67.5,0.1
CPU_ALL,T0130,30.0,66.7,0.1
CPU_ALL,T0131,21.1,77.9,0.0
CPU_ALL,T0132,21.4,78.2,0.0
CPU_ALL,T0133,20.1,78.2,0.0
CPU_ALL,T0134,20.6,77.1,0.0
CPU_ALL,T0135,20.6,77.8,0.0
CPU_ALL,T0136,19.9,79.2,0.0
CPU_ALL,T0137,22.0,74.4,0.0
CPU_ALL,T0138,20.0,77.9,0.0
