CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0068,21.8,78.2,0.0
CPU_ALL,T0069,20.5,78.7,0.0
CPU_ALL,T0070,24.1,74.5,0.1
CPU_ALL,T0071,26.5,72.2,0.0
CPU_ALL,T0072,28.2,70.7,0.0
CPU_ALL,T0073,29.4,69.0,0.0
CPU_ALL,T0074,28.8,70.0,0.0
CPU_ALL,T0075,29.2,68.8,0.0
CPU_ALL,T0076,29.0,68.8,0.0
CPU_ALL,T0077,29.5,68.6,0.0
CPU_ALL,T0078,28.8,69.5,0.0
CPU_ALL,T0079,28.4,69.3,0.1
CPU_ALL,T0080,29.5,68.0,0.0
CPU_ALL,T0081,29.7,67.8,0.0
CPU_ALL,T0082,28.7,68.4,0.0
CPU_ALL,T0083,28.7,69.1,0.0
CPU_ALL,T0084,29.5,68.5,0.1
CPU_ALL,T0085,29.1,68.8,0.1
CPU_ALL,T0086,29.4,68.5,0.0
CPU_ALL,T0087,32.2,66.5,0.0
CPU_ALL,T0088,30.3,65.6,0.0
CPU_ALL,T0089,29.0,68.9,0.0
CPU_ALL,T0090,30.0,67.6,0.1
CPU_ALL,T0091,29.7,66.8,0.0
CPU_ALL,T0092,29.0,68.7,0.0
CPU_ALL,T0093,29.4,69.0,0.0
CPU_ALL,T0094,29.7,68.7,0.1
CPU_ALL,T0095,28.9,69.0,0.0
CPU_ALL,T0096,29.3,69.3,0.0
CPU_ALL,T0097,29.8,68.4,0.1
CPU_ALL,T0098,29.0,69.3,0.0
CPU_ALL,T0099,30.3,67.6,0.0
CPU_ALL,T0100,29.1,67.9,0.1
CPU_ALL,T0101,29.3,68.5,0.0
CPU_ALL,T0102,30.1,68.2,0.1
CPU_ALL,T0103,29.1,69.2,0.0
CPU_ALL,T0104,28.8,69.6,0.0
CPU_ALL,T0105,29.2,69.3,0.0
CPU_ALL,T0106,29.4,68.5,0.1
CPU_ALL,T0107,30.3,68.1,0.0
CPU_ALL,T0108,29.5,68.1,0.0
CPU_ALL,T0109,29.9,66.9,0.1
CPU_ALL,T0110,28.5,68.9,0.1
CPU_ALL,T0111,29.3,68.8,0.1
CPU_ALL,T0112,29.4,69.5,0.0
CPU_ALL,T0113,29.8,68.6,0.0
CPU_ALL,T0114,30.2,67.6,0.0
CPU_ALL,T0115,30.4,67.4,0.1
CPU_ALL,T0116,30.2,67.7,0.0
CPU_ALL,T0117,29.6,68.5,0.0
CPU_ALL,T0118,29.8,68.5,0.1
CPU_ALL,T0119,29.1,68.6,0.0
CPU_ALL,T0120,28.8,70.1,0.0
CPU_ALL,T0121,29.3,68.9,0.0
CPU_ALL,T0122,30.4,67.0,0.0
CPU_ALL,T0123,29.2,69.3,0.0
CPU_ALL,T0124,30.0,67.8,0.0
CPU_ALL,T0125,28.7,69.9,0.1
CPU_ALL,T0126,29.4,68.6,0.0
CPU_ALL,T0127,29.7,67.5,0.0
CPU_ALL,T0128,29.9,68.7,0.0
CPU_ALL,T0129,29.8,68.2,0.0
CPU_ALL,T0130,26.3,71.3,0.1
CPU_ALL,T0131,21.6,77.9,0.0
CPU_ALL,T0132,21.2,77.2,0.0
CPU_ALL,T0133,20.5,78.0,0.0
CPU_ALL,T0134,20.9,77.2,0.0
CPU_ALL,T0135,20.3,75.8,0.0
CPU_ALL,T0136,18.9,75.8,0.0
CPU_ALL,T0137,20.9,77.8,0.0
CPU_ALL,T0138,21.8,77.4,0.0
