MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7006.3,-0.0,-0.0,1956.0,179.1,4308.4,2856.4,-1.0,487.7,0.0,3424.1
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6774.4,-0.0,-0.0,1956.0,155.1,4284.4,3114.1,-1.0,487.7,0.0,3424.1
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6517.6,-0.0,-0.0,1956.0,155.1,4284.5,3360.7,-1.0,487.7,0.0,3424.2
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6414.3,-0.0,-0.0,1956.0,155.1,4285.0,3364.7,-1.0,487.7,0.0,3424.7
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6263.6,-0.0,-0.0,1956.0,155.1,4285.7,3419.7,-1.0,487.7,0.0,3425.3
MEM,T0006,15677.5,-0.0,-0.0,1956.0,6114.8,-0.0,-0.0,1956.0,155.1,4286.4,3469.5,-1.0,487.7,0.0,3426.0
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5994.6,-0.0,-0.0,1956.0,155.1,4287.2,3507.9,-1.0,487.7,0.0,3426.8
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5887.0,-0.0,-0.0,1956.0,155.1,4287.6,3536.2,-1.0,487.7,0.0,3427.2
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5875.6,-0.0,-0.0,1956.0,155.1,4288.1,3545.9,-1.0,487.7,0.0,3427.8
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5583.4,-0.0,-0.0,1956.0,163.1,4296.6,3738.2,-1.0,487.7,0.0,3428.2
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5170.3,-0.0,-0.0,1956.0,167.1,4301.6,3988.7,-1.0,487.7,0.0,3429.1
MEM,T0012,15677.5,-0.0,-0.0,1956.0,4943.8,-0.0,-0.0,1956.0,315.6,4451.4,4057.9,-1.0,487.7,0.0,3430.1
MEM,T0013,15677.5,-0.0,-0.0,1956.0,4642.7,-0.0,-0.0,1956.0,531.6,4668.1,4099.6,-1.0,487.7,0.0,3430.7
MEM,T0014,15677.5,-0.0,-0.0,1956.0,4660.0,-0.0,-0.0,1956.0,399.6,4536.2,4131.9,-1.0,487.7,0.0,3431.3
MEM,T0015,15677.5,-0.0,-0.0,1956.0,4501.3,-0.0,-0.0,1956.0,391.2,4528.7,4151.9,-1.0,487.7,0.0,3431.8
MEM,T0016,15677.5,-0.0,-0.0,1956.0,4296.4,-0.0,-0.0,1956.0,511.5,4649.3,4187.8,-1.0,487.7,0.0,3432.3
MEM,T0017,15677.5,-0.0,-0.0,1956.0,4231.1,-0.0,-0.0,1956.0,483.8,4622.1,4223.9,-1.0,487.7,0.0,3432.7
MEM,T0018,15677.5,-0.0,-0.0,1956.0,4164.2,-0.0,-0.0,1956.0,507.3,4646.1,4254.5,-1.0,487.7,0.0,3433.4
MEM,T0019,15677.5,-0.0,-0.0,1956.0,4210.1,-0.0,-0.0,1956.0,367.8,4507.3,4282.0,-1.0,487.7,0.0,3433.6
MEM,T0020,15677.5,-0.0,-0.0,1956.0,4190.2,-0.0,-0.0,1956.0,368.3,4507.5,4296.6,-1.0,487.7,0.0,3434.0
MEM,T0021,15677.5,-0.0,-0.0,1956.0,4169.2,-0.0,-0.0,1956.0,368.3,4507.8,4315.3,-1.0,487.7,0.0,3434.2
MEM,T0022,15677.5,-0.0,-0.0,1956.0,4135.8,-0.0,-0.0,1956.0,368.3,4507.9,4336.6,-1.0,487.7,0.0,3434.3
MEM,T0023,15677.5,-0.0,-0.0,1956.0,4100.2,-0.0,-0.0,1956.0,368.3,4508.1,4354.8,-1.0,487.7,0.0,3434.5
MEM,T0024,15677.5,-0.0,-0.0,1956.0,4047.1,-0.0,-0.0,1956.0,368.3,4508.6,4376.7,-1.0,487.7,0.0,3435.1
MEM,T0025,15677.5,-0.0,-0.0,1956.0,4020.2,-0.0,-0.0,1956.0,368.3,4508.6,4391.9,-1.0,487.7,0.0,3435.1
MEM,T0026,15677.5,-0.0,-0.0,1956.0,4032.5,-0.0,-0.0,1956.0,368.3,4509.0,4414.9,-1.0,487.7,0.0,3435.5
MEM,T0027,15677.5,-0.0,-0.0,1956.0,4022.4,-0.0,-0.0,1956.0,368.3,4509.8,4437.4,-1.0,487.7,0.0,3436.2
MEM,T0028,15677.5,-0.0,-0.0,1956.0,3990.4,-0.0,-0.0,1956.0,368.3,4509.8,4452.3,-1.0,487.7,0.0,3436.2
MEM,T0029,15677.5,-0.0,-0.0,1956.0,3945.6,-0.0,-0.0,1956.0,368.3,4510.3,4472.2,-1.0,487.7,0.0,3436.8
MEM,T0030,15677.5,-0.0,-0.0,1956.0,3912.0,-0.0,-0.0,1956.0,368.3,4510.6,4486.8,-1.0,487.7,0.0,3437.1
MEM,T0031,15677.5,-0.0,-0.0,1956.0,3928.2,-0.0,-0.0,1956.0,368.3,4511.0,4485.2,-1.0,487.7,0.0,3437.5
MEM,T0032,15677.5,-0.0,-0.0,1956.0,4216.0,-0.0,-0.0,1956.0,368.3,4512.6,4429.8,-1.0,487.7,0.0,3439.1
MEM,T0033,15677.5,-0.0,-0.0,1956.0,4270.5,-0.0,-0.0,1956.0,368.3,4513.2,4404.8,-1.0,487.7,0.0,3439.6
MEM,T0034,15677.5,-0.0,-0.0,1956.0,4270.6,-0.0,-0.0,1956.0,368.3,4513.5,4404.7,-1.0,487.7,0.0,3439.8
MEM,T0035,15677.5,-0.0,-0.0,1956.0,4262.3,-0.0,-0.0,1956.0,368.3,4513.9,4409.0,-1.0,487.7,0.0,3440.4
MEM,T0036,15677.5,-0.0,-0.0,1956.0,4261.1,-0.0,-0.0,1956.0,368.3,4513.9,4409.4,-1.0,487.7,0.0,3440.4
MEM,T0037,15677.5,-0.0,-0.0,1956.0,4260.3,-0.0,-0.0,1956.0,368.3,4514.4,4410.6,-1.0,487.7,0.0,3440.8
MEM,T0038,15677.5,-0.0,-0.0,1956.0,4260.3,-0.0,-0.0,1956.0,368.3,4514.4,4410.7,-1.0,487.7,0.0,3440.8
MEM,T0039,15677.5,-0.0,-0.0,1956.0,4259.8,-0.0,-0.0,1956.0,368.3,4514.4,4410.9,-1.0,487.7,0.0,3440.8
MEM,T0040,15677.5,-0.0,-0.0,1956.0,4259.8,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0041,15677.5,-0.0,-0.0,1956.0,4259.6,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0042,15677.5,-0.0,-0.0,1956.0,4259.6,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0043,15677.5,-0.0,-0.0,1956.0,4257.4,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0044,15677.5,-0.0,-0.0,1956.0,4257.4,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0045,15677.5,-0.0,-0.0,1956.0,4257.4,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0046,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0047,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0048,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.0,-1.0,487.7,0.0,3440.9
MEM,T0049,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0050,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0051,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0052,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0053,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0054,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.5,-1.0,487.7,0.0,3440.9
MEM,T0055,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.6,-1.0,487.7,0.0,3440.9
MEM,T0056,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.6,-1.0,487.7,0.0,3440.9
MEM,T0057,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.6,-1.0,487.7,0.0,3440.9
MEM,T0058,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.6,-1.0,487.7,0.0,3440.9
MEM,T0059,15677.5,-0.0,-0.0,1956.0,4257.2,-0.0,-0.0,1956.0,368.3,4514.4,4411.6,-1.0,487.7,0.0,3440.9
MEM,T0060,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.4,4411.8,-1.0,487.7,0.0,3441.0
MEM,T0061,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.4,4411.8,-1.0,487.7,0.0,3441.0
MEM,T0062,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.4,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0063,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.4,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0064,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.5,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0065,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.5,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0066,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.5,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0067,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.5,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0068,15677.5,-0.0,-0.0,1956.0,4256.9,-0.0,-0.0,1956.0,368.3,4514.5,4411.8,-1.0,487.8,0.0,3441.0
MEM,T0069,15677.5,-0.0,-0.0,1956.0,4245.8,-0.0,-0.0,1956.0,368.3,4514.5,4422.8,-1.0,487.8,0.0,3441.0
MEM,T0070,15677.5,-0.0,-0.0,1956.0,4376.8,-0.0,-0.0,1956.0,171.3,4317.5,4470.5,-1.0,487.9,0.0,3441.2
MEM,T0071,15677.5,-0.0,-0.0,1956.0,4319.9,-0.0,-0.0,1956.0,207.3,4353.7,4486.8,-1.0,488.0,0.0,3441.5
MEM,T0072,15677.5,-0.0,-0.0,1956.0,4173.3,-0.0,-0.0,1956.0,355.4,4501.9,4489.4,-1.0,488.0,0.0,3441.6
MEM,T0073,15677.5,-0.0,-0.0,1956.0,4098.1,-0.0,-0.0,1956.0,416.4,4563.0,4492.7,-1.0,488.0,0.0,3441.7
MEM,T0074,15677.5,-0.0,-0.0,1956.0,4125.9,-0.0,-0.0,1956.0,428.3,4575.1,4451.2,-1.0,488.0,0.0,3441.8
MEM,T0075,15677.5,-0.0,-0.0,1956.0,4004.0,-0.0,-0.0,1956.0,545.4,4692.3,4454.9,-1.0,488.0,0.0,3441.9
MEM,T0076,15677.5,-0.0,-0.0,1956.0,3978.3,-0.0,-0.0,1956.0,563.9,4710.9,4458.6,-1.0,488.0,0.0,3442.1
MEM,T0077,15677.5,-0.0,-0.0,1956.0,4031.7,-0.0,-0.0,1956.0,504.4,4651.5,4462.6,-1.0,488.0,0.0,3442.2
MEM,T0078,15677.5,-0.0,-0.0,1956.0,4010.6,-0.0,-0.0,1956.0,524.9,4672.2,4467.0,-1.0,488.0,0.0,3442.3
MEM,T0079,15677.5,-0.0,-0.0,1956.0,3933.8,-0.0,-0.0,1956.0,591.9,4739.3,4470.8,-1.0,488.0,0.0,3442.4
MEM,T0080,15677.5,-0.0,-0.0,1956.0,3929.2,-0.0,-0.0,1956.0,587.9,4735.4,4475.3,-1.0,488.0,0.0,3442.6
MEM,T0081,15677.5,-0.0,-0.0,1956.0,3913.2,-0.0,-0.0,1956.0,588.4,4736.1,4479.8,-1.0,488.0,0.0,3442.7
MEM,T0082,15677.5,-0.0,-0.0,1956.0,3903.0,-0.0,-0.0,1956.0,592.4,4740.2,4484.7,-1.0,488.0,0.0,3442.8
