MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,7748.7,-0.0,-0.0,1956.0,160.5,3791.4,2719.2,-1.0,445.1,0.0,2882.3
MEM,T0002,15677.5,-0.0,-0.0,1956.0,7488.8,-0.0,-0.0,1956.0,160.5,3791.4,2982.7,-1.0,445.1,0.0,2882.3
MEM,T0003,15677.5,-0.0,-0.0,1956.0,7222.5,-0.0,-0.0,1956.0,152.5,3783.5,3220.4,-1.0,445.1,0.0,2882.3
MEM,T0004,15677.5,-0.0,-0.0,1956.0,7110.4,-0.0,-0.0,1956.0,152.6,3784.2,3227.3,-1.0,445.1,0.0,2883.0
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6975.7,-0.0,-0.0,1956.0,152.6,3785.0,3285.3,-1.0,445.1,0.0,2883.7
MEM,T0006,15677.5,-0.0,-0.0,1956.0,6655.5,-0.0,-0.0,1956.0,152.5,3786.1,3401.7,-1.0,445.1,0.0,2884.9
MEM,T0007,15677.5,-0.0,-0.0,1956.0,6525.2,-0.0,-0.0,1956.0,152.5,3787.1,3449.3,-1.0,445.1,0.0,2886.0
MEM,T0008,15677.5,-0.0,-0.0,1956.0,6448.6,-0.0,-0.0,1956.0,152.5,3787.5,3471.8,-1.0,445.1,0.0,2886.3
MEM,T0009,15677.5,-0.0,-0.0,1956.0,6369.0,-0.0,-0.0,1956.0,152.5,3788.0,3507.1,-1.0,445.1,0.0,2886.8
MEM,T0010,15677.5,-0.0,-0.0,1956.0,6108.0,-0.0,-0.0,1956.0,160.5,3796.7,3680.9,-1.0,445.1,0.0,2887.6
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5718.8,-0.0,-0.0,1956.0,180.5,3817.7,3930.6,-1.0,445.1,0.0,2888.4
MEM,T0012,15677.5,-0.0,-0.0,1956.0,5516.6,-0.0,-0.0,1956.0,313.1,3951.3,3973.4,-1.0,445.1,0.0,2889.0
MEM,T0013,15677.5,-0.0,-0.0,1956.0,5388.2,-0.0,-0.0,1956.0,261.1,3899.4,4018.2,-1.0,445.1,0.0,2889.4
MEM,T0014,15677.5,-0.0,-0.0,1956.0,5324.8,-0.0,-0.0,1956.0,301.2,3939.7,4050.4,-1.0,445.1,0.0,2889.9
MEM,T0015,15677.5,-0.0,-0.0,1956.0,5157.9,-0.0,-0.0,1956.0,316.7,3955.8,4066.7,-1.0,445.1,0.0,2890.2
MEM,T0016,15677.5,-0.0,-0.0,1956.0,5017.7,-0.0,-0.0,1956.0,433.2,4072.8,4102.7,-1.0,445.1,0.0,2890.8
MEM,T0017,15677.5,-0.0,-0.0,1956.0,4915.6,-0.0,-0.0,1956.0,437.0,4077.0,4137.5,-1.0,445.1,0.0,2891.3
MEM,T0018,15677.5,-0.0,-0.0,1956.0,4803.3,-0.0,-0.0,1956.0,433.7,4074.3,4170.8,-1.0,445.1,0.0,2891.7
MEM,T0019,15677.5,-0.0,-0.0,1956.0,4747.8,-0.0,-0.0,1956.0,469.8,4110.5,4191.8,-1.0,445.1,0.0,2892.1
MEM,T0020,15677.5,-0.0,-0.0,1956.0,4719.8,-0.0,-0.0,1956.0,469.8,4110.6,4214.1,-1.0,445.1,0.0,2892.2
MEM,T0021,15677.5,-0.0,-0.0,1956.0,4717.8,-0.0,-0.0,1956.0,469.8,4110.7,4229.5,-1.0,445.1,0.0,2892.3
MEM,T0022,15677.5,-0.0,-0.0,1956.0,4698.4,-0.0,-0.0,1956.0,469.8,4110.8,4249.1,-1.0,445.1,0.0,2892.3
MEM,T0023,15677.5,-0.0,-0.0,1956.0,4684.3,-0.0,-0.0,1956.0,469.8,4110.8,4261.7,-1.0,445.1,0.0,2892.4
MEM,T0024,15677.5,-0.0,-0.0,1956.0,4657.0,-0.0,-0.0,1956.0,469.8,4110.9,4276.0,-1.0,445.1,0.0,2892.5
MEM,T0025,15677.5,-0.0,-0.0,1956.0,4644.3,-0.0,-0.0,1956.0,469.8,4111.2,4276.9,-1.0,445.1,0.0,2892.9
MEM,T0026,15677.5,-0.0,-0.0,1956.0,4634.6,-0.0,-0.0,1956.0,469.8,4111.6,4290.8,-1.0,445.1,0.0,2893.2
MEM,T0027,15677.5,-0.0,-0.0,1956.0,4613.5,-0.0,-0.0,1956.0,469.8,4112.0,4282.1,-1.0,445.1,0.0,2893.5
MEM,T0028,15677.5,-0.0,-0.0,1956.0,4584.0,-0.0,-0.0,1956.0,469.8,4112.3,4299.9,-1.0,445.1,0.0,2893.9
MEM,T0029,15677.5,-0.0,-0.0,1956.0,4540.3,-0.0,-0.0,1956.0,469.8,4112.8,4315.3,-1.0,445.1,0.0,2894.4
MEM,T0030,15677.5,-0.0,-0.0,1956.0,4497.4,-0.0,-0.0,1956.0,469.8,4113.1,4331.5,-1.0,445.1,0.0,2894.7
MEM,T0031,15677.5,-0.0,-0.0,1956.0,4483.4,-0.0,-0.0,1956.0,469.8,4113.5,4347.3,-1.0,445.1,0.0,2895.0
MEM,T0032,15677.5,-0.0,-0.0,1956.0,4514.5,-0.0,-0.0,1956.0,469.8,4114.7,4344.6,-1.0,445.1,0.0,2896.2
MEM,T0033,15677.5,-0.0,-0.0,1956.0,4850.8,-0.0,-0.0,1956.0,469.8,4115.5,4271.8,-1.0,445.1,0.0,2897.1
MEM,T0034,15677.5,-0.0,-0.0,1956.0,4850.8,-0.0,-0.0,1956.0,469.8,4116.2,4270.0,-1.0,445.1,0.0,2897.6
MEM,T0035,15677.5,-0.0,-0.0,1956.0,4850.5,-0.0,-0.0,1956.0,469.8,4116.4,4270.5,-1.0,445.2,0.0,2898.0
MEM,T0036,15677.5,-0.0,-0.0,1956.0,4848.6,-0.0,-0.0,1956.0,469.8,4116.5,4270.6,-1.0,445.2,0.0,2898.2
MEM,T0037,15677.5,-0.0,-0.0,1956.0,4847.6,-0.0,-0.0,1956.0,469.2,4116.2,4271.4,-1.0,445.2,0.0,2898.3
MEM,T0038,15677.5,-0.0,-0.0,1956.0,4847.6,-0.0,-0.0,1956.0,469.2,4116.2,4271.5,-1.0,445.2,0.0,2898.3
MEM,T0039,15677.5,-0.0,-0.0,1956.0,4847.6,-0.0,-0.0,1956.0,469.2,4116.2,4271.5,-1.0,445.2,0.0,2898.3
