CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0079,29.9,68.3,0.0
CPU_ALL,T0080,28.9,69.3,0.0
CPU_ALL,T0081,29.7,67.9,0.1
CPU_ALL,T0082,30.1,68.1,0.0
CPU_ALL,T0083,29.1,69.7,0.0
CPU_ALL,T0084,28.7,69.6,0.0
CPU_ALL,T0085,29.2,68.9,0.0
CPU_ALL,T0086,29.4,68.5,0.0
CPU_ALL,T0087,29.4,68.4,0.0
CPU_ALL,T0088,29.9,66.9,0.0
CPU_ALL,T0089,33.4,65.0,0.1
CPU_ALL,T0090,30.1,67.3,0.0
CPU_ALL,T0091,28.7,67.4,0.0
CPU_ALL,T0092,29.2,68.2,0.0
CPU_ALL,T0093,28.8,68.0,0.0
CPU_ALL,T0094,29.1,69.0,0.0
CPU_ALL,T0095,29.5,68.5,0.1
CPU_ALL,T0096,29.7,68.0,0.0
CPU_ALL,T0097,29.2,67.5,0.0
CPU_ALL,T0098,29.5,68.1,0.1
CPU_ALL,T0099,30.4,67.8,0.0
CPU_ALL,T0100,28.8,68.3,0.1
CPU_ALL,T0101,29.2,69.6,0.0
CPU_ALL,T0102,29.5,68.4,0.0
CPU_ALL,T0103,29.1,68.2,0.0
CPU_ALL,T0104,29.6,68.0,0.0
CPU_ALL,T0105,29.1,69.0,0.1
CPU_ALL,T0106,28.9,69.1,0.0
CPU_ALL,T0107,30.1,67.5,0.0
CPU_ALL,T0108,28.8,69.5,0.0
CPU_ALL,T0109,29.7,68.2,0.1
CPU_ALL,T0110,28.6,68.0,0.0
CPU_ALL,T0111,29.8,67.5,0.0
CPU_ALL,T0112,28.9,69.2,0.0
CPU_ALL,T0113,29.9,68.5,0.1
CPU_ALL,T0114,29.4,68.9,0.0
CPU_ALL,T0115,29.4,68.7,0.1
CPU_ALL,T0116,29.8,68.3,0.0
CPU_ALL,T0117,29.7,67.3,0.0
CPU_ALL,T0118,29.4,68.2,0.0
CPU_ALL,T0119,29.6,68.8,0.0
CPU_ALL,T0120,28.5,67.1,0.1
CPU_ALL,T0121,29.1,69.2,0.0
CPU_ALL,T0122,29.5,68.7,0.0
CPU_ALL,T0123,29.8,67.9,0.0
CPU_ALL,T0124,29.0,68.7,0.1
CPU_ALL,T0125,29.6,66.8,0.3
CPU_ALL,T0126,29.3,69.2,0.1
CPU_ALL,T0127,29.2,69.2,0.0
CPU_ALL,T0128,30.0,68.0,0.0
CPU_ALL,T0129,30.2,66.9,0.0
CPU_ALL,T0130,26.6,69.8,0.2
CPU_ALL,T0131,22.0,77.5,0.0
CPU_ALL,T0132,21.3,77.9,0.0
CPU_ALL,T0133,21.7,77.1,0.0
CPU_ALL,T0134,21.9,77.8,0.0
CPU_ALL,T0135,21.0,77.9,0.0
CPU_ALL,T0136,20.1,78.8,0.0
CPU_ALL,T0137,22.0,76.9,0.0
CPU_ALL,T0138,20.3,75.8,0.0
