CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,12.3,3.4,1.3
CPU_ALL,T0002,7.7,0.7,0.0
CPU_ALL,T0003,8.4,4.1,0.0
CPU_ALL,T0004,10.3,8.8,0.0
CPU_ALL,T0005,12.6,10.9,0.5
CPU_ALL,T0006,11.1,11.2,0.0
CPU_ALL,T0007,13.6,11.9,0.0
CPU_ALL,T0008,19.8,26.9,0.0
CPU_ALL,T0009,13.5,11.6,0.0
CPU_ALL,T0010,33.9,14.4,0.3
CPU_ALL,T0011,33.4,20.8,0.0
CPU_ALL,T0012,20.6,38.4,0.2
CPU_ALL,T0013,20.1,68.5,0.0
CPU_ALL,T0014,17.8,57.9,0.1
CPU_ALL,T0015,17.2,43.0,0.8
CPU_ALL,T0016,17.8,49.4,0.1
CPU_ALL,T0017,17.4,53.8,0.1
CPU_ALL,T0018,17.4,60.5,0.1
CPU_ALL,T0019,13.8,76.7,0.0
CPU_ALL,T0020,12.4,77.7,0.1
CPU_ALL,T0021,11.4,82.4,0.0
CPU_ALL,T0022,13.2,80.8,0.0
CPU_ALL,T0023,8.6,77.1,0.0
CPU_ALL,T0024,8.4,72.4,0.0
CPU_ALL,T0025,9.1,71.6,0.2
CPU_ALL,T0026,10.2,73.6,0.0
CPU_ALL,T0027,7.8,70.3,0.0
CPU_ALL,T0028,7.7,69.3,0.0
CPU_ALL,T0029,8.3,69.5,0.0
CPU_ALL,T0030,6.9,71.9,0.1
CPU_ALL,T0031,8.6,65.3,0.0
CPU_ALL,T0032,10.3,41.0,0.0
CPU_ALL,T0033,11.8,25.1,0.0
CPU_ALL,T0034,3.4,13.0,0.0
CPU_ALL,T0035,11.0,60.8,0.3
CPU_ALL,T0036,8.2,48.1,0.1
CPU_ALL,T0037,8.6,56.3,0.0
CPU_ALL,T0038,20.6,68.0,0.0
CPU_ALL,T0039,21.8,75.7,0.0
CPU_ALL,T0040,22.0,77.1,0.0
CPU_ALL,T0041,21.7,78.1,0.0
CPU_ALL,T0042,20.0,79.0,0.0
CPU_ALL,T0043,21.0,78.0,0.0
CPU_ALL,T0044,20.5,78.7,0.0
CPU_ALL,T0045,21.3,78.5,0.0
CPU_ALL,T0046,20.4,78.6,0.0
CPU_ALL,T0047,21.8,78.1,0.0
CPU_ALL,T0048,20.2,78.7,0.0
CPU_ALL,T0049,21.3,77.8,0.0
CPU_ALL,T0050,21.2,78.1,0.0
CPU_ALL,T0051,21.0,78.3,0.1
CPU_ALL,T0052,21.5,78.5,0.0
CPU_ALL,T0053,22.0,77.8,0.0
CPU_ALL,T0054,20.5,78.6,0.0
CPU_ALL,T0055,21.1,78.1,0.0
CPU_ALL,T0056,21.0,78.5,0.0
CPU_ALL,T0057,20.5,79.5,0.0
CPU_ALL,T0058,21.5,76.9,0.0
CPU_ALL,T0059,21.4,78.0,0.0
CPU_ALL,T0060,20.1,79.5,0.0
CPU_ALL,T0061,22.6,77.4,0.0
CPU_ALL,T0062,21.5,78.1,0.0
CPU_ALL,T0063,21.4,78.3,0.0
CPU_ALL,T0064,19.8,76.8,0.0
CPU_ALL,T0065,21.8,78.2,0.0
CPU_ALL,T0066,21.4,78.3,0.0
CPU_ALL,T0067,20.6,72.2,0.0
CPU_ALL,T0068,19.9,78.3,0.0
CPU_ALL,T0069,21.0,78.7,0.0
CPU_ALL,T0070,23.4,74.3,0.0
CPU_ALL,T0071,24.7,74.9,0.0
CPU_ALL,T0072,29.2,69.5,0.0
CPU_ALL,T0073,29.7,66.4,0.1
CPU_ALL,T0074,29.4,67.8,0.1
CPU_ALL,T0075,29.3,68.6,0.0
CPU_ALL,T0076,29.7,67.1,0.0
CPU_ALL,T0077,28.9,69.2,0.0
CPU_ALL,T0078,29.9,68.1,0.0
CPU_ALL,T0079,29.5,67.6,0.1
CPU_ALL,T0080,29.6,68.0,0.0
CPU_ALL,T0081,29.6,67.0,0.0
CPU_ALL,T0082,30.2,67.1,0.0
CPU_ALL,T0083,29.5,66.7,0.1
CPU_ALL,T0084,29.2,66.9,0.0
CPU_ALL,T0085,29.9,67.7,0.0
CPU_ALL,T0086,29.4,68.9,0.0
CPU_ALL,T0087,29.9,67.6,0.1
CPU_ALL,T0088,31.3,66.6,0.0
CPU_ALL,T0089,35.7,62.1,0.1
CPU_ALL,T0090,29.4,68.6,0.0
CPU_ALL,T0091,29.9,67.4,0.0
CPU_ALL,T0092,29.9,66.9,0.1
CPU_ALL,T0093,29.6,68.0,0.0
CPU_ALL,T0094,30.2,67.2,0.0
CPU_ALL,T0095,29.3,68.0,0.0
CPU_ALL,T0096,29.2,67.9,0.1
CPU_ALL,T0097,29.2,67.8,0.0
CPU_ALL,T0098,29.1,67.3,0.1
CPU_ALL,T0099,28.9,68.0,0.1
CPU_ALL,T0100,29.9,67.2,0.0
CPU_ALL,T0101,29.4,67.9,0.1
CPU_ALL,T0102,28.9,69.0,0.0
CPU_ALL,T0103,28.3,68.8,0.0
CPU_ALL,T0104,29.9,68.4,0.0
CPU_ALL,T0105,28.7,68.3,0.0
CPU_ALL,T0106,28.9,69.1,0.0
CPU_ALL,T0107,29.1,69.2,0.0
CPU_ALL,T0108,28.6,68.9,0.1
CPU_ALL,T0109,28.4,69.0,0.0
CPU_ALL,T0110,28.4,69.6,0.0
CPU_ALL,T0111,28.7,67.8,0.0
CPU_ALL,T0112,29.0,68.2,0.1
CPU_ALL,T0113,29.1,68.9,0.0
CPU_ALL,T0114,28.8,69.2,0.0
CPU_ALL,T0115,29.1,68.9,0.0
CPU_ALL,T0116,29.6,68.0,0.1
CPU_ALL,T0117,30.0,67.3,0.0
CPU_ALL,T0118,28.9,68.2,0.0
CPU_ALL,T0119,30.1,67.4,0.0
CPU_ALL,T0120,31.2,65.8,0.0
CPU_ALL,T0121,29.5,66.3,0.0
CPU_ALL,T0122,33.0,64.8,0.1
CPU_ALL,T0123,32.0,65.8,0.0
CPU_ALL,T0124,31.0,66.8,0.0
CPU_ALL,T0125,30.2,67.8,0.0
CPU_ALL,T0126,28.7,68.1,0.0
CPU_ALL,T0127,28.8,65.4,0.0
CPU_ALL,T0128,32.0,65.5,0.1
CPU_ALL,T0129,34.2,64.1,0.0
CPU_ALL,T0130,29.6,67.1,0.0
CPU_ALL,T0131,20.3,75.0,0.0
CPU_ALL,T0132,24.9,73.0,0.0
CPU_ALL,T0133,23.0,74.8,0.0
CPU_ALL,T0134,23.3,74.9,0.0
CPU_ALL,T0135,22.7,74.2,0.1
CPU_ALL,T0136,21.3,76.6,0.0
CPU_ALL,T0137,24.0,75.0,0.0
CPU_ALL,T0138,21.3,78.0,0.0
