CPU_ALL,CPU Total TI6304006020866,User%,Sys%,Wait%
CPU_ALL,T0001,11.8,3.5,1.6
CPU_ALL,T0002,8.0,0.7,0.0
CPU_ALL,T0003,8.5,3.7,0.0
CPU_ALL,T0004,10.2,8.7,0.0
CPU_ALL,T0005,11.8,11.0,0.3
CPU_ALL,T0006,11.8,11.0,0.0
CPU_ALL,T0007,13.1,12.7,0.0
CPU_ALL,T0008,12.7,11.7,0.0
CPU_ALL,T0009,22.5,26.4,0.0
CPU_ALL,T0010,33.4,12.5,0.1
CPU_ALL,T0011,36.9,15.4,0.0
CPU_ALL,T0012,25.2,23.3,0.2
CPU_ALL,T0013,21.0,36.9,0.1
CPU_ALL,T0014,18.4,67.0,0.0
CPU_ALL,T0015,18.9,44.2,0.7
CPU_ALL,T0016,17.5,57.5,0.1
CPU_ALL,T0017,17.7,52.1,0.1
CPU_ALL,T0018,16.8,59.8,0.0
CPU_ALL,T0019,16.7,60.5,0.1
CPU_ALL,T0020,15.2,81.0,0.0
CPU_ALL,T0021,10.0,76.6,0.0
CPU_ALL,T0022,12.8,81.4,0.0
CPU_ALL,T0023,10.4,75.6,0.0
CPU_ALL,T0024,8.1,75.9,0.0
CPU_ALL,T0025,9.5,79.3,0.0
CPU_ALL,T0026,10.0,74.8,0.0
CPU_ALL,T0027,8.9,70.9,0.0
CPU_ALL,T0028,7.5,71.4,0.0
CPU_ALL,T0029,7.1,71.2,0.0
CPU_ALL,T0030,7.7,72.3,0.1
CPU_ALL,T0031,8.4,54.8,0.0
CPU_ALL,T0032,11.3,44.7,0.0
CPU_ALL,T0033,9.5,36.1,0.0
CPU_ALL,T0034,3.1,14.0,0.0
CPU_ALL,T0035,11.6,63.1,0.1
CPU_ALL,T0036,11.5,53.8,0.0
CPU_ALL,T0037,12.1,45.8,0.0
CPU_ALL,T0038,22.3,64.3,0.0
CPU_ALL,T0039,20.4,76.4,0.0
CPU_ALL,T0040,21.3,77.1,0.0
CPU_ALL,T0041,22.1,76.9,0.0
CPU_ALL,T0042,21.7,77.8,0.0
CPU_ALL,T0043,21.0,79.0,0.0
CPU_ALL,T0044,20.5,78.9,0.0
CPU_ALL,T0045,21.1,78.0,0.0
CPU_ALL,T0046,20.5,79.1,0.0
CPU_ALL,T0047,20.6,79.3,0.0
CPU_ALL,T0048,19.1,78.6,0.0
CPU_ALL,T0049,20.1,79.1,0.0
CPU_ALL,T0050,21.3,78.7,0.0
CPU_ALL,T0051,21.1,78.9,0.0
CPU_ALL,T0052,20.9,78.5,0.0
CPU_ALL,T0053,21.1,78.5,0.0
CPU_ALL,T0054,21.4,77.7,0.0
