MEM,Memory MB TI6304006020866,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
MEM,T0001,15677.5,-0.0,-0.0,1956.0,6994.1,-0.0,-0.0,1956.0,189.1,4333.7,2868.7,-1.0,488.9,0.0,3440.5
MEM,T0002,15677.5,-0.0,-0.0,1956.0,6742.7,-0.0,-0.0,1956.0,155.1,4299.7,3143.7,-1.0,488.9,0.0,3440.5
MEM,T0003,15677.5,-0.0,-0.0,1956.0,6502.3,-0.0,-0.0,1956.0,155.1,4299.9,3368.7,-1.0,488.9,0.0,3440.7
MEM,T0004,15677.5,-0.0,-0.0,1956.0,6399.7,-0.0,-0.0,1956.0,155.1,4300.7,3374.5,-1.0,488.9,0.0,3441.5
MEM,T0005,15677.5,-0.0,-0.0,1956.0,6262.6,-0.0,-0.0,1956.0,155.1,4301.2,3425.3,-1.0,488.9,0.0,3442.0
MEM,T0006,15677.5,-0.0,-0.0,1956.0,6099.0,-0.0,-0.0,1956.0,155.1,4302.1,3477.9,-1.0,488.9,0.0,3442.9
MEM,T0007,15677.5,-0.0,-0.0,1956.0,5976.0,-0.0,-0.0,1956.0,155.1,4302.8,3522.2,-1.0,488.9,0.0,3443.6
MEM,T0008,15677.5,-0.0,-0.0,1956.0,5877.7,-0.0,-0.0,1956.0,155.1,4303.3,3552.0,-1.0,488.9,0.0,3444.1
MEM,T0009,15677.5,-0.0,-0.0,1956.0,5869.9,-0.0,-0.0,1956.0,155.1,4303.5,3570.8,-1.0,488.9,0.0,3444.3
MEM,T0010,15677.5,-0.0,-0.0,1956.0,5571.7,-0.0,-0.0,1956.0,163.1,4312.7,3758.0,-1.0,488.9,0.0,3445.4
MEM,T0011,15677.5,-0.0,-0.0,1956.0,5171.5,-0.0,-0.0,1956.0,207.1,4357.6,3991.4,-1.0,489.0,0.0,3446.3
MEM,T0012,15677.5,-0.0,-0.0,1956.0,4882.4,-0.0,-0.0,1956.0,399.6,4550.8,4036.6,-1.0,489.0,0.0,3446.9
MEM,T0013,15677.5,-0.0,-0.0,1956.0,4586.3,-0.0,-0.0,1956.0,539.7,4691.6,4085.8,-1.0,489.0,0.0,3447.6
MEM,T0014,15677.5,-0.0,-0.0,1956.0,4495.9,-0.0,-0.0,1956.0,563.7,4715.9,4116.0,-1.0,489.0,0.0,3447.9
MEM,T0015,15677.5,-0.0,-0.0,1956.0,4517.1,-0.0,-0.0,1956.0,368.2,4521.0,4132.9,-1.0,489.0,0.0,3448.6
MEM,T0016,15677.5,-0.0,-0.0,1956.0,4327.9,-0.0,-0.0,1956.0,504.3,4657.6,4166.7,-1.0,489.0,0.0,3449.0
MEM,T0017,15677.5,-0.0,-0.0,1956.0,4315.8,-0.0,-0.0,1956.0,495.8,4649.6,4204.4,-1.0,489.0,0.0,3449.6
MEM,T0018,15677.5,-0.0,-0.0,1956.0,4215.6,-0.0,-0.0,1956.0,503.8,4658.0,4236.9,-1.0,489.0,0.0,3450.0
MEM,T0019,15677.5,-0.0,-0.0,1956.0,4302.8,-0.0,-0.0,1956.0,375.9,4530.4,4264.0,-1.0,489.0,0.0,3450.3
MEM,T0020,15677.5,-0.0,-0.0,1956.0,4278.5,-0.0,-0.0,1956.0,375.9,4530.5,4288.6,-1.0,489.0,0.0,3450.4
MEM,T0021,15677.5,-0.0,-0.0,1956.0,4236.3,-0.0,-0.0,1956.0,375.9,4530.8,4307.3,-1.0,489.0,0.0,3450.7
MEM,T0022,15677.5,-0.0,-0.0,1956.0,4211.1,-0.0,-0.0,1956.0,375.9,4530.9,4330.4,-1.0,489.0,0.0,3450.9
MEM,T0023,15677.5,-0.0,-0.0,1956.0,4178.6,-0.0,-0.0,1956.0,375.9,4531.3,4348.4,-1.0,489.0,0.0,3451.2
MEM,T0024,15677.5,-0.0,-0.0,1956.0,4135.5,-0.0,-0.0,1956.0,375.9,4531.7,4369.4,-1.0,489.0,0.0,3451.6
MEM,T0025,15677.5,-0.0,-0.0,1956.0,4123.0,-0.0,-0.0,1956.0,375.9,4531.9,4386.3,-1.0,489.0,0.0,3451.8
MEM,T0026,15677.5,-0.0,-0.0,1956.0,4091.6,-0.0,-0.0,1956.0,375.9,4532.2,4408.6,-1.0,489.0,0.0,3452.1
MEM,T0027,15677.5,-0.0,-0.0,1956.0,4057.0,-0.0,-0.0,1956.0,375.9,4532.7,4429.2,-1.0,489.0,0.0,3452.6
MEM,T0028,15677.5,-0.0,-0.0,1956.0,4020.2,-0.0,-0.0,1956.0,375.9,4533.1,4447.6,-1.0,489.0,0.0,3453.0
MEM,T0029,15677.5,-0.0,-0.0,1956.0,3980.1,-0.0,-0.0,1956.0,375.9,4533.4,4465.9,-1.0,489.0,0.0,3453.4
MEM,T0030,15677.5,-0.0,-0.0,1956.0,3967.9,-0.0,-0.0,1956.0,375.9,4534.1,4478.1,-1.0,489.0,0.0,3454.0
MEM,T0031,15677.5,-0.0,-0.0,1956.0,4061.5,-0.0,-0.0,1956.0,375.9,4535.0,4454.7,-1.0,489.0,0.0,3455.0
MEM,T0032,15677.5,-0.0,-0.0,1956.0,4249.4,-0.0,-0.0,1956.0,375.9,4535.9,4395.6,-1.0,489.0,0.0,3455.8
MEM,T0033,15677.5,-0.0,-0.0,1956.0,4249.1,-0.0,-0.0,1956.0,375.9,4536.4,4394.6,-1.0,489.0,0.0,3456.1
MEM,T0034,15677.5,-0.0,-0.0,1956.0,4248.6,-0.0,-0.0,1956.0,375.9,4536.6,4394.9,-1.0,489.0,0.0,3456.4
MEM,T0035,15677.5,-0.0,-0.0,1956.0,4240.0,-0.0,-0.0,1956.0,375.9,4536.9,4398.8,-1.0,489.0,0.0,3456.8
MEM,T0036,15677.5,-0.0,-0.0,1956.0,4239.3,-0.0,-0.0,1956.0,375.9,4537.0,4399.3,-1.0,489.0,0.0,3456.9
MEM,T0037,15677.5,-0.0,-0.0,1956.0,4239.3,-0.0,-0.0,1956.0,375.9,4537.0,4399.3,-1.0,489.0,0.0,3456.9
MEM,T0038,15677.5,-0.0,-0.0,1956.0,4239.0,-0.0,-0.0,1956.0,375.9,4537.0,4399.3,-1.0,489.0,0.0,3456.9
MEM,T0039,15677.5,-0.0,-0.0,1956.0,4259.9,-0.0,-0.0,1956.0,375.9,4537.0,4369.8,-1.0,489.0,0.0,3456.9
MEM,T0040,15677.5,-0.0,-0.0,1956.0,4260.9,-0.0,-0.0,1956.0,375.9,4537.0,4369.8,-1.0,489.0,0.0,3456.9
MEM,T0041,15677.5,-0.0,-0.0,1956.0,4261.0,-0.0,-0.0,1956.0,375.9,4537.0,4369.9,-1.0,489.0,0.0,3457.0
MEM,T0042,15677.5,-0.0,-0.0,1956.0,4261.2,-0.0,-0.0,1956.0,375.9,4537.0,4369.9,-1.0,489.0,0.0,3457.0
MEM,T0043,15677.5,-0.0,-0.0,1956.0,4259.4,-0.0,-0.0,1956.0,375.9,4537.0,4370.8,-1.0,489.0,0.0,3457.0
